year,state_fips,county_fips,county_name,ndvi_corn_mean,corn_pixel_count
2012,31,135,Perkins,0.5557318038471059,24035
2012,31,037,Colfax,0.6932596558090292,10253
2012,31,023,Butler,0.7258547258797587,13310
2012,31,031,Cherry,0.6658830512596344,1980
2012,31,183,Wheeler,0.7165479993932947,3968
2012,31,061,Franklin,0.745168382512097,8005
2012,31,029,Chase,0.6640979642161841,18234
2012,31,059,Fillmore,0.7610026338077084,17641
2012,31,185,York,0.7835510804277598,18730
2012,31,035,Clay,0.7777211270925811,16105
2012,31,033,Cheyenne,0.48473173901212796,5834
2012,31,069,Garden,0.5326133761820355,3259
2012,31,083,Harlan,0.6542417975412449,9198
2012,31,091,Hooker,0.6469003352308667,11
2012,31,147,Richardson,0.6868294431811417,9433
2012,31,065,Furnas,0.5357448607878742,9736
2012,31,175,Valley,0.7073388997724125,6612
2012,31,141,Platte,0.7235635106536644,17398
2012,31,121,Merrick,0.7310707232694919,12067
2012,31,079,Hall,0.7573897843178782,17086
2012,31,081,Hamilton,0.7921665637209262,18220
2012,31,093,Howard,0.6924935298758997,9619
2012,31,001,Adams,0.7760038787640527,16362
2012,31,099,Kearney,0.7822894198837608,14407
2012,31,019,Buffalo,0.7389661978973279,17576
2012,31,073,Gosper,0.6775393466009089,7701
2012,31,047,Dawson,0.7575539131083692,19345
2012,37,037,Chatham,0.785636905624716,194
2012,37,115,Madison,0.7636181818181818,22
2012,37,087,Haywood,0.7410389333333337,125
2012,37,021,Buncombe,0.7432192266269001,128
2012,37,089,Henderson,0.7351869125887713,474
2012,37,175,Transylvania,0.8037161953271501,183
2012,37,167,Stanly,0.7547907502342193,1180
2012,37,109,Lincoln,0.7552134475704935,213
2012,37,159,Rowan,0.75742212480343,1052
2012,37,025,Cabarrus,0.7495586395556945,414
2012,37,097,Iredell,0.7774051477774478,1623
2012,37,071,Gaston,0.7505919653116532,64
2012,37,179,Union,0.7488193454064457,3217
2012,37,119,Mecklenburg,0.755395701076921,99
2012,37,045,Cleveland,0.7554285385312945,293
2012,37,005,Alleghany,0.8004079664570233,159
2012,37,173,Swain,0.7576833333333334,10
2012,37,011,Avery,,0
2012,37,033,Caswell,0.7668407689377389,119
2012,37,075,Graham,0.812625,2
2012,37,007,Anson,0.7523231830419507,798
2012,37,149,Polk,0.7557214285714285,7
2012,37,039,Cherokee,0.8038617583392017,104
2012,37,113,Macon,0.7521597222222222,24
2012,37,009,Ashe,0.7762125,8
2012,37,123,Montgomery,0.801305532895154,190
2012,37,043,Clay,0.7644000713345037,41
2012,37,121,Mitchell,,0
2012,37,199,Yancey,0.6755770833333333,8
2012,37,189,Watauga,0.6725333333333333,1
2012,37,099,Jackson,0.7405250000000001,8
2012,37,161,Rutherford,0.7814133333333333,35
2012,37,193,Wilkes,0.8122518085600294,686
2012,37,125,Moore,0.7423477225672882,147
2012,37,153,Richmond,0.7706959254294271,252
2012,37,093,Hoke,0.7062886282053744,624
2012,37,165,Scotland,0.6991974310811058,582
2012,37,155,Robeson,0.7184757825420677,5997
2012,37,001,Alamance,0.753126164237085,309
2012,37,151,Randolph,0.7845367838405667,548
2012,37,081,Guilford,0.7704908548138573,410
2012,37,157,Rockingham,0.7505356297325797,335
2012,37,171,Surry,0.7936119746231028,996
2012,37,057,Davidson,0.7781205769568034,628
2012,37,169,Stokes,0.7671874415684085,170
2012,37,067,Forsyth,0.7768318923186174,196
2012,37,197,Yadkin,0.7874687224678885,1279
2012,37,059,Davie,0.7824192783295846,828
2012,37,027,Caldwell,0.7874537439613526,138
2012,37,003,Alexander,0.7808216249647285,203
2012,37,035,Catawba,0.7914246178461863,297
2012,37,023,Burke,0.8103828491901335,133
2012,37,111,McDowell,0.8061638528138527,77
2012,37,029,Camden,0.7504800683199281,1542
2012,37,139,Pasquotank,0.7536658442804922,2262
2012,37,143,Perquimans,0.7671911183860173,1444
2012,37,177,Tyrrell,0.7688993740819378,2327
2012,37,055,Dare,0.732739662447257,79
2012,37,073,Gates,0.7693578027014837,565
2012,37,053,Currituck,0.737966697119222,1368
2012,37,019,Brunswick,0.7140909869613685,720
2012,37,031,Carteret,0.6995794468435135,1621
2012,37,137,Pamlico,0.7483597310634085,1351
2012,37,049,Craven,0.7589803775457175,1671
2012,37,103,Jones,0.7584141910737656,913
2012,37,085,Harnett,0.7119628353816532,351
2012,37,063,Durham,0.7651848850907066,62
2012,37,145,Person,0.7664359246982504,205
2012,37,135,Orange,0.7692589809733495,241
2012,37,181,Vance,0.7155500000000001,9
2012,37,077,Granville,0.7723359558713946,169
2012,37,069,Franklin,0.7638814741418246,117
2012,37,101,Johnston,0.7270097770316745,1029
2012,37,183,Wake,0.710326817818997,105
2012,37,105,Lee,0.7778215884551105,75
2012,37,131,Northampton,0.7576459189985394,511
2012,37,083,Halifax,0.7441758018856751,333
2012,37,127,Nash,0.7358141805524329,161
2012,37,065,Edgecombe,0.7494424952295509,925
2012,37,195,Wilson,0.7473950361042856,936
2012,37,163,Sampson,0.7305230338781113,3452
2012,37,185,Warren,0.7423694792854428,31
2012,37,187,Washington,0.7734620682580748,2749
2012,37,061,Duplin,0.748491596825402,3834
2012,37,091,Hertford,0.7649779974943189,798
2012,37,017,Bladen,0.7466723701939311,2455
2012,37,095,Hyde,0.7699099319026281,3056
2012,37,015,Bertie,0.7543977942968562,1007
2012,37,079,Greene,0.7411961436477409,799
2012,37,041,Chowan,0.7634831070225447,548
2012,37,117,Martin,0.7674654547982064,323
2012,37,047,Columbus,0.7294109528574544,3633
2012,37,191,Wayne,0.7386434467344211,2188
2012,37,133,Onslow,0.7682091432046367,766
2012,37,107,Lenoir,0.7334597631893862,1898
2012,37,129,New Hanover,0.7369129361475083,106
2012,37,141,Pender,0.7770140780113924,1458
2012,37,051,Cumberland,0.7309518164220724,977
2012,37,147,Pitt,0.7465594874659724,1473
2012,37,013,Beaufort,0.7559384997102284,3643
2013,17,121,Marion,0.7574253039335378,5783
2013,17,005,Bond,0.7420484939857062,5005
2013,17,083,Jersey,0.8004806661924014,5196
2013,17,163,St. Clair,0.7527275829947268,6595
2013,17,027,Clinton,0.7407514134977968,6445
2013,17,013,Calhoun,0.8088584265516516,1433
2013,17,119,Madison,0.7678665309320264,7893
2013,17,133,Monroe,0.750506956255751,3758
2013,17,117,Macoupin,0.7787145815495694,14935
2013,17,171,Scott,0.7672477160686477,4185
2013,17,137,Morgan,0.7859444033404921,11664
2013,17,107,Logan,0.805657375981088,17086
2013,17,129,Menard,0.791489591152226,6906
2013,17,167,Sangamon,0.7891245713552459,19597
2013,17,021,Christian,0.7918264220558714,17344
2013,17,127,Massac,0.7698968765142401,1760
2013,17,057,Fulton,0.7678552434646119,11005
2013,17,175,Stark,0.7990731188517477,7568
2013,17,203,Woodford,0.7698125278952008,11195
2013,17,179,Tazewell,0.7641134108063706,13242
2013,17,123,Marshall,0.7795135743803299,8951
2013,17,143,Peoria,0.7915581012607968,8886
2013,17,001,Adams,0.745937763151036,11583
2013,17,177,Stephenson,0.8071045554630963,14562
2013,17,141,Ogle,0.808781382419198,22352
2013,17,201,Winnebago,0.7929932307037969,8616
2013,17,007,Boone,0.7952235726463935,7049
2013,17,025,Clay,0.7449038332631328,6222
2013,17,185,Wabash,0.7701016518588059,3747
2013,17,009,Brown,0.7579105754576986,3097
2013,17,151,Pope,0.7808186238671845,489
2013,17,033,Crawford,0.7510697688293988,6038
2013,17,135,Montgomery,0.7939660701605015,13404
2013,17,055,Franklin,0.7678751455359664,2988
2013,17,023,Clark,0.7835324227793858,7759
2013,17,059,Gallatin,0.7805470355508808,5802
2013,17,075,Iroquois,0.7641133132668041,31861
2013,17,041,Douglas,0.777164723942182,10221
2013,17,189,Washington,0.7388179110500981,7201
2013,17,159,Richland,0.7243649252274572,5200
2013,17,065,Hamilton,0.7654327728424605,4873
2013,17,193,White,0.7744087803629802,7489
2013,17,169,Schuyler,0.7621682995504151,4640
2013,17,181,Union,0.7786450275547717,1118
2013,17,085,Jo Daviess,0.8025137884809502,7372
2013,17,125,Mason,0.7632490458609417,12937
2013,17,191,Wayne,0.7531137484150829,8315
2013,17,069,Hardin,0.7957552833125219,152
2013,17,061,Greene,0.7865504123372211,8919
2013,17,157,Randolph,0.7505616262666596,4140
2013,17,149,Pike,0.7666429811825323,12232
2013,17,145,Perry,0.7337041676590867,3558
2013,17,087,Johnson,0.8000965591006325,437
2013,17,173,Shelby,0.7635427369891028,14420
2013,17,051,Fayette,0.7699493472652361,8438
2013,17,139,Moultrie,0.7711256870091874,7904
2013,17,017,Cass,0.7714200568171076,7549
2013,17,015,Carroll,0.8244761177322165,12338
2013,17,047,Edwards,0.7521794991114473,3222
2013,17,079,Jasper,0.742980614319231,7880
2013,17,187,Warren,0.7824641391318102,12844
2013,17,153,Pulaski,0.7665016859424018,1638
2013,17,165,Saline,0.7879574714058216,3965
2013,17,101,Lawrence,0.7310621505404259,5334
2013,17,045,Edgar,0.8049493390230202,14171
2013,17,071,Henderson,0.7709310353565387,7914
2013,17,199,Williamson,0.7842272211298683,1377
2013,17,077,Jackson,0.7676437698885128,2652
2013,17,147,Piatt,0.7810163866467896,11480
2013,17,053,Ford,0.7655286198617299,12996
2013,17,019,Champaign,0.7769524652964788,24389
2013,17,029,Coles,0.7811459684960488,10095
2013,17,035,Cumberland,0.7655659556306535,5771
2013,17,183,Vermilion,0.781390461465399,21024
2013,17,115,Macon,0.7847939338361422,13263
2013,17,049,Effingham,0.7744258719688332,6808
2013,17,067,Hancock,0.7706175258832483,13498
2013,17,095,Knox,0.7955988526643067,13308
2013,17,109,McDonough,0.7802871904121639,11830
2013,17,081,Jefferson,0.7449541411195806,3481
2013,17,113,McLean,0.7789749819164374,28190
2013,17,039,De Witt,0.7908645242533652,9370
2013,17,105,Livingston,0.756978466310612,26347
2013,17,003,Alexander,0.7060485008054501,839
2013,17,093,Kendall,0.7880535741512517,7678
2013,17,031,Cook,0.6665858712542092,319
2013,17,037,DeKalb,0.8032099189584267,20448
2013,17,089,Kane,0.7967961038310052,7944
2013,17,063,Grundy,0.8005666838491571,9671
2013,17,111,McHenry,0.7873417044012762,9134
2013,17,197,Will,0.7402524293994693,9735
2013,17,043,DuPage,0.7170797892702788,217
2013,17,097,Lake,0.739305112248191,924
2013,17,091,Kankakee,0.7666755531146454,18255
2013,17,011,Bureau,0.7946845223305019,24901
2013,17,155,Putnam,0.7888670594634474,3092
2013,17,099,LaSalle,0.7884352792748276,27348
2013,17,131,Mercer,0.7886412757130711,12204
2013,17,161,Rock Island,0.785072941618101,6080
2013,17,073,Henry,0.7880635333666239,20657
2013,17,103,Lee,0.7926796564753079,24227
2013,17,195,Whiteside,0.7912031142974452,21922
2013,19,149,Plymouth,0.7631521153054739,19849
2013,19,193,Woodbury,0.7660812130150498,19048
2013,19,027,Carroll,0.7418853967485702,17209
2013,19,061,Dubuque,0.802029870678326,11082
2013,19,101,Jefferson,0.7511804987580366,5551
2013,19,187,Webster,0.721466980501519,17981
2013,19,111,Lee,0.7364745398839923,6219
2013,19,127,Marshall,0.749138406053838,13521
2013,19,195,Worth,0.6733257323232504,9649
2013,19,033,Cerro Gordo,0.7458320135402124,13332
2013,19,051,Davis,0.7426990663600725,3619
2013,19,179,Wapello,0.7531184219233726,4519
2013,19,041,Clay,0.7529385903403685,14420
2013,19,059,Dickinson,0.7742638704545497,8821
2013,19,021,Buena Vista,0.7372315090888141,15017
2013,19,013,Black Hawk,0.7477317699603585,12752
2013,19,075,Grundy,0.7419850346024343,13895
2013,19,017,Bremer,0.767705435165607,10820
2013,19,085,Harrison,0.7797043632229639,15769
2013,19,129,Mills,0.7820542481287118,8195
2013,19,155,Pottawattamie,0.7835514648696265,20704
2013,19,123,Mahaska,0.7701337729667898,9995
2013,19,125,Marion,0.7638892553231806,7228
2013,19,053,Decatur,0.7353774595092483,4083
2013,19,031,Cedar,0.7675159264019005,13446
2013,19,151,Pocahontas,0.7265989337783969,15920
2013,19,109,Kossuth,0.7468229936026042,27702
2013,19,089,Howard,0.695309531258361,7988
2013,19,147,Palo Alto,0.754394704953673,15489
2013,19,159,Ringgold,0.733317494187992,6130
2013,19,025,Calhoun,0.7266783668431003,16086
2013,19,039,Clarke,0.7349985825001172,3817
2013,19,065,Fayette,0.7537994488368632,15120
2013,19,001,Adair,0.7263765331077098,11384
2013,19,037,Chickasaw,0.7524977437574869,11989
2013,19,081,Hancock,0.7661429839316272,16650
2013,19,157,Poweshiek,0.7636959226929951,12095
2013,19,165,Shelby,0.7682437453324346,15831
2013,19,185,Wayne,0.7187269945223989,5984
2013,19,097,Jackson,0.7805286054117417,8073
2013,19,043,Clayton,0.7714558491135866,11341
2013,19,007,Appanoose,0.7147006274816381,2999
2013,19,177,Van Buren,0.7458940921599844,3947
2013,19,197,Wright,0.739122261136239,15667
2013,19,137,Montgomery,0.7706741233315656,8026
2013,19,175,Union,0.738050599371073,5639
2013,19,107,Keokuk,0.7688797682659697,9049
2013,19,131,Mitchell,0.7039720574752207,10108
2013,19,191,Winneshiek,0.7446906144053657,10468
2013,19,161,Sac,0.7445922295761223,16134
2013,19,055,Delaware,0.7907136379689006,17092
2013,19,067,Floyd,0.7385576053430823,11199
2013,19,009,Audubon,0.7513662121907049,11328
2013,19,079,Hamilton,0.7184720926449992,17486
2013,19,069,Franklin,0.7574211550336933,17133
2013,19,141,O'Brien,0.7580808966502075,15424
2013,19,167,Sioux,0.7656116295657793,22282
2013,19,005,Allamakee,0.7460772223966193,5163
2013,19,189,Winnebago,0.7095945436350176,10855
2013,19,093,Ida,0.7624565080795563,11529
2013,19,029,Cass,0.7595651042356546,12588
2013,19,083,Hardin,0.7329851641753254,16357
2013,19,173,Taylor,0.7463489558195828,8808
2013,19,145,Page,0.744581583438823,9628
2013,19,035,Cherokee,0.7551988428382632,13091
2013,19,071,Fremont,0.7785393742862897,9269
2013,19,095,Iowa,0.7646440506131942,9894
2013,19,023,Butler,0.7643183241773046,14902
2013,19,063,Emmet,0.7687466666378434,10513
2013,19,047,Crawford,0.7476535576818988,18663
2013,19,019,Buchanan,0.7478405656689607,16711
2013,19,143,Osceola,0.7563053748671212,10815
2013,19,073,Greene,0.7288778897435441,16440
2013,19,087,Henry,0.7514197818909173,6346
2013,19,119,Lyon,0.7602935146714386,16304
2013,19,003,Adams,0.7451949961175124,7247
2013,19,133,Monona,0.7709299952061567,16160
2013,19,091,Humboldt,0.7349072978287597,11148
2013,19,115,Louisa,0.7558014657156251,6889
2013,19,171,Tama,0.7411057834897623,14358
2013,19,135,Monroe,0.7283890617549074,2267
2013,19,117,Lucas,0.7292061311055557,3255
2013,19,057,Des Moines,0.7612005722455913,5944
2013,19,011,Benton,0.754689224791132,16138
2013,19,113,Linn,0.7814882787141874,13254
2013,19,105,Jones,0.7867694638070446,12805
2013,19,103,Johnson,0.7705821621225662,9386
2013,19,183,Washington,0.7628700304115449,9625
2013,19,045,Clinton,0.7819108297243236,16350
2013,19,163,Scott,0.7593110821842736,9195
2013,19,139,Muscatine,0.7598391414219253,7721
2013,19,169,Story,0.7027273527000203,14315
2013,19,015,Boone,0.7447240562643509,14489
2013,19,121,Madison,0.743474403622079,7172
2013,19,181,Warren,0.7624182951849522,6714
2013,19,049,Dallas,0.740301381260735,13072
2013,19,153,Polk,0.7225247855885033,7726
2013,19,077,Guthrie,0.7368843572316255,11046
2013,19,099,Jasper,0.7534522205841235,15132
2013,31,043,Dakota,0.7731790029883133,6361
2013,31,051,Dixon,0.755485160707035,11063
2013,31,053,Dodge,0.7763728538785201,13872
2013,31,025,Cass,0.7662878203069174,10930
2013,31,055,Douglas,0.7643013951114239,2770
2013,31,153,Sarpy,0.7548001858740994,2970
2013,31,155,Saunders,0.7595999357312841,15909
2013,31,177,Washington,0.7810366971370137,7510
2013,31,067,Gage,0.7586298790899065,14404
2013,31,109,Lancaster,0.741776167424776,11835
2013,31,159,Seward,0.7555193663837516,12669
2013,31,139,Pierce,0.7793507274923486,13581
2013,31,119,Madison,0.7752022311092613,13339
2013,31,167,Stanton,0.7760828284168655,9318
2013,31,117,McPherson,0.6964005389262367,463
2013,31,111,Lincoln,0.7119927824684653,20263
2013,31,113,Logan,0.7486258306759267,2285
2013,31,007,Banner,0.5042787256113439,1215
2013,31,157,Scotts Bluff,0.6289043274082037,8710
2013,31,165,Sioux,0.6368975636873735,1352
2013,31,039,Cuming,0.7724642201698478,14290
2013,31,129,Nuckolls,0.7467471736257622,9894
2013,31,101,Keith,0.6616244775949279,10695
2013,31,137,Phelps,0.7838530056248411,15589
2013,31,181,Webster,0.7145081032389773,7076
2013,31,015,Boyd,0.7334341047542873,3481
2013,31,171,Thomas,0.6837942811658096,54
2013,31,089,Holt,0.7812768123487849,18535
2013,31,017,Brown,0.7594206542681785,3918
2013,31,103,Keya Paha,0.7364414500330592,1505
2013,31,077,Greeley,0.7731379456454067,7020
2013,31,095,Jefferson,0.7598257009419371,9125
2013,31,151,Saline,0.7631847666519205,12404
2013,31,057,Dundy,0.6505913924903447,9122
2013,31,131,Otoe,0.75863474215137,10898
2013,31,087,Hitchcock,0.5542329654445968,5548
2013,31,105,Kimball,0.5646755827644083,1771
2013,31,127,Nemaha,0.7714343385760973,7490
2013,31,041,Custer,0.754840395124502,22653
2013,31,143,Polk,0.7756699019046777,11602
2013,31,045,Dawes,0.5754128393506859,655
2013,31,179,Wayne,0.7689567251959697,11358
2013,31,071,Garfield,0.7368475949156668,1217
2013,31,013,Box Butte,0.6380314751750893,5408
2013,31,173,Thurston,0.7683731906990953,8713
2013,31,011,Boone,0.7938044919596627,15091
2013,31,145,Red Willow,0.5459343343999097,6898
2013,31,149,Rock,0.7536966563206323,2664
2013,31,005,Arthur,0.7008246085425491,244
2013,31,085,Hayes,0.6153699669050471,6817
2013,31,097,Johnson,0.7602219096506482,4806
2013,31,003,Antelope,0.7814172472768793,19301
2013,31,163,Sherman,0.7568934310209604,6909
2013,31,161,Sheridan,0.624767461433697,3239
2013,31,133,Pawnee,0.7506328397782411,4264
2013,31,075,Grant,0.6904666666666668,1
2013,31,021,Burt,0.7817383013248633,11632
2013,31,009,Blaine,0.7269006653370111,386
2013,31,027,Cedar,0.7682629627831735,17900
2013,31,169,Thayer,0.7787797895932964,12440
2013,31,049,Deuel,0.5507624475872761,2737
2013,31,123,Morrill,0.6674742547006156,5938
2013,31,115,Loup,0.7222048820104193,713
2013,31,063,Frontier,0.6105150886193004,8529
2013,31,125,Nance,0.7784828799636087,7608
2013,31,107,Knox,0.7588933463760296,14168
2013,31,135,Perkins,0.6154735434912011,20976
2013,31,037,Colfax,0.7655449471609946,10492
2013,31,023,Butler,0.7652396949771778,13530
2013,31,031,Cherry,0.723520441755814,1611
2013,31,183,Wheeler,0.7519625124583591,3578
2013,31,061,Franklin,0.7368842115167513,7098
2013,31,029,Chase,0.7130274859819543,16320
2013,31,059,Fillmore,0.7713783614891041,17181
2013,31,185,York,0.7837020676047779,19270
2013,31,035,Clay,0.7510647075680886,16639
2013,31,033,Cheyenne,0.5447402621408838,3988
2013,31,069,Garden,0.5994825334521945,2920
2013,31,083,Harlan,0.6494205714738323,7944
2013,31,091,Hooker,0.6994,4
2013,31,147,Richardson,0.7898695926784643,9063
2013,31,065,Furnas,0.5306167109520333,7941
2013,31,175,Valley,0.7431935013863968,6746
2013,31,141,Platte,0.7902896056809072,18206
2013,31,121,Merrick,0.7618599100961962,11807
2013,31,079,Hall,0.7773272988953639,16518
2013,31,081,Hamilton,0.7790647694965427,18284
2013,31,093,Howard,0.7697576463104041,9621
2013,31,001,Adams,0.7743075259769767,16461
2013,31,099,Kearney,0.7896225716252572,14579
2013,31,019,Buffalo,0.7753333784524795,17872
2013,31,073,Gosper,0.7039688713934802,6991
2013,31,047,Dawson,0.7923151034561007,18283
2013,37,037,Chatham,0.7850340152849411,256
2013,37,115,Madison,0.7950454119158221,75
2013,37,087,Haywood,0.7588784455128201,208
2013,37,021,Buncombe,0.7461385298651518,303
2013,37,089,Henderson,0.7048670748896412,665
2013,37,175,Transylvania,0.7298184549062173,240
2013,37,167,Stanly,0.7788362388060007,1324
2013,37,109,Lincoln,0.7781635984738985,303
2013,37,159,Rowan,0.7772711043963062,1413
2013,37,025,Cabarrus,0.7628989353414122,593
2013,37,097,Iredell,0.7879941134237601,1780
2013,37,071,Gaston,0.7793927193983028,115
2013,37,179,Union,0.7439907661546433,3837
2013,37,119,Mecklenburg,0.7368538226212804,139
2013,37,045,Cleveland,0.7756560600290082,414
2013,37,005,Alleghany,0.7968470801620925,230
2013,37,173,Swain,0.7548940156599551,18
2013,37,011,Avery,0.8113573191345503,12
2013,37,033,Caswell,0.7990781169076273,150
2013,37,075,Graham,0.7924736842105264,19
2013,37,007,Anson,0.7640657997291136,931
2013,37,149,Polk,0.7811056025279701,17
2013,37,039,Cherokee,0.7900648529284868,218
2013,37,113,Macon,0.7666760222882992,104
2013,37,009,Ashe,0.7988914034601654,86
2013,37,123,Montgomery,0.7936645132917027,196
2013,37,043,Clay,0.777660022174029,167
2013,37,121,Mitchell,0.7485408998910167,10
2013,37,199,Yancey,0.7895,24
2013,37,189,Watauga,0.8162782608695652,23
2013,37,099,Jackson,0.7750279945242985,33
2013,37,161,Rutherford,0.7825039627178207,101
2013,37,193,Wilkes,0.7933662578961156,893
2013,37,125,Moore,0.7520070463285641,184
2013,37,153,Richmond,0.763075180205041,244
2013,37,093,Hoke,0.672496381609614,652
2013,37,165,Scotland,0.694236325146198,545
2013,37,155,Robeson,0.6924263161714701,5948
2013,37,001,Alamance,0.7855446825362382,368
2013,37,151,Randolph,0.7905695936582638,697
2013,37,081,Guilford,0.7738574095253459,540
2013,37,157,Rockingham,0.7748987898562264,499
2013,37,171,Surry,0.7862743212991018,1410
2013,37,057,Davidson,0.7909362939549707,802
2013,37,169,Stokes,0.8018076948181107,339
2013,37,067,Forsyth,0.7865011098953362,322
2013,37,197,Yadkin,0.7840866342613374,1480
2013,37,059,Davie,0.7888230137608977,869
2013,37,027,Caldwell,0.7806940862017253,224
2013,37,003,Alexander,0.7859865617555791,302
2013,37,035,Catawba,0.7863070918714509,403
2013,37,023,Burke,0.7904707569851858,197
2013,37,111,McDowell,0.7858775496846365,110
2013,37,029,Camden,0.7657870606323519,1638
2013,37,139,Pasquotank,0.7599651245451959,2271
2013,37,143,Perquimans,0.7653151817828056,1385
2013,37,177,Tyrrell,0.7359332775777242,2288
2013,37,055,Dare,0.7811859437751,83
2013,37,073,Gates,0.7684662400726674,482
2013,37,053,Currituck,0.7669592524229891,1131
2013,37,019,Brunswick,0.7173964163306448,702
2013,37,031,Carteret,0.7070461414982153,1682
2013,37,137,Pamlico,0.7182239014195488,1422
2013,37,049,Craven,0.7418234860204997,1744
2013,37,103,Jones,0.7366341479265344,1239
2013,37,085,Harnett,0.7019911358713079,411
2013,37,063,Durham,0.7908797072419106,64
2013,37,145,Person,0.8081310551106917,253
2013,37,135,Orange,0.8131450830946129,271
2013,37,181,Vance,0.7528510687790774,32
2013,37,077,Granville,0.7936391128635013,294
2013,37,069,Franklin,0.7682040233115038,161
2013,37,101,Johnston,0.7223984957832463,725
2013,37,183,Wake,0.7171639632717055,86
2013,37,105,Lee,0.7820295053908526,106
2013,37,131,Northampton,0.7470743471614102,573
2013,37,083,Halifax,0.7588064950821918,520
2013,37,127,Nash,0.7226949507817023,310
2013,37,065,Edgecombe,0.7379720529271968,1229
2013,37,195,Wilson,0.7346628610563923,755
2013,37,163,Sampson,0.7149065233602114,3383
2013,37,185,Warren,0.7917258742509613,44
2013,37,187,Washington,0.7436873967990705,2897
2013,37,061,Duplin,0.7292145007458484,3985
2013,37,091,Hertford,0.7502605792111977,752
2013,37,017,Bladen,0.7291606131042625,2699
2013,37,095,Hyde,0.7548627327941712,3198
2013,37,015,Bertie,0.7674048005122548,1088
2013,37,079,Greene,0.7219150516886979,1025
2013,37,041,Chowan,0.7542732424854189,656
2013,37,117,Martin,0.7513688564616299,415
2013,37,047,Columbus,0.7233655320403887,3381
2013,37,191,Wayne,0.7189997468641223,2111
2013,37,133,Onslow,0.7346451882992033,926
2013,37,107,Lenoir,0.7203907985631397,1978
2013,37,129,New Hanover,0.6978586111111112,60
2013,37,141,Pender,0.7462730699927547,1564
2013,37,051,Cumberland,0.7137307474599879,1161
2013,37,147,Pitt,0.7299669914366685,1771
2013,37,013,Beaufort,0.7319394622758532,3821
2014,17,121,Marion,0.8088121166814556,6275
2014,17,005,Bond,0.8150814255196014,5674
2014,17,083,Jersey,0.8385430099121207,5475
2014,17,163,St. Clair,0.8096054197583259,7735
2014,17,027,Clinton,0.812205983737694,7711
2014,17,013,Calhoun,0.8232642014654266,1662
2014,17,119,Madison,0.812699718403941,8622
2014,17,133,Monroe,0.792383183892513,4204
2014,17,117,Macoupin,0.8300808383859273,15894
2014,17,171,Scott,0.817355502528543,5133
2014,17,137,Morgan,0.8327969304138944,12286
2014,17,107,Logan,0.8408881215794148,17315
2014,17,129,Menard,0.8400356098756459,7176
2014,17,167,Sangamon,0.8355885433809036,19584
2014,17,021,Christian,0.8327103291910928,17790
2014,17,127,Massac,0.7754425056024215,1956
2014,17,057,Fulton,0.8291119122974016,12161
2014,17,175,Stark,0.8449405288217374,8240
2014,17,203,Woodford,0.8325132103612483,11396
2014,17,179,Tazewell,0.8238287232578311,13030
2014,17,123,Marshall,0.8459518850136994,8923
2014,17,143,Peoria,0.8302282235130914,9691
2014,17,001,Adams,0.8256480418141163,12891
2014,17,177,Stephenson,0.8235684843760597,14705
2014,17,141,Ogle,0.8173708166315374,21713
2014,17,201,Winnebago,0.8096020848191977,8604
2014,17,007,Boone,0.8048258686777854,7044
2014,17,025,Clay,0.7917771495027993,6819
2014,17,185,Wabash,0.7814300086581382,4496
2014,17,009,Brown,0.8323586592804221,3368
2014,17,151,Pope,0.7773201980020009,472
2014,17,033,Crawford,0.7977709423391296,7353
2014,17,135,Montgomery,0.820933153125211,14310
2014,17,055,Franklin,0.769782271959946,3204
2014,17,023,Clark,0.7916458380778035,8177
2014,17,059,Gallatin,0.7974681946411027,5697
2014,17,075,Iroquois,0.808364832818428,30257
2014,17,041,Douglas,0.8135081110987203,10167
2014,17,189,Washington,0.7855331807887154,8337
2014,17,159,Richland,0.7943769256284589,6049
2014,17,065,Hamilton,0.7864193497302655,5560
2014,17,193,White,0.7865171104082415,7970
2014,17,169,Schuyler,0.8396392881955691,5318
2014,17,181,Union,0.7810194590848846,845
2014,17,085,Jo Daviess,0.823571770093066,7161
2014,17,125,Mason,0.811650295240639,12489
2014,17,191,Wayne,0.7915037698869546,10411
2014,17,069,Hardin,0.8072629243650437,258
2014,17,061,Greene,0.8322204893624909,9946
2014,17,157,Randolph,0.7905219965254734,4916
2014,17,149,Pike,0.8346713011078076,13630
2014,17,145,Perry,0.7516448057016399,3787
2014,17,087,Johnson,0.7951109175291808,500
2014,17,173,Shelby,0.8089410103846506,15109
2014,17,051,Fayette,0.8051868596567512,9550
2014,17,139,Moultrie,0.8192086507120258,7817
2014,17,017,Cass,0.8309144398210552,8029
2014,17,015,Carroll,0.8451929153256336,12232
2014,17,047,Edwards,0.7897912184998572,3655
2014,17,079,Jasper,0.7938358740380794,8435
2014,17,187,Warren,0.8658679730218722,13147
2014,17,153,Pulaski,0.7694124063403852,1469
2014,17,165,Saline,0.7860898933836346,3980
2014,17,101,Lawrence,0.7911153736455153,6604
2014,17,045,Edgar,0.8106513204937326,14370
2014,17,071,Henderson,0.8567788910434948,8479
2014,17,199,Williamson,0.7758868860212984,1170
2014,17,077,Jackson,0.7757907404278298,2696
2014,17,147,Piatt,0.8252285316902175,11006
2014,17,053,Ford,0.8113575046056268,13036
2014,17,019,Champaign,0.8157388064822728,23641
2014,17,029,Coles,0.8113261343344235,10397
