year,period,state_fips,county_fips,county_name,ndvi_mean,crop_pixel_count
2010,jun,31,181,Webster,0.525687865842826,4275
2010,jun,31,15,Boyd,0.6032033040675632,1629
2010,jun,31,171,Thomas,,0
2010,jun,31,89,Holt,0.6182786585565402,6235
2010,jun,31,17,Brown,0.529456357511891,1130
2010,jun,31,103,Keya Paha,0.5749322231656411,285
2010,jun,31,77,Greeley,0.5868866734908585,3182
2010,jun,31,95,Jefferson,0.6313173226743634,7082
2010,jun,31,151,Saline,0.6808041565299839,8090
2010,jun,31,57,Dundy,0.5602338555573009,300
2010,jun,31,131,Otoe,0.6863494605814572,9966
2010,jun,31,87,Hitchcock,0.5501355105359783,396
2010,jun,31,105,Kimball,0.3529,1
2010,jun,31,127,Nemaha,0.6640542452066471,6829
2010,jun,31,41,Custer,0.5832902070007279,5767
2010,jun,31,143,Polk,0.648168276089103,7338
2010,jun,31,45,Dawes,,0
2010,jun,31,179,Wayne,0.6111073618482337,8744
2010,jun,31,71,Garfield,0.5887173514300084,221
2010,jun,31,13,Box Butte,,0
2010,jun,31,173,Thurston,0.6274512308722526,6820
2010,jun,31,11,Boone,0.5818354963916861,8893
2010,jun,31,145,Red Willow,0.5819814298188466,1153
2010,jun,31,149,Rock,0.4943839749154036,1067
2010,jun,31,5,Arthur,,0
2010,jun,31,85,Hayes,0.4785679823666636,443
2010,jun,31,97,Johnson,0.65453243434945,3786
2010,jun,31,3,Antelope,0.5825344537893878,11156
2010,jun,31,163,Sherman,0.6562553438502748,2145
2010,jun,31,161,Sheridan,,0
2010,jun,31,133,Pawnee,0.6367023753891845,3450
2010,jun,31,75,Grant,,0
2010,jun,31,21,Burt,0.652046359550714,10086
2010,jun,31,9,Blaine,0.6134950000000001,10
2010,jun,31,27,Cedar,0.6179848650769955,10485
2010,jun,31,169,Thayer,0.617906887222971,7181
2010,jun,31,49,Deuel,0.4806073207651026,29
2010,jun,31,123,Morrill,,0
2010,jun,31,115,Loup,0.5819241152646621,183
2010,jun,31,63,Frontier,0.5594060374669622,2297
2010,jun,31,125,Nance,0.6190340449039828,3898
2010,jun,31,107,Knox,0.6168794525922197,6321
2010,jun,31,135,Perkins,0.4570990066658191,1084
2010,jun,31,37,Colfax,0.6095088826856646,6730
2010,jun,31,23,Butler,0.6345986042881446,10068
2010,jun,31,31,Cherry,0.5070808823529414,68
2010,jun,31,183,Wheeler,0.5677962639482548,1050
2010,jun,31,61,Franklin,0.5586296134802344,4780
2010,jun,31,29,Chase,0.5449207004899157,572
2010,jun,31,59,Fillmore,0.6859543869497419,9214
2010,jun,31,185,York,0.7042845879513825,9080
2010,jun,31,35,Clay,0.6693096561165384,7448
2010,jun,31,33,Cheyenne,0.4201499999999999,8
2010,jun,31,69,Garden,0.4717611111111113,90
2010,jun,31,83,Harlan,0.559421738654516,3717
2010,jun,31,91,Hooker,,0
2010,jun,31,147,Richardson,0.6662659218158924,7720
2010,jun,31,65,Furnas,0.5762369510138715,2341
2010,jun,31,175,Valley,0.6147913960277862,2567
2010,jun,31,141,Platte,0.6217004996043819,10916
2010,jun,31,121,Merrick,0.671143291410214,4732
2010,jun,31,79,Hall,0.6727171820270735,2876
2010,jun,31,81,Hamilton,0.7177231186058187,7673
2010,jun,31,93,Howard,0.6717260201950439,2835
2010,jun,31,1,Adams,0.5978182526770922,7730
2010,jun,31,99,Kearney,0.5544246681396657,7933
2010,jun,31,19,Buffalo,0.6655950392640457,6517
2010,jun,31,73,Gosper,0.5897251771589186,2516
2010,jun,31,47,Dawson,0.6519825113866898,5066
2010,jun,37,37,Chatham,0.7238804926278954,221
2010,jun,37,115,Madison,0.5704,1
2010,jun,37,87,Haywood,,0
2010,jun,37,21,Buncombe,0.6356166666666666,3
2010,jun,37,89,Henderson,0.6230257142857142,35
2010,jun,37,175,Transylvania,,0
2010,jun,37,167,Stanly,0.7583427138211607,837
2010,jun,37,109,Lincoln,0.7198346668693083,346
2010,jun,37,159,Rowan,0.7140000551125495,1151
2010,jun,37,25,Cabarrus,0.7208143244976725,365
2010,jun,37,97,Iredell,0.7307534806589848,988
2010,jun,37,71,Gaston,0.7378407511756983,94
2010,jun,37,179,Union,0.7209197714158226,1556
2010,jun,37,119,Mecklenburg,0.7285258491952954,102
2010,jun,37,45,Cleveland,0.6840766215619941,616
2010,jun,37,5,Alleghany,,0
2010,jun,37,173,Swain,,0
2010,jun,37,11,Avery,,0
2010,jun,37,33,Caswell,0.7175135878277409,290
2010,jun,37,75,Graham,,0
2010,jun,37,7,Anson,0.7095790470667271,696
2010,jun,37,149,Polk,0.7087181818181818,22
2010,jun,37,39,Cherokee,0.6307186683904331,33
2010,jun,37,113,Macon,,0
2010,jun,37,9,Ashe,,0
2010,jun,37,123,Montgomery,0.6479598849077853,117
2010,jun,37,43,Clay,0.620854898286938,18
2010,jun,37,121,Mitchell,,0
2010,jun,37,199,Yancey,,0
2010,jun,37,189,Watauga,,0
2010,jun,37,99,Jackson,,0
2010,jun,37,161,Rutherford,0.6934588011809119,82
2010,jun,37,193,Wilkes,0.7307480493915534,57
2010,jun,37,125,Moore,0.6629920553021297,607
2010,jun,37,153,Richmond,0.6528877321906801,377
2010,jun,37,93,Hoke,0.595518923912036,1112
2010,jun,37,165,Scotland,0.5774811620972777,1239
2010,jun,37,155,Robeson,0.6058304299396974,7325
2010,jun,37,1,Alamance,0.6958634457923849,389
2010,jun,37,151,Randolph,0.6984275491716585,833
2010,jun,37,81,Guilford,0.6910405600362236,890
2010,jun,37,157,Rockingham,0.7258148011410729,575
2010,jun,37,171,Surry,0.7301621458799604,601
2010,jun,37,57,Davidson,0.6976532624504129,828
2010,jun,37,169,Stokes,0.7096031873961249,173
2010,jun,37,67,Forsyth,0.6722917102883789,393
2010,jun,37,197,Yadkin,0.719318324425372,1094
2010,jun,37,59,Davie,0.7003159984109757,523
2010,jun,37,27,Caldwell,0.76254375,24
2010,jun,37,3,Alexander,0.7536651979906266,140
2010,jun,37,35,Catawba,0.7229189229708635,477
2010,jun,37,23,Burke,0.7369276791478375,38
2010,jun,37,111,McDowell,0.6975641304347827,46
2010,jun,37,29,Camden,0.625958883283815,2487
2010,jun,37,139,Pasquotank,0.6231269239028561,4266
2010,jun,37,143,Perquimans,0.6160525529660893,3426
2010,jun,37,177,Tyrrell,0.685532554035695,1831
2010,jun,37,55,Dare,0.6818566176470587,136
2010,jun,37,73,Gates,0.6326176286630256,1161
2010,jun,37,53,Currituck,0.628155722867713,1818
2010,jun,37,19,Brunswick,0.6922106963135792,848
2010,jun,37,31,Carteret,0.6082849026018966,1275
2010,jun,37,137,Pamlico,0.6921556194301401,1081
2010,jun,37,49,Craven,0.680365484605439,2108
2010,jun,37,103,Jones,0.6973622022207587,1319
2010,jun,37,85,Harnett,0.605436361987206,2970
2010,jun,37,63,Durham,0.6864955949895615,67
2010,jun,37,145,Person,0.6863765721918395,688
2010,jun,37,135,Orange,0.6980487314295146,243
2010,jun,37,181,Vance,0.6548552960566716,977
2010,jun,37,77,Granville,0.7010173420702978,591
2010,jun,37,69,Franklin,0.6540264688848737,1658
2010,jun,37,101,Johnston,0.588721290298784,6889
2010,jun,37,183,Wake,0.6121328758476108,2204
2010,jun,37,105,Lee,0.6479215442726631,693
2010,jun,37,131,Northampton,0.5983269162787911,2912
2010,jun,37,83,Halifax,0.6065162530474559,2675
2010,jun,37,127,Nash,0.5835998778081639,4014
2010,jun,37,65,Edgecombe,0.5735387272483371,3808
2010,jun,37,195,Wilson,0.573385048038052,3586
2010,jun,37,163,Sampson,0.6075765605885091,7049
2010,jun,37,185,Warren,0.6645550982268537,924
2010,jun,37,187,Washington,0.6772863941596021,2354
2010,jun,37,61,Duplin,0.6786215125856657,5099
2010,jun,37,91,Hertford,0.6154482022668786,1161
2010,jun,37,17,Bladen,0.673228761467744,2485
2010,jun,37,95,Hyde,0.7254145324698021,1761
2010,jun,37,15,Bertie,0.6283793548190416,2138
2010,jun,37,79,Greene,0.584973704479487,2719
2010,jun,37,41,Chowan,0.6000798839600221,1198
2010,jun,37,117,Martin,0.6429384496263882,1057
2010,jun,37,47,Columbus,0.6672884217731978,5122
2010,jun,37,191,Wayne,0.577040705863899,4699
2010,jun,37,133,Onslow,0.6491396925909787,1120
2010,jun,37,107,Lenoir,0.6534590741156668,2089
2010,jun,37,129,New Hanover,0.6904651162790699,43
2010,jun,37,141,Pender,0.7106868834341215,1318
2010,jun,37,51,Cumberland,0.6034578761293091,1695
2010,jun,37,147,Pitt,0.5953647301904718,5047
2010,jun,37,13,Beaufort,0.675768231388939,4068
2011,jun,17,121,Marion,0.5384710495651842,7383
2011,jun,17,5,Bond,0.5136374470972296,5311
2011,jun,17,83,Jersey,0.6649618594727423,3683
2011,jun,17,163,St. Clair,0.5250378210129439,8248
2011,jun,17,27,Clinton,0.4976315580134017,6342
2011,jun,17,13,Calhoun,0.6878764690623388,1000
2011,jun,17,119,Madison,0.5535434180109964,8458
2011,jun,17,133,Monroe,0.5374681738630849,4179
2011,jun,17,117,Macoupin,0.6084703608108415,10320
2011,jun,17,171,Scott,0.6717522529769165,3589
2011,jun,17,137,Morgan,0.7000103171583213,8050
2011,jun,17,107,Logan,0.6940551981670747,10115
2011,jun,17,129,Menard,0.6985305613473417,5092
