year,period,state_fips,county_fips,county_name,ndvi_mean,crop_pixel_count
2010,jun,19,193,Woodbury,0.7545070573452901,20056
2010,jun,19,27,Carroll,0.7912566823965962,16247
2010,jun,19,61,Dubuque,0.7833909264293024,11639
2010,jun,19,101,Jefferson,0.7219964516621088,6517
2010,jun,19,187,Webster,0.7728046951133728,19223
2010,jun,19,111,Lee,0.6432231727492643,7571
2010,jun,19,127,Marshall,0.8168152857283079,12861
2010,jun,19,195,Worth,0.8341650748386162,10666
2010,jun,19,33,Cerro Gordo,0.7930757242667529,15857
2010,jun,19,51,Davis,0.7070612106828201,3360
2010,jun,19,179,Wapello,0.7245344368623279,4976
2010,jun,19,41,Clay,0.7532093898162676,14541
2010,jun,19,59,Dickinson,0.7183255226836018,8975
2010,jun,19,21,Buena Vista,0.7823807972586921,14784
2010,jun,19,13,Black Hawk,0.8093147490206564,12748
2010,jun,19,75,Grundy,0.8089991835406171,13455
2010,jun,19,17,Bremer,0.8113083632588042,10976
2010,jun,19,85,Harrison,0.7968526558634119,17026
2010,jun,19,129,Mills,0.7881984397268409,9329
2010,jun,19,155,Pottawattamie,0.7822894485606502,21228
2010,jun,19,123,Mahaska,0.7571980319929463,11418
2010,jun,19,125,Marion,0.7521799091308585,6741
2010,jun,19,53,Decatur,0.6820782087719092,2395
2010,jun,19,31,Cedar,0.7883351196585224,14924
2010,jun,19,151,Pocahontas,0.774607594243385,16238
2010,jun,19,109,Kossuth,0.7712708895437888,27499
2010,jun,19,89,Howard,0.8099509703629849,11378
2010,jun,19,147,Palo Alto,0.7580217035311736,16698
2010,jun,19,159,Ringgold,0.7145136359909615,3956
2010,jun,19,25,Calhoun,0.790934996597648,16656
2010,jun,19,39,Clarke,0.6914458564548298,2739
2010,jun,19,65,Fayette,0.8048314868135256,16188
2010,jun,19,1,Adair,0.7631490011795371,9303
2010,jun,19,37,Chickasaw,0.8206835523825009,12850
2010,jun,19,81,Hancock,0.7824916921114478,16993
2010,jun,19,157,Poweshiek,0.7846132266178902,12164
2010,jun,19,165,Shelby,0.794300174361729,15319
2010,jun,19,185,Wayne,0.6588967654660453,4197
2010,jun,19,97,Jackson,0.7693270259394588,8634
2010,jun,19,43,Clayton,0.8081955944560628,12409
2010,jun,19,7,Appanoose,0.6721654041975837,2606
2010,jun,19,177,Van Buren,0.6852987207693281,4940
2010,jun,19,197,Wright,0.7686101772640495,15593
2010,jun,19,137,Montgomery,0.7775517151989113,8361
2010,jun,19,175,Union,0.7081385235165388,4249
2010,jun,19,107,Keokuk,0.7485207885899972,10344
2010,jun,19,131,Mitchell,0.8156030951534098,13428
2010,jun,19,191,Winneshiek,0.807932664535191,12180
2010,jun,19,161,Sac,0.7853827424081888,15412
2010,jun,19,55,Delaware,0.809006502680963,18105
2010,jun,19,67,Floyd,0.8015590462626624,12874
2010,jun,19,9,Audubon,0.7673218660514718,10469
2010,jun,19,79,Hamilton,0.8106582240130378,17232
2010,jun,19,69,Franklin,0.7857757442575195,17300
2010,jun,19,141,O'Brien,0.7654022040576156,15259
2010,jun,19,167,Sioux,0.7556881117929136,22324
2010,jun,19,5,Allamakee,0.8082340759994099,5370
2010,jun,19,189,Winnebago,0.7982723022281689,11122
2010,jun,19,93,Ida,0.7782811347677072,11001
2010,jun,19,29,Cass,0.7766712322068978,12369
2010,jun,19,83,Hardin,0.8291242995709472,15941
2010,jun,19,173,Taylor,0.7357010884995638,6576
2010,jun,19,145,Page,0.7994440855375503,9687
2010,jun,19,35,Cherokee,0.768815225386719,13531
2010,jun,19,71,Fremont,0.7795171904957641,10646
2010,jun,19,95,Iowa,0.7974362740109745,10431
2010,jun,19,23,Butler,0.8048684645221632,14651
2010,jun,19,63,Emmet,0.7465555027132074,10615
