year,period,state_fips,county_fips,county_name,edd_29c,gdd_10_30c,days_above_30c,days_above_35c,dry_days,heavy_rain_days
2010,jun,19,075,Grundy,6.724724456517384,330.34195063737945,3.0,0.0,12.427976952624835,1.9127543035993746
2010,jun,19,017,Bremer,6.139735681202052,317.0283157184138,2.8086808923375375,0.0,12.635103459424517,2.3216537342386037
2010,jun,19,085,Harrison,18.851643790635702,343.69647523812336,6.012558259968926,0.01413775245986535,13.374935266701183,4.905411703780422
2010,jun,19,129,Mills,30.965501068433,373.7718060439539,12.082722857848381,0.0,14.759074820972918,3.209523417565232
2010,jun,19,155,Pottawattamie,21.747439620410283,356.4689164960539,7.378968329224352,0.0,12.482230229470902,4.905822112649346
2010,jun,19,123,Mahaska,14.661184926365696,365.1254859896503,6.33164812942366,0.0,9.029575328614762,4.233348078867541
2010,jun,19,125,Marion,14.894484803313329,368.97033637038567,5.394910371318823,0.0,9.54923175416134,5.321670934699106
2010,jun,19,053,Decatur,19.70733763377309,365.8705758260719,8.114621248540624,0.0,12.202836343657715,4.341460064556006
2010,jun,19,031,Cedar,10.006481521484645,352.4242449024963,4.954085579035303,0.0,9.872621515423406,3.118931963738746
2010,jun,19,151,Pocahontas,9.435680489028787,319.4550255931514,3.990469749139203,0.0,11.952410231185441,4.142615592720119
2010,jun,19,109,Kossuth,5.912820036637992,301.4187499133558,2.426237220664073,0.0,13.713706685967608,3.4731204197955297
2010,jun,19,089,Howard,2.1209290596405475,273.4314689632148,1.0,0.0,13.053324898597099,2.3337922822163506
2010,jun,19,147,Palo Alto,5.601529158594357,304.0412988114279,2.2457078875342122,0.0,13.510823587957198,4.137285394376711
2010,jun,19,159,Ringgold,18.82832032583355,366.8641603554078,7.259710144927534,0.0,12.843137254901967,4.068610400682012
2010,jun,19,025,Calhoun,7.809654102497187,319.6040217440954,3.1854052026013013,0.0,11.157359929964981,3.191095547773888
2010,jun,19,039,Clarke,20.12725852288809,366.2710380750828,7.416146430543169,0.0,10.956852252940925,3.330148214209878
2010,jun,19,065,Fayette,4.022227403228089,304.2871744144267,1.9248074780839834,0.0,11.320409744757107,1.832735990700828
2010,jun,19,001,Adair,14.669515258097585,351.5614070373726,4.104483804052975,0.0,13.087537896920379,4.4531035583213665
2010,jun,19,037,Chickasaw,3.522091287060524,292.28411129330857,1.4546187837553486,0.0,12.462860349302094,2.8467770218138466
2010,jun,19,081,Hancock,5.148666017330396,294.9893145406756,2.191260722802019,0.0,14.001672292589264,2.5315412963364414
2010,jun,19,157,Poweshiek,13.617727055328364,354.81666804605464,5.917199826076151,0.0,8.80377663208895,2.753711410646624
2010,jun,19,165,Shelby,14.084140899488094,328.4112265945992,5.228432787690795,0.0,11.115291299407268,5.422959982801512
2010,jun,19,185,Wayne,17.272926125597394,363.91428812297494,7.362612848129942,0.0,11.282826170309177,4.552790268046986
2010,jun,19,097,Jackson,6.506749046630841,333.30338190509366,3.5857076004074093,0.0,10.647287141795358,1.6051697084812946
2010,jun,19,043,Clayton,4.708751767640318,311.0183066389489,2.048587798218522,0.0,11.667270936842574,0.8066335437088761
