year,period,state_fips,county_fips,county_name,soil_moisture_vol
2017,jun,37,169,Stokes,0.4263092017246184
2017,jun,37,067,Forsyth,0.413221444212536
2017,jun,37,197,Yadkin,0.41831360613408597
2017,jun,37,059,Davie,0.41311250252490606
2017,jun,37,027,Caldwell,0.43148070722919124
2017,jun,37,003,Alexander,0.4063552403892083
2017,jun,37,035,Catawba,0.4171804357842029
2017,jun,37,023,Burke,0.4263198601835956
2017,jun,37,111,McDowell,0.4447017802082498
2017,jun,37,029,Camden,0.5748070194172107
2017,jun,37,139,Pasquotank,0.4569388746623836
2017,jun,37,143,Perquimans,0.420467240177514
2017,jun,37,177,Tyrrell,0.5878402015410024
2017,jun,37,055,Dare,0.6002809439827946
2017,jun,37,073,Gates,0.41151468863220375
2017,jun,37,053,Currituck,0.4341665713736398
2017,jun,37,019,Brunswick,0.31423172818043954
2017,jun,37,031,Carteret,0.37508093431838807
2017,jun,37,137,Pamlico,0.34184339646347145
2017,jun,37,049,Craven,0.4214354945259951
2017,jun,37,103,Jones,0.46288093012432
2017,jun,37,085,Harnett,0.3436991058427831
2017,jun,37,063,Durham,0.41179302036038906
2017,jun,37,145,Person,0.42325732491084944
2017,jun,37,135,Orange,0.4296092797078018
2017,jun,37,181,Vance,0.43827084775456127
2017,jun,37,077,Granville,0.4315337832586061
2017,jun,37,069,Franklin,0.4349987497231256
2017,jun,37,101,Johnston,0.4227709878074869
2017,jun,37,183,Wake,0.4220787945945144
2017,jun,37,105,Lee,0.3978990851061119
2017,jun,37,131,Northampton,0.44111610271584295
2017,jun,37,083,Halifax,0.43901193574780667
2017,jun,37,127,Nash,0.43548061431583107
2017,jun,37,065,Edgecombe,0.4139618314174903
2017,jun,37,195,Wilson,0.43539781440822833
2017,jun,37,163,Sampson,0.40566666094422527
2017,jun,37,185,Warren,0.44430713367685964
2017,jun,37,187,Washington,0.4693585980626218
2017,jun,37,061,Duplin,0.4360626693511871
2017,jun,37,091,Hertford,0.41078114329990884
2017,jun,37,017,Bladen,0.2925307510140578
2017,jun,37,095,Hyde,0.5050945537910283
2017,jun,37,015,Bertie,0.37640360983504584
2017,jun,37,079,Greene,0.4237200034379671
2017,jun,37,041,Chowan,0.35762256226843686
2017,jun,37,117,Martin,0.383458582658642
2017,jun,37,047,Columbus,0.38592277258304997
2017,jun,37,191,Wayne,0.4305307325007426
2017,jun,37,133,Onslow,0.31479396455051617
2017,jun,37,107,Lenoir,0.4318155384488218
2017,jun,37,129,New Hanover,0.23752210710676938
2017,jun,37,141,Pender,0.42448595476327644
2017,jun,37,051,Cumberland,0.32197105236185575
2017,jun,37,147,Pitt,0.3581267105364486
2017,jun,37,013,Beaufort,0.35472406302506143
2018,jun,17,121,Marion,0.41552010913854814
2018,jun,17,005,Bond,0.4173087731446469
2018,jun,17,083,Jersey,0.2882188056039326
2018,jun,17,163,St. Clair,0.34549209887861027
2018,jun,17,027,Clinton,0.41227558922964364
2018,jun,17,013,Calhoun,0.28859891767311213
2018,jun,17,119,Madison,0.34581501214517885
2018,jun,17,133,Monroe,0.31143338243876983
2018,jun,17,117,Macoupin,0.3037775215022404
2018,jun,17,171,Scott,0.31355454072026084
2018,jun,17,137,Morgan,0.3039827886728004
2018,jun,17,107,Logan,0.3243238941089368
2018,jun,17,129,Menard,0.3086134566387627
2018,jun,17,167,Sangamon,0.3012297416419581
2018,jun,17,021,Christian,0.2839188859901472
2018,jun,17,127,Massac,0.3074148975144498
2018,jun,17,057,Fulton,0.319369833904538
2018,jun,17,175,Stark,0.348245041644581
2018,jun,17,203,Woodford,0.3613366369977882
2018,jun,17,179,Tazewell,0.3398944187140985
2018,jun,17,123,Marshall,0.3653133232078273
2018,jun,17,143,Peoria,0.3450851770450081
2018,jun,17,001,Adams,0.3244777986836147
2018,jun,17,177,Stephenson,0.3622635476062637
2018,jun,17,141,Ogle,0.36529082514855793
2018,jun,17,201,Winnebago,0.36253264027889587
2018,jun,17,007,Boone,0.3599872781157305
2018,jun,17,025,Clay,0.42876369597884073
2018,jun,17,185,Wabash,0.37950749030869757
2018,jun,17,009,Brown,0.3298382169905063
2018,jun,17,151,Pope,0.2957150585764327
2018,jun,17,033,Crawford,0.4004996259817141
2018,jun,17,135,Montgomery,0.3348921881624994
2018,jun,17,055,Franklin,0.408173585047596
2018,jun,17,023,Clark,0.38566709327638504
2018,jun,17,059,Gallatin,0.3257714490451645
2018,jun,17,075,Iroquois,0.3255601128546036
2018,jun,17,041,Douglas,0.3278973086155748
2018,jun,17,189,Washington,0.4103879144546672
2018,jun,17,159,Richland,0.44079538034015475
2018,jun,17,065,Hamilton,0.4115286636127156
2018,jun,17,193,White,0.3631064615556583
2018,jun,17,169,Schuyler,0.3176649461636836
2018,jun,17,181,Union,0.27277954432786866
2018,jun,17,085,Jo Daviess,0.36163984217048506
2018,jun,17,125,Mason,0.3172688656938067
2018,jun,17,191,Wayne,0.4179056902718733
2018,jun,17,069,Hardin,0.3083619313404917
2018,jun,17,061,Greene,0.2991742193670573
2018,jun,17,157,Randolph,0.33181059434192817
2018,jun,17,149,Pike,0.32293073240347336
2018,jun,17,145,Perry,0.39502203348525583
2018,jun,17,087,Johnson,0.2905261083925692
2018,jun,17,173,Shelby,0.35177658698018094
2018,jun,17,051,Fayette,0.41247232533373296
2018,jun,17,139,Moultrie,0.31299272852463467
2018,jun,17,017,Cass,0.313477792297958
2018,jun,17,015,Carroll,0.35857485811262896
2018,jun,17,047,Edwards,0.4165542457956928
2018,jun,17,079,Jasper,0.42076236824989444
2018,jun,17,187,Warren,0.3037685986272706
2018,jun,17,153,Pulaski,0.30972572082075583
2018,jun,17,165,Saline,0.35577470489279345
2018,jun,17,101,Lawrence,0.4062719651263515
2018,jun,17,045,Edgar,0.3355338203339297
2018,jun,17,071,Henderson,0.3002491043197362
2018,jun,17,199,Williamson,0.35184173455605217
2018,jun,17,077,Jackson,0.30938397011911367
2018,jun,17,147,Piatt,0.32788812730513084
2018,jun,17,053,Ford,0.3380945587595523
2018,jun,17,019,Champaign,0.3317090188915959
2018,jun,17,029,Coles,0.32415100535930524
2018,jun,17,035,Cumberland,0.4077959845900527
2018,jun,17,183,Vermilion,0.33702186795012473
2018,jun,17,115,Macon,0.3195383500381529
2018,jun,17,049,Effingham,0.42413349161312025
2018,jun,17,067,Hancock,0.29736508168907616
2018,jun,17,095,Knox,0.32244969657616307
2018,jun,17,109,McDonough,0.30563641936041674
2018,jun,17,081,Jefferson,0.41982164298707747
2018,jun,17,113,McLean,0.34503186072368824
2018,jun,17,039,De Witt,0.34053453650349336
2018,jun,17,105,Livingston,0.3524659161923699
2018,jun,17,003,Alexander,0.29146431177293114
2018,jun,17,093,Kendall,0.35440921003235054
2018,jun,17,031,Cook,0.2115395948059485
2018,jun,17,037,DeKalb,0.36262195602812586
2018,jun,17,089,Kane,0.3606510570863994
2018,jun,17,063,Grundy,0.3344225099146464
2018,jun,17,111,McHenry,0.3677632982317164
2018,jun,17,197,Will,0.3380007231401899
2018,jun,17,043,DuPage,0.3566275265794534
2018,jun,17,097,Lake,0.15140930350886378
2018,jun,17,091,Kankakee,0.27626515495724874
2018,jun,17,011,Bureau,0.3579318800601504
2018,jun,17,155,Putnam,0.36690516977913606
2018,jun,17,099,LaSalle,0.36510377181898346
2018,jun,17,131,Mercer,0.31564646294456855
2018,jun,17,161,Rock Island,0.33488020639526517
2018,jun,17,073,Henry,0.33969874849513926
2018,jun,17,103,Lee,0.3639234800442089
2018,jun,17,195,Whiteside,0.3541599954781229
2018,jun,19,149,Plymouth,0.3047730008751841
2018,jun,19,193,Woodbury,0.3486812996020494
2018,jun,19,027,Carroll,0.3560298243172196
2018,jun,19,061,Dubuque,0.3540763922666759
2018,jun,19,101,Jefferson,0.29091450410890657
2018,jun,19,187,Webster,0.36538536061359195
2018,jun,19,111,Lee,0.2837109457055731
2018,jun,19,127,Marshall,0.34904053109989397
2018,jun,19,195,Worth,0.3643790027048225
2018,jun,19,033,Cerro Gordo,0.3644218847618786
2018,jun,19,051,Davis,0.2947483855987918
2018,jun,19,179,Wapello,0.3020920995344561
2018,jun,19,041,Clay,0.3541214920757705
2018,jun,19,059,Dickinson,0.3750615455028618
2018,jun,19,021,Buena Vista,0.3559744299915623
2018,jun,19,013,Black Hawk,0.35758606860149295
2018,jun,19,075,Grundy,0.36319663578461003
2018,jun,19,017,Bremer,0.35814829202122694
2018,jun,19,085,Harrison,0.344317359050363
2018,jun,19,129,Mills,0.31920128794695285
2018,jun,19,155,Pottawattamie,0.3357245225466406
2018,jun,19,123,Mahaska,0.312180661928642
2018,jun,19,125,Marion,0.3212710402793951
2018,jun,19,053,Decatur,0.29570390801891044
2018,jun,19,031,Cedar,0.31633332327047176
2018,jun,19,151,Pocahontas,0.37167073549909957
2018,jun,19,109,Kossuth,0.36259299153133
2018,jun,19,089,Howard,0.36358809121912544
2018,jun,19,147,Palo Alto,0.3698902406789843
2018,jun,19,159,Ringgold,0.3067411514842827
2018,jun,19,025,Calhoun,0.36900085688604023
2018,jun,19,039,Clarke,0.2993229736200209
2018,jun,19,065,Fayette,0.3572232043414236
2018,jun,19,001,Adair,0.33788524579622187
2018,jun,19,037,Chickasaw,0.36007022244214293
2018,jun,19,081,Hancock,0.36099295228378425
2018,jun,19,157,Poweshiek,0.32578638743990423
2018,jun,19,165,Shelby,0.3347560013760943
2018,jun,19,185,Wayne,0.29793581173165556
2018,jun,19,097,Jackson,0.34397071782993105
2018,jun,19,043,Clayton,0.3585670471511622
2018,jun,19,007,Appanoose,0.3016271321273948
2018,jun,19,177,Van Buren,0.2857782863243183
2018,jun,19,197,Wright,0.36496413449841125
2018,jun,19,137,Montgomery,0.3192728398695174
2018,jun,19,175,Union,0.3201258492819137
2018,jun,19,107,Keokuk,0.305152270725365
2018,jun,19,131,Mitchell,0.3634925661137611
2018,jun,19,191,Winneshiek,0.3595049478332829
2018,jun,19,161,Sac,0.34306710074177715
2018,jun,19,055,Delaware,0.3474159826498774
2018,jun,19,067,Floyd,0.3613655900263923
2018,jun,19,009,Audubon,0.3399482573829845
2018,jun,19,079,Hamilton,0.3634319023360463
2018,jun,19,069,Franklin,0.3673816804348387
2018,jun,19,141,O'Brien,0.26582368067140366
2018,jun,19,167,Sioux,0.2944268547778299
2018,jun,19,005,Allamakee,0.3640058320809823
2018,jun,19,189,Winnebago,0.36210716403286924
2018,jun,19,093,Ida,0.3133280334188505
2018,jun,19,029,Cass,0.32874196240952747
2018,jun,19,083,Hardin,0.3643464125733034
2018,jun,19,173,Taylor,0.3045228819590485
2018,jun,19,145,Page,0.3067840847861339
2018,jun,19,035,Cherokee,0.28121824545083945
2018,jun,19,071,Fremont,0.288731192440313
2018,jun,19,095,Iowa,0.3149528629482265
2018,jun,19,023,Butler,0.3622593906606785
2018,jun,19,063,Emmet,0.37299370161491674
2018,jun,19,047,Crawford,0.34592755490568017
2018,jun,19,019,Buchanan,0.3572940976642495
2018,jun,19,143,Osceola,0.31794116905557074
2018,jun,19,073,Greene,0.3641301159492305
2018,jun,19,087,Henry,0.2911168346078817
2018,jun,19,119,Lyon,0.35786723808993803
2018,jun,19,003,Adams,0.31332405507134686
2018,jun,19,133,Monona,0.3377061805617501
2018,jun,19,091,Humboldt,0.36351514931425444
2018,jun,19,115,Louisa,0.30128975568361266
2018,jun,19,171,Tama,0.342943174159722
2018,jun,19,135,Monroe,0.300300841421089
2018,jun,19,117,Lucas,0.30015659044365445
2018,jun,19,057,Des Moines,0.2913179277791598
2018,jun,19,011,Benton,0.33846790500384044
2018,jun,19,113,Linn,0.33270325858533767
2018,jun,19,105,Jones,0.333470222483963
2018,jun,19,103,Johnson,0.3054228937271743
2018,jun,19,183,Washington,0.3019325980271929
2018,jun,19,045,Clinton,0.3347575852896789
2018,jun,19,163,Scott,0.3254873207396341
2018,jun,19,139,Muscatine,0.31043135239749653
2018,jun,19,169,Story,0.3487470885697558
2018,jun,19,015,Boone,0.3545077728024431
2018,jun,19,121,Madison,0.33092569857689197
2018,jun,19,181,Warren,0.32273275201314194
2018,jun,19,049,Dallas,0.3470467907070234
2018,jun,19,153,Polk,0.3354334960804724
2018,jun,19,077,Guthrie,0.35150631302607194
2018,jun,19,099,Jasper,0.3333922146979591
2018,jun,31,043,Dakota,0.3391855009445827
2018,jun,31,051,Dixon,0.34471000919416195
2018,jun,31,053,Dodge,0.3223900986778861
2018,jun,31,025,Cass,0.2933730966067518
2018,jun,31,055,Douglas,0.31903824091734917
2018,jun,31,153,Sarpy,0.31704228173036875
2018,jun,31,155,Saunders,0.30970615617066527
2018,jun,31,177,Washington,0.33269284773466057
2018,jun,31,067,Gage,0.26793045216360994
2018,jun,31,109,Lancaster,0.2800033999747877
2018,jun,31,159,Seward,0.30507652443969274
2018,jun,31,139,Pierce,0.2606765895600786
2018,jun,31,119,Madison,0.2782506637661587
2018,jun,31,167,Stanton,0.3097034143903272
2018,jun,31,117,McPherson,0.17944887001426507
2018,jun,31,111,Lincoln,0.20878158017538276
2018,jun,31,113,Logan,0.18754753821408396
2018,jun,31,007,Banner,0.233985381279298
2018,jun,31,157,Scotts Bluff,0.22482034278260563
2018,jun,31,165,Sioux,0.25885140707481735
2018,jun,31,039,Cuming,0.3278888788985792
2018,jun,31,129,Nuckolls,0.28823031112844144
2018,jun,31,101,Keith,0.2255704945470075
2018,jun,31,137,Phelps,0.27432609004299086
2018,jun,31,181,Webster,0.26290325985024476
2018,jun,31,015,Boyd,0.3472696460223886
2018,jun,31,171,Thomas,0.17869008957312882
2018,jun,31,089,Holt,0.20406865692441645
2018,jun,31,017,Brown,0.19786235343451397
2018,jun,31,103,Keya Paha,0.2897180218580794
2018,jun,31,077,Greeley,0.26752887081806725
2018,jun,31,095,Jefferson,0.2802811771795304
2018,jun,31,151,Saline,0.2934678701046261
2018,jun,31,057,Dundy,0.20726949133534361
2018,jun,31,131,Otoe,0.2726288020720029
2018,jun,31,087,Hitchcock,0.26303953879207875
2018,jun,31,105,Kimball,0.23422591915238636
2018,jun,31,127,Nemaha,0.27208260576941984
2018,jun,31,041,Custer,0.27835136584346637
2018,jun,31,143,Polk,0.31891313670260113
2018,jun,31,045,Dawes,0.2836294768910271
2018,jun,31,179,Wayne,0.32188403437340657
2018,jun,31,071,Garfield,0.17559183070214465
2018,jun,31,013,Box Butte,0.2240835609995463
2018,jun,31,173,Thurston,0.33103922324017754
2018,jun,31,011,Boone,0.3103010215112879
2018,jun,31,145,Red Willow,0.2686466115184551
2018,jun,31,149,Rock,0.19407488745872864
2018,jun,31,005,Arthur,0.17440253710436016
2018,jun,31,085,Hayes,0.23485521299603296
2018,jun,31,097,Johnson,0.2665500243877379
2018,jun,31,003,Antelope,0.21302445957372929
2018,jun,31,163,Sherman,0.3055819845601694
2018,jun,31,161,Sheridan,0.23109431435255137
2018,jun,31,133,Pawnee,0.2544202599381762
2018,jun,31,075,Grant,0.17128190571424673
2018,jun,31,021,Burt,0.3318707316574504
2018,jun,31,009,Blaine,0.17407272339419883
2018,jun,31,027,Cedar,0.3418670973984378
2018,jun,31,169,Thayer,0.29205867986160877
2018,jun,31,049,Deuel,0.25278382863910615
2018,jun,31,123,Morrill,0.21863077165334252
2018,jun,31,115,Loup,0.1865096100323115
2018,jun,31,063,Frontier,0.2686211090598505
2018,jun,31,125,Nance,0.31244130700828865
2018,jun,31,107,Knox,0.30178457593136065
2018,jun,31,135,Perkins,0.23396357041763796
2018,jun,31,037,Colfax,0.3225524448255239
2018,jun,31,023,Butler,0.3187292009146662
2018,jun,31,031,Cherry,0.18449184788147246
2018,jun,31,183,Wheeler,0.18173003612877076
2018,jun,31,061,Franklin,0.25297088805063794
2018,jun,31,029,Chase,0.22806392042410958
2018,jun,31,059,Fillmore,0.3134709683139354
2018,jun,31,185,York,0.3220334300276651
2018,jun,31,035,Clay,0.30555219463412225
2018,jun,31,033,Cheyenne,0.2364903678433589
2018,jun,31,069,Garden,0.20641977563953698
2018,jun,31,083,Harlan,0.2548233939748171
2018,jun,31,091,Hooker,0.17456579857704607
2018,jun,31,147,Richardson,0.2693460260343063
2018,jun,31,065,Furnas,0.2601291453046717
2018,jun,31,175,Valley,0.2732260178241923
2018,jun,31,141,Platte,0.3273275526678663
2018,jun,31,121,Merrick,0.31550469134347053
2018,jun,31,079,Hall,0.3098053776619097
2018,jun,31,081,Hamilton,0.32014799339681127
2018,jun,31,093,Howard,0.3104689294719837
2018,jun,31,001,Adams,0.2910750158629462
2018,jun,31,099,Kearney,0.2773885289684713
2018,jun,31,019,Buffalo,0.3062014351651451
2018,jun,31,073,Gosper,0.2805974059652476
2018,jun,31,047,Dawson,0.30941667451265714
2018,jun,37,037,Chatham,0.40188912376837355
2018,jun,37,115,Madison,0.42881309252801275
2018,jun,37,087,Haywood,0.4556018821822343
2018,jun,37,021,Buncombe,0.43245714026764953
2018,jun,37,089,Henderson,0.4365465534405274
2018,jun,37,175,Transylvania,0.44713953223811176
2018,jun,37,167,Stanly,0.3540774414172931
2018,jun,37,109,Lincoln,0.3720821988774014
2018,jun,37,159,Rowan,0.32103531906484595
2018,jun,37,025,Cabarrus,0.33391348124847336
2018,jun,37,097,Iredell,0.36321564975753895
2018,jun,37,071,Gaston,0.35174179243977743
2018,jun,37,179,Union,0.3676011169464056
2018,jun,37,119,Mecklenburg,0.31430802516699363
2018,jun,37,045,Cleveland,0.37898868533944996
2018,jun,37,005,Alleghany,0.4349932890753059
2018,jun,37,173,Swain,0.4550005184170464
2018,jun,37,011,Avery,0.4522438891033422
2018,jun,37,033,Caswell,0.38606804308021925
2018,jun,37,075,Graham,0.44988239466154417
2018,jun,37,007,Anson,0.3846760332443106
2018,jun,37,149,Polk,0.4135979097452183
2018,jun,37,039,Cherokee,0.4451298778422483
2018,jun,37,113,Macon,0.43144073893776963
2018,jun,37,009,Ashe,0.44131858497842713
2018,jun,37,123,Montgomery,0.37591195349287165
2018,jun,37,043,Clay,0.4370064355610296
2018,jun,37,121,Mitchell,0.4483963758830139
2018,jun,37,199,Yancey,0.438684783759162
2018,jun,37,189,Watauga,0.44836858003060936
2018,jun,37,099,Jackson,0.4433790508020775
2018,jun,37,161,Rutherford,0.40680630962496717
2018,jun,37,193,Wilkes,0.41202526238999815
2018,jun,37,125,Moore,0.3158482161958544
2018,jun,37,153,Richmond,0.2930012646569996
2018,jun,37,093,Hoke,0.27986012663107857
2018,jun,37,165,Scotland,0.2843943822093641
2018,jun,37,155,Robeson,0.41148720786124143
2018,jun,37,001,Alamance,0.36867410226794356
2018,jun,37,151,Randolph,0.37037006945677686
2018,jun,37,081,Guilford,0.35917385642819566
2018,jun,37,157,Rockingham,0.37299257837312577
2018,jun,37,171,Surry,0.3902213352715748
2018,jun,37,057,Davidson,0.32687211107571695
2018,jun,37,169,Stokes,0.3656327795665719
2018,jun,37,067,Forsyth,0.33854162997636766
2018,jun,37,197,Yadkin,0.3681425179551034
2018,jun,37,059,Davie,0.3515044672784853
2018,jun,37,027,Caldwell,0.41494399817032124
2018,jun,37,003,Alexander,0.3629683480208625
2018,jun,37,035,Catawba,0.3699220313123918
2018,jun,37,023,Burke,0.4059625922413666
2018,jun,37,111,McDowell,0.4294722946232791
2018,jun,37,029,Camden,0.569463763260008
2018,jun,37,139,Pasquotank,0.4500842697025062
2018,jun,37,143,Perquimans,0.4156156826220558
2018,jun,37,177,Tyrrell,0.6078692551877992
2018,jun,37,055,Dare,0.6104350557375596
2018,jun,37,073,Gates,0.3987110403095617
2018,jun,37,053,Currituck,0.43278789870403805
2018,jun,37,019,Brunswick,0.3236309664443825
2018,jun,37,031,Carteret,0.40322418495016205
2018,jun,37,137,Pamlico,0.3764147718657474
2018,jun,37,049,Craven,0.4602958536757156
2018,jun,37,103,Jones,0.5054758089217699
2018,jun,37,085,Harnett,0.3220349270700866
2018,jun,37,063,Durham,0.38525325464679355
2018,jun,37,145,Person,0.402728154270821
2018,jun,37,135,Orange,0.39574794424312454
2018,jun,37,181,Vance,0.42832187184053105
2018,jun,37,077,Granville,0.41506223446564644
2018,jun,37,069,Franklin,0.4243002159483972
2018,jun,37,101,Johnston,0.41660431776914464
2018,jun,37,183,Wake,0.40286715383967225
2018,jun,37,105,Lee,0.3778829793127052
2018,jun,37,131,Northampton,0.4392729932058709
2018,jun,37,083,Halifax,0.4342287806639344
2018,jun,37,127,Nash,0.4304451968109271
2018,jun,37,065,Edgecombe,0.41802199374868465
2018,jun,37,195,Wilson,0.43898378705707947
2018,jun,37,163,Sampson,0.42382104503011164
2018,jun,37,185,Warren,0.4306603008883236
2018,jun,37,187,Washington,0.48939390014169304
2018,jun,37,061,Duplin,0.4613964813957406
2018,jun,37,091,Hertford,0.4017420873503598
2018,jun,37,017,Bladen,0.31594915193486095
2018,jun,37,095,Hyde,0.5197781500823223
2018,jun,37,015,Bertie,0.3770400830070528
2018,jun,37,079,Greene,0.4405294896058688
2018,jun,37,041,Chowan,0.3541359296990822
2018,jun,37,117,Martin,0.40260239183924573
2018,jun,37,047,Columbus,0.4077460061003855
2018,jun,37,191,Wayne,0.4426755423266872
2018,jun,37,133,Onslow,0.34737578494517163
2018,jun,37,107,Lenoir,0.4498023750666377
2018,jun,37,129,New Hanover,0.2632172767528431
2018,jun,37,141,Pender,0.46000094420540766
2018,jun,37,051,Cumberland,0.32874611613487165
2018,jun,37,147,Pitt,0.38285038063219035
2018,jun,37,013,Beaufort,0.3833296929577694
2019,jun,17,121,Marion,0.45736564179355366
2019,jun,17,005,Bond,0.45814388022551183
2019,jun,17,083,Jersey,0.3656278268257695
2019,jun,17,163,St. Clair,0.41105269001169603
2019,jun,17,027,Clinton,0.45719519172549633
2019,jun,17,013,Calhoun,0.35927138630666117
2019,jun,17,119,Madison,0.41122906721164976
2019,jun,17,133,Monroe,0.3793355792429192
2019,jun,17,117,Macoupin,0.3700461058807538
2019,jun,17,171,Scott,0.3458535915681686
2019,jun,17,137,Morgan,0.34720779502147425
2019,jun,17,107,Logan,0.3530784104539296
2019,jun,17,129,Menard,0.3441376758696421
2019,jun,17,167,Sangamon,0.3485398282123291
2019,jun,17,021,Christian,0.35297934654233454
2019,jun,17,127,Massac,0.3566187120113792
2019,jun,17,057,Fulton,0.35203075388948174
2019,jun,17,175,Stark,0.3496687216111529
2019,jun,17,203,Woodford,0.35363048685349135
2019,jun,17,179,Tazewell,0.34922406014908675
2019,jun,17,123,Marshall,0.3574658207133274
2019,jun,17,143,Peoria,0.3496167605607192
2019,jun,17,001,Adams,0.34563608956758507
2019,jun,17,177,Stephenson,0.3611019927903319
2019,jun,17,141,Ogle,0.3623047741821571
2019,jun,17,201,Winnebago,0.3576408201447104
2019,jun,17,007,Boone,0.35481555463495573
2019,jun,17,025,Clay,0.45598845625572426
2019,jun,17,185,Wabash,0.40973104275508687
2019,jun,17,009,Brown,0.34756701470195567
2019,jun,17,151,Pope,0.34971618038894536
2019,jun,17,033,Crawford,0.4174773256622333
2019,jun,17,135,Montgomery,0.4020902477416558
2019,jun,17,055,Franklin,0.45223919830648973
2019,jun,17,023,Clark,0.4095316500882006
2019,jun,17,059,Gallatin,0.3700656271800063
2019,jun,17,075,Iroquois,0.3603313821537778
2019,jun,17,041,Douglas,0.3626775981784855
2019,jun,17,189,Washington,0.46153843084472085
2019,jun,17,159,Richland,0.4560066500648396
2019,jun,17,065,Hamilton,0.4443828409614479
2019,jun,17,193,White,0.38928116072761937
2019,jun,17,169,Schuyler,0.344881160263877
2019,jun,17,181,Union,0.34463185109426053
2019,jun,17,085,Jo Daviess,0.3679029422358208
2019,jun,17,125,Mason,0.34720304421468134
2019,jun,17,191,Wayne,0.4505941603688391
2019,jun,17,069,Hardin,0.3571890268479727
2019,jun,17,061,Greene,0.35443667601325113
2019,jun,17,157,Randolph,0.38796731612067936
2019,jun,17,149,Pike,0.35149632793379776
2019,jun,17,145,Perry,0.4465468518890174
2019,jun,17,087,Johnson,0.3512527120926602
2019,jun,17,173,Shelby,0.40919183618438554
2019,jun,17,051,Fayette,0.4519967189853845
2019,jun,17,139,Moultrie,0.35904316424375593
2019,jun,17,017,Cass,0.3462717499402042
2019,jun,17,015,Carroll,0.3607351141031845
2019,jun,17,047,Edwards,0.43927374135390324
2019,jun,17,079,Jasper,0.4406907019947162
2019,jun,17,187,Warren,0.34787525567906397
2019,jun,17,153,Pulaski,0.36092844004416796
2019,jun,17,165,Saline,0.4028230211787844
2019,jun,17,101,Lawrence,0.42947487998740047
2019,jun,17,045,Edgar,0.36736777340935756
2019,jun,17,071,Henderson,0.3473515477997641
2019,jun,17,199,Williamson,0.4042536538663543
2019,jun,17,077,Jackson,0.370443813222434
2019,jun,17,147,Piatt,0.35941461454019513
2019,jun,17,053,Ford,0.3632775041231092
2019,jun,17,019,Champaign,0.36451385979039574
2019,jun,17,029,Coles,0.36919395183817705
2019,jun,17,035,Cumberland,0.4386637329526056
2019,jun,17,183,Vermilion,0.36712643149222457
2019,jun,17,115,Macon,0.3557280391944004
2019,jun,17,049,Effingham,0.4502337306973344
2019,jun,17,067,Hancock,0.337088415202817
2019,jun,17,095,Knox,0.34952000484360174
2019,jun,17,109,McDonough,0.3484254646094797
2019,jun,17,081,Jefferson,0.46181575304841344
2019,jun,17,113,McLean,0.35799832093185674
2019,jun,17,039,De Witt,0.36258277184802706
2019,jun,17,105,Livingston,0.35582770427226035
2019,jun,17,003,Alexander,0.3510523920638058
2019,jun,17,093,Kendall,0.35978446674343695
2019,jun,17,031,Cook,0.23122568762591347
2019,jun,17,037,DeKalb,0.36131853810811215
2019,jun,17,089,Kane,0.3655223003042541
2019,jun,17,063,Grundy,0.3328812595165255
2019,jun,17,111,McHenry,0.36706449019710724
2019,jun,17,197,Will,0.36051234910315755
2019,jun,17,043,DuPage,0.376160642215769
2019,jun,17,097,Lake,0.15577933735988544
2019,jun,17,091,Kankakee,0.29811316817024364
2019,jun,17,011,Bureau,0.3560497414164328
2019,jun,17,155,Putnam,0.3605640824696131
2019,jun,17,099,LaSalle,0.3568854488715926
2019,jun,17,131,Mercer,0.35107316497462454
2019,jun,17,161,Rock Island,0.35444167665943294
2019,jun,17,073,Henry,0.3497459241661885
2019,jun,17,103,Lee,0.3597438733980179
2019,jun,17,195,Whiteside,0.3536766370363794
2019,jun,19,149,Plymouth,0.2727988015796342
2019,jun,19,193,Woodbury,0.3466343796627146
2019,jun,19,027,Carroll,0.34837246287475404
2019,jun,19,061,Dubuque,0.36517443183980564
2019,jun,19,101,Jefferson,0.3394077374647722
2019,jun,19,187,Webster,0.3440551789740389
2019,jun,19,111,Lee,0.3327877360117423
2019,jun,19,127,Marshall,0.34348687323818494
2019,jun,19,195,Worth,0.35676009024230193
2019,jun,19,033,Cerro Gordo,0.35370339611439006
2019,jun,19,051,Davis,0.33306839304874053
2019,jun,19,179,Wapello,0.337148117621591
2019,jun,19,041,Clay,0.32285166737258475
2019,jun,19,059,Dickinson,0.34090911948222474
2019,jun,19,021,Buena Vista,0.3301856415882109
2019,jun,19,013,Black Hawk,0.3578865469375529
2019,jun,19,075,Grundy,0.3549744048197406
2019,jun,19,017,Bremer,0.3563922875118977
2019,jun,19,085,Harrison,0.3436588193554034
2019,jun,19,129,Mills,0.34464336269223905
2019,jun,19,155,Pottawattamie,0.3455428846448846
2019,jun,19,123,Mahaska,0.34593080726313086
2019,jun,19,125,Marion,0.3545047326229189
2019,jun,19,053,Decatur,0.34222165321595815
2019,jun,19,031,Cedar,0.35111786409536705
2019,jun,19,151,Pocahontas,0.3494281463094865
2019,jun,19,109,Kossuth,0.3544360110070347
2019,jun,19,089,Howard,0.3549472112028927
2019,jun,19,147,Palo Alto,0.3499105583892203
2019,jun,19,159,Ringgold,0.343439019982505
2019,jun,19,025,Calhoun,0.35097136884098995
