year,state_fips,county_fips,county_name,pct_continuous,rotation_pixel_count
2010,31,045,Dawes,0.07986250939946758,2211
2010,31,179,Wayne,0.0,1
2010,31,071,Garfield,0.0,7
2010,31,013,Box Butte,0.10587283114128698,6723
2010,31,173,Thurston,0.0,40
2010,31,011,Boone,0.043478260869565216,23
2010,31,145,Red Willow,0.10168360688283752,3665
2010,31,149,Rock,0.0,5
2010,31,005,Arthur,,0
2010,31,085,Hayes,0.10059974922504818,2234
2010,31,097,Johnson,0.1649639789979242,98
2010,31,003,Antelope,0.1459812228074193,35
2010,31,163,Sherman,0.125,32
2010,31,161,Sheridan,0.04443647819745888,3370
2010,31,133,Pawnee,0.10479081605599447,301
2010,31,075,Grant,,0
2010,31,021,Burt,0.0,15
2010,31,009,Blaine,0.0,2
2010,31,027,Cedar,0.14814814814814814,27
2010,31,169,Thayer,0.18965288063499303,1256
2010,31,049,Deuel,0.09610256008012695,5257
2010,31,123,Morrill,0.0795591601314372,1485
2010,31,115,Loup,0.6808510638297872,47
2010,31,063,Frontier,0.11076768774050413,2759
2010,31,125,Nance,0.21778030826792466,97
2010,31,107,Knox,0.22857339860718473,114
2010,31,135,Perkins,0.0983893426694128,6466
2010,31,037,Colfax,0.05555555555555555,36
2010,31,023,Butler,0.09276792908944399,41
2010,31,031,Cherry,0.258123291831157,40
2010,31,183,Wheeler,0.0,6
2010,31,061,Franklin,0.14082547801518933,927
2010,31,029,Chase,0.10061127442122848,2720
2010,31,059,Fillmore,0.14172665678594112,149
2010,31,185,York,0.025,40
2010,31,035,Clay,0.07560952649910573,210
2010,31,033,Cheyenne,0.07942561838882459,11737
2010,31,069,Garden,0.08335097949787162,2925
2010,31,083,Harlan,0.09477147493624842,1783
2010,31,091,Hooker,,0
2010,31,147,Richardson,0.021784631156294053,98
2010,31,065,Furnas,0.13536641760738785,3381
2010,31,175,Valley,0.06666666666666667,30
2010,31,141,Platte,0.1588785046728972,107
2010,31,121,Merrick,0.2070195195195195,23
2010,31,079,Hall,0.058823529411764705,34
2010,31,081,Hamilton,0.011764705882352941,85
2010,31,093,Howard,0.20807453416149072,42
2010,31,001,Adams,0.09918772087135401,308
2010,31,099,Kearney,0.1198773633111906,392
2010,31,019,Buffalo,0.07575918341361969,185
2010,31,073,Gosper,0.04656296496686054,742
2010,31,047,Dawson,0.12076062802812283,217
2010,37,037,Chatham,0.0,5
2010,37,115,Madison,,0
2010,37,087,Haywood,0.0,1
2010,37,021,Buncombe,,0
2010,37,089,Henderson,,0
2010,37,175,Transylvania,,0
2010,37,167,Stanly,0.0,26
2010,37,109,Lincoln,0.0,17
2010,37,159,Rowan,0.0,2
2010,37,025,Cabarrus,0.3333333333333333,3
2010,37,097,Iredell,0.0,10
2010,37,071,Gaston,0.0,9
2010,37,179,Union,0.0,14
2010,37,119,Mecklenburg,0.0,1
2010,37,045,Cleveland,0.1111111111111111,9
2010,37,005,Alleghany,,0
2010,37,173,Swain,,0
2010,37,011,Avery,,0
2010,37,033,Caswell,0.0,15
2010,37,075,Graham,,0
2010,37,007,Anson,0.0,2
2010,37,149,Polk,0.0,1
2010,37,039,Cherokee,,0
2010,37,113,Macon,0.0,1
2010,37,009,Ashe,,0
2010,37,123,Montgomery,,0
2010,37,043,Clay,,0
2010,37,121,Mitchell,,0
2010,37,199,Yancey,,0
2010,37,189,Watauga,,0
2010,37,099,Jackson,0.0,2
2010,37,161,Rutherford,0.0,1
2010,37,193,Wilkes,,0
2010,37,125,Moore,0.0,8
2010,37,153,Richmond,0.0,2
2010,37,093,Hoke,0.0,5
2010,37,165,Scotland,0.0,2
2010,37,155,Robeson,0.0,4
2010,37,001,Alamance,0.0,39
2010,37,151,Randolph,0.08333333333333333,12
2010,37,081,Guilford,0.0,16
2010,37,157,Rockingham,0.0,47
2010,37,171,Surry,,0
2010,37,057,Davidson,0.0,2
2010,37,169,Stokes,0.0,17
2010,37,067,Forsyth,0.0,3
2010,37,197,Yadkin,,0
2010,37,059,Davie,0.0,3
2010,37,027,Caldwell,0.0,1
2010,37,003,Alexander,0.0,11
2010,37,035,Catawba,0.0,6
2010,37,023,Burke,,0
2010,37,111,McDowell,,0
2010,37,029,Camden,0.0,1
2010,37,139,Pasquotank,0.0,26
2010,37,143,Perquimans,0.0,11
2010,37,177,Tyrrell,,0
2010,37,055,Dare,,0
2010,37,073,Gates,,0
2010,37,053,Currituck,,0
2010,37,019,Brunswick,,0
2010,37,031,Carteret,,0
2010,37,137,Pamlico,,0
2010,37,049,Craven,,0
2010,37,103,Jones,0.0,5
2010,37,085,Harnett,0.0,1
2010,37,063,Durham,0.0,3
2010,37,145,Person,0.0,14
2010,37,135,Orange,0.0,23
2010,37,181,Vance,0.0,3
2010,37,077,Granville,0.10909090909090909,55
2010,37,069,Franklin,0.0,10
2010,37,101,Johnston,0.0,3
2010,37,183,Wake,0.0,10
2010,37,105,Lee,,0
2010,37,131,Northampton,0.0,1
2010,37,083,Halifax,0.09090909090909091,22
2010,37,127,Nash,0.0,1
2010,37,065,Edgecombe,0.0,13
2010,37,195,Wilson,0.0,4
2010,37,163,Sampson,0.0,6
2010,37,185,Warren,,0
2010,37,187,Washington,0.0,2
2010,37,061,Duplin,,0
2010,37,091,Hertford,0.0,7
2010,37,017,Bladen,0.0,6
2010,37,095,Hyde,0.0,41
2010,37,015,Bertie,0.0,36
2010,37,079,Greene,,0
2010,37,041,Chowan,0.0,53
2010,37,117,Martin,0.0,21
2010,37,047,Columbus,0.0,2
2010,37,191,Wayne,0.0,2
2010,37,133,Onslow,,0
2010,37,107,Lenoir,0.0,5
2010,37,129,New Hanover,,0
2010,37,141,Pender,,0
2010,37,051,Cumberland,0.0,7
2010,37,147,Pitt,0.0,1
2010,37,013,Beaufort,0.0,1
2011,17,121,Marion,0.013418227741528099,150
2011,17,005,Bond,0.0,123
2011,17,083,Jersey,0.0,48
2011,17,163,St. Clair,0.0,155
2011,17,027,Clinton,0.0,142
2011,17,013,Calhoun,0.0,20
2011,17,119,Madison,0.0,118
2011,17,133,Monroe,0.0,159
2011,17,117,Macoupin,0.0,201
2011,17,171,Scott,0.0,38
2011,17,137,Morgan,0.0,129
2011,17,107,Logan,0.0,41
2011,17,129,Menard,0.0,104
2011,17,167,Sangamon,0.0,51
2011,17,021,Christian,0.0,71
2011,17,127,Massac,0.0,2
2011,17,057,Fulton,0.0,112
2011,17,175,Stark,0.0,24
2011,17,203,Woodford,0.0,148
2011,17,179,Tazewell,0.0,193
2011,17,123,Marshall,0.0,53
2011,17,143,Peoria,0.007936507936507936,126
2011,17,001,Adams,0.0,475
2011,17,177,Stephenson,0.0051263494361015625,200
2011,17,141,Ogle,0.0038412291933418697,266
2011,17,201,Winnebago,0.03404828666108299,327
2011,17,007,Boone,0.0035515814983495594,288
2011,17,025,Clay,0.004820871537952547,208
2011,17,185,Wabash,,0
2011,17,009,Brown,0.0,69
2011,17,151,Pope,,0
2011,17,033,Crawford,0.0,15
2011,17,135,Montgomery,0.0,103
2011,17,055,Franklin,0.0,21
2011,17,023,Clark,0.2279111338100102,32
2011,17,059,Gallatin,0.0,43
2011,17,075,Iroquois,0.01100062552576519,367
2011,17,041,Douglas,0.0,29
2011,17,189,Washington,0.0,473
2011,17,159,Richland,0.0,7
2011,17,065,Hamilton,0.0,96
2011,17,193,White,0.0,2
2011,17,169,Schuyler,0.006871278057718736,146
2011,17,181,Union,0.0,1
2011,17,085,Jo Daviess,0.01856705985146352,54
2011,17,125,Mason,0.0044289287203001255,229
