year,county_fips,county_name,ndvi_corn_mean,corn_pixel_count
2012,169,Story,0.7867269806657678,14839
2012,015,Boone,0.7703796644463519,15168
2012,121,Madison,0.7006165029641164,7061
2012,181,Warren,0.7187309860060009,6313
2012,049,Dallas,0.727660935690715,13318
2012,153,Polk,0.76295862025846,7875
2012,077,Guthrie,0.709302328670628,11133
2012,099,Jasper,0.773241776959771,15731
2013,149,Plymouth,0.7631521153054767,19849
2013,193,Woodbury,0.7660812130150447,19048
2013,027,Carroll,0.7418853967485702,17209
2013,061,Dubuque,0.8020298706783268,11082
2013,101,Jefferson,0.7511804987580348,5551
2013,187,Webster,0.7214669805015226,17981
2013,111,Lee,0.7364745398839931,6219
2013,127,Marshall,0.749138406053838,13521
2013,195,Worth,0.6733257323232504,9649
2013,033,Cerro Gordo,0.7458320135402111,13332
2013,051,Davis,0.7426990663600722,3619
2013,179,Wapello,0.7531184219233726,4519
2013,041,Clay,0.7529385903403647,14420
2013,059,Dickinson,0.7742638704545497,8821
2013,021,Buena Vista,0.7372315090888141,15017
2013,013,Black Hawk,0.7477317699603581,12752
2013,075,Grundy,0.7419850346024343,13895
2013,017,Bremer,0.767705435165607,10820
2013,085,Harrison,0.7797043632229628,15769
2013,129,Mills,0.7820542481287118,8195
2013,155,Pottawattamie,0.7835514648696265,20704
2013,123,Mahaska,0.7701337729667898,9995
2013,125,Marion,0.7638892553231806,7228
2013,053,Decatur,0.7353774595092488,4083
2013,031,Cedar,0.7675159264019005,13446
2013,151,Pocahontas,0.7265989337783968,15920
2013,109,Kossuth,0.7468229936026036,27702
2013,089,Howard,0.695309531258361,7988
2013,147,Palo Alto,0.7543947049536729,15489
2013,159,Ringgold,0.7333174941879909,6130
2013,025,Calhoun,0.7266783668431003,16086
2013,039,Clarke,0.734998582500119,3817
2013,065,Fayette,0.7537994488368612,15120
2013,001,Adair,0.7263765331077126,11384
2013,037,Chickasaw,0.7524977437574893,11989
2013,081,Hancock,0.7661429839316233,16650
2013,157,Poweshiek,0.7636959226929951,12095
2013,165,Shelby,0.7682437453324346,15831
2013,185,Wayne,0.7187269945223977,5984
2013,097,Jackson,0.7805286054117417,8073
2013,043,Clayton,0.7714558491135871,11341
2013,007,Appanoose,0.7147006274816363,2999
2013,177,Van Buren,0.7458940921599838,3947
2013,197,Wright,0.7391222611362412,15667
2013,137,Montgomery,0.7706741233315656,8026
2013,175,Union,0.7380505993710705,5639
2013,107,Keokuk,0.7688797682659745,9049
2013,131,Mitchell,0.7039720574752207,10108
2013,191,Winneshiek,0.7446906144053673,10468
2013,161,Sac,0.7445922295761236,16134
2013,055,Delaware,0.7907136379689006,17092
2013,067,Floyd,0.7385576053430836,11199
2013,009,Audubon,0.7513662121907049,11328
2013,079,Hamilton,0.7184720926449946,17486
2013,069,Franklin,0.7574211550336933,17133
2013,141,O'Brien,0.7580808966502072,15424
2013,167,Sioux,0.7656116295657812,22282
2013,005,Allamakee,0.7460772223966209,5163
2013,189,Winnebago,0.7095945436350085,10855
2013,093,Ida,0.7624565080795574,11529
2013,029,Cass,0.7595651042356546,12588
2013,083,Hardin,0.7329851641753254,16357
2013,173,Taylor,0.7463489558195828,8808
2013,145,Page,0.7445815834388209,9628
2013,035,Cherokee,0.7551988428382632,13091
2013,071,Fremont,0.7785393742862877,9269
2013,095,Iowa,0.7646440506131983,9894
2013,023,Butler,0.7643183241773056,14902
2013,063,Emmet,0.7687466666378434,10513
2013,047,Crawford,0.7476535576818988,18663
2013,019,Buchanan,0.7478405656689606,16711
2013,143,Osceola,0.7563053748671212,10815
2013,073,Greene,0.7288778897435434,16440
2013,087,Henry,0.7514197818909177,6346
2013,119,Lyon,0.7602935146714361,16304
2013,003,Adams,0.7451949961175124,7247
2013,133,Monona,0.770929995206152,16160
2013,091,Humboldt,0.7349072978287585,11148
2013,115,Louisa,0.7558014657156281,6889
2013,171,Tama,0.7411057834897623,14358
2013,135,Monroe,0.7283890617549074,2267
2013,117,Lucas,0.7292061311055557,3255
2013,057,Des Moines,0.7612005722455901,5944
2013,011,Benton,0.7546892247911319,16138
2013,113,Linn,0.7814882787141902,13254
2013,105,Jones,0.7867694638070446,12805
2013,103,Johnson,0.7705821621225643,9386
2013,183,Washington,0.7628700304115449,9625
2013,045,Clinton,0.7819108297243236,16350
2013,163,Scott,0.7593110821842736,9195
2013,139,Muscatine,0.7598391414219253,7721
2013,169,Story,0.7027273527000203,14315
2013,015,Boone,0.7447240562643522,14489
2013,121,Madison,0.743474403622079,7172
2013,181,Warren,0.7624182951849509,6714
2013,049,Dallas,0.740301381260735,13072
2013,153,Polk,0.7225247855885027,7726
2013,077,Guthrie,0.736884357231627,11046
2013,099,Jasper,0.7534522205841235,15132
2014,149,Plymouth,0.8185695221115251,19239
2014,193,Woodbury,0.7782033661893126,18586
2014,027,Carroll,0.8450790477024858,16592
2014,061,Dubuque,0.8050222662958272,11233
2014,101,Jefferson,0.84687860868829,6001
2014,187,Webster,0.8371751184442932,18646
2014,111,Lee,0.8408875970742332,6694
2014,127,Marshall,0.8364087261666567,12624
2014,195,Worth,0.8084898300618907,11143
2014,033,Cerro Gordo,0.8052092508784792,16045
2014,051,Davis,0.8393323683836517,4357
2014,179,Wapello,0.8453124645254926,4993
2014,041,Clay,0.794538643765633,13833
2014,059,Dickinson,0.7903733796673075,8583
2014,021,Buena Vista,0.8172117212804713,14631
2014,013,Black Hawk,0.7996852687738946,12755
2014,075,Grundy,0.8157122060869879,13391
2014,017,Bremer,0.7874383795006242,10683
2014,085,Harrison,0.7981945002959878,15386
2014,129,Mills,0.7942722743021917,8484
2014,155,Pottawattamie,0.7587019705731465,20002
2014,123,Mahaska,0.8382560977547883,10974
2014,125,Marion,0.823427951303788,7127
2014,053,Decatur,0.8021199502943496,3360
2014,031,Cedar,0.8197179307078496,13047
2014,151,Pocahontas,0.8205536675484929,16211
2014,109,Kossuth,0.8077277689366481,28478
2014,089,Howard,0.8104172277314139,12108
2014,147,Palo Alto,0.7925566480082504,16590
2014,159,Ringgold,0.8121169086097515,5711
2014,025,Calhoun,0.8434454739690894,15968
2014,039,Clarke,0.7988252561252083,3759
2014,065,Fayette,0.7955645852191502,16142
2014,001,Adair,0.8047600299348244,10893
2014,037,Chickasaw,0.7823609670818522,13165
2014,081,Hancock,0.80936833766006,17983
2014,157,Poweshiek,0.8397873660109669,11659
2014,165,Shelby,0.8177557866549322,15642
2014,185,Wayne,0.8143994777103989,5459
2014,097,Jackson,0.7917392276732098,8295
2014,043,Clayton,0.795087099757957,11769
2014,007,Appanoose,0.8280284570273462,3527
2014,177,Van Buren,0.8463652416665761,4773
2014,197,Wright,0.7957941854385198,16172
2014,137,Montgomery,0.7898029828034763,8060
2014,175,Union,0.8200063586157582,5858
2014,107,Keokuk,0.8435217930614206,9236
2014,131,Mitchell,0.8122256799971128,13736
2014,191,Winneshiek,0.8051961855171684,12378
2014,161,Sac,0.8399734842728398,14831
2014,055,Delaware,0.810873785339006,16943
2014,067,Floyd,0.7966492097566621,12986
2014,009,Audubon,0.8253395426535489,10878
2014,079,Hamilton,0.8197136973974091,17119
2014,069,Franklin,0.7935152665371324,17803
2014,141,O'Brien,0.8176441043943423,15203
2014,167,Sioux,0.8210414647969763,22341
2014,005,Allamakee,0.8022014147053831,5683
2014,189,Winnebago,0.8074922609433737,11833
2014,093,Ida,0.8320338749268061,10889
2014,029,Cass,0.8161662712309254,11866
