year,state_fips,county_fips,county_name,ndvi_corn_mean,corn_pixel_count
2010,19,149,Plymouth,0.7927605102440259,20258
2010,19,193,Woodbury,0.7877508898611284,20056
2010,19,027,Carroll,0.8163094261938653,16247
2010,19,061,Dubuque,0.8111309954397048,11639
2010,19,101,Jefferson,0.7503186809607366,6517
2010,19,187,Webster,0.8062402157737519,19223
2010,19,111,Lee,0.6866730980581903,7571
2010,19,127,Marshall,0.8361882775428667,12861
2010,19,195,Worth,0.8512824281438177,10666
2010,19,033,Cerro Gordo,0.8234130765147392,15857
2010,19,051,Davis,0.7369379676296699,3360
2010,19,179,Wapello,0.7454914488437228,4976
2010,19,041,Clay,0.7909311262807627,14541
2010,19,059,Dickinson,0.7659561646321013,8975
2010,19,021,Buena Vista,0.8109963263326424,14784
2010,19,013,Black Hawk,0.8318911777090647,12748
2010,19,075,Grundy,0.8331792140293517,13455
2010,19,017,Bremer,0.834045207068135,10976
2010,19,085,Harrison,0.8087207628491598,17026
2010,19,129,Mills,0.8031985454591732,9329
2010,19,155,Pottawattamie,0.8014128205085298,21228
2010,19,123,Mahaska,0.7785145838880948,11418
2010,19,125,Marion,0.7723060370251493,6741
2010,19,053,Decatur,0.7221119000286369,2395
2010,19,031,Cedar,0.8134845412515246,14924
2010,19,151,Pocahontas,0.8072731054640103,16238
2010,19,109,Kossuth,0.8072879483740252,27499
2010,19,089,Howard,0.8301718655543634,11378
2010,19,147,Palo Alto,0.7900945946442871,16698
2010,19,159,Ringgold,0.7435885540357682,3956
2010,19,025,Calhoun,0.8178080988266377,16656
2010,19,039,Clarke,0.7245052050899511,2739
2010,19,065,Fayette,0.8280059404216906,16188
2010,19,001,Adair,0.7849363031172557,9303
2010,19,037,Chickasaw,0.8401663971221497,12850
2010,19,081,Hancock,0.8164803705181527,16993
2010,19,157,Poweshiek,0.8088146552616063,12164
2010,19,165,Shelby,0.8149825415701399,15319
2010,19,185,Wayne,0.6988977493648031,4197
2010,19,097,Jackson,0.8030455546547208,8634
2010,19,043,Clayton,0.8280095085919902,12409
2010,19,007,Appanoose,0.7049437145091065,2606
2010,19,177,Van Buren,0.7168351924417752,4940
2010,19,197,Wright,0.7977770664833317,15593
2010,19,137,Montgomery,0.7998380857467655,8361
2010,19,175,Union,0.7376681349913874,4249
2010,19,107,Keokuk,0.7753206061770764,10344
2010,19,131,Mitchell,0.8341675149553119,13428
2010,19,191,Winneshiek,0.8258159250604674,12180
2010,19,161,Sac,0.8162389336491249,15412
2010,19,055,Delaware,0.8318562818127191,18105
2010,19,067,Floyd,0.8293593979576828,12874
2010,19,009,Audubon,0.7919964833616958,10469
2010,19,079,Hamilton,0.8320370139574792,17232
2010,19,069,Franklin,0.8159629576695034,17300
2010,19,141,O'Brien,0.802018859562145,15259
2010,19,167,Sioux,0.7988657065629717,22324
2010,19,005,Allamakee,0.8225393254927543,5370
2010,19,189,Winnebago,0.8282867503267213,11122
2010,19,093,Ida,0.811592086966317,11001
2010,19,029,Cass,0.7959194418907113,12369
2010,19,083,Hardin,0.8496701592810115,15941
2010,19,173,Taylor,0.76117982067359,6576
2010,19,145,Page,0.8132960089268886,9687
2010,19,035,Cherokee,0.8021343332127306,13531
2010,19,071,Fremont,0.792571056571908,10646
2010,19,095,Iowa,0.8157382853895964,10431
2010,19,023,Butler,0.8315822525903606,14651
2010,19,063,Emmet,0.7861282101727416,10615
2010,19,047,Crawford,0.8283049805070867,17992
2010,19,019,Buchanan,0.8333243011969638,16690
2010,19,143,Osceola,0.7803209594961659,10790
2010,19,073,Greene,0.812167082846008,15838
2010,19,087,Henry,0.7231577332162089,7804
2010,19,119,Lyon,0.7809316371757294,15440
2010,19,003,Adams,0.7750887136307123,6306
2010,19,133,Monona,0.8132395650525692,16372
2010,19,091,Humboldt,0.793045624837401,11897
2010,19,115,Louisa,0.775105412895821,8348
2010,19,171,Tama,0.8230570311419497,14337
2010,19,135,Monroe,0.7332482002365355,2404
2010,19,117,Lucas,0.6952795953905965,2335
2010,19,057,Des Moines,0.7340038018730415,7276
2010,19,011,Benton,0.8365903145943877,17000
2010,19,113,Linn,0.8253641386303759,13706
2010,19,105,Jones,0.8109284560074904,14103
2010,19,103,Johnson,0.8017021878498902,10953
2010,19,183,Washington,0.7845466219560577,11510
2010,19,045,Clinton,0.8082940817302939,18129
2010,19,163,Scott,0.8012905461597291,10376
2010,19,139,Muscatine,0.7876594241974638,9232
2010,19,169,Story,0.8363871371890303,14057
2010,19,015,Boone,0.8399832504164044,14632
2010,19,121,Madison,0.797660872831561,5772
2010,19,181,Warren,0.7720557058601794,5985
2010,19,049,Dallas,0.8201105907343048,11767
2010,19,153,Polk,0.8056554972990304,7583
2010,19,077,Guthrie,0.8024763775845102,10244
2010,19,099,Jasper,0.8122350136209685,15008
2010,31,043,Dakota,0.7941591591709072,5661
2010,31,051,Dixon,0.7674822410755827,9711
2010,31,053,Dodge,0.75823283643696,12040
2010,31,025,Cass,0.8021078703274154,9731
2010,31,055,Douglas,0.7487588945785912,2474
2010,31,153,Sarpy,0.7817020686493682,2815
2010,31,155,Saunders,0.7854417097236693,14457
2010,31,177,Washington,0.7664306508801259,6738
2010,31,067,Gage,0.7707767617541208,12536
2010,31,109,Lancaster,0.7808153937142681,11247
2010,31,159,Seward,0.8067883754045216,11172
2010,31,139,Pierce,0.7530623280167957,11949
2010,31,119,Madison,0.7372576191876701,11234
2010,31,167,Stanton,0.758571570659008,7370
2010,31,117,McPherson,0.626112620758551,467
2010,31,111,Lincoln,0.6984839345817238,18300
2010,31,113,Logan,0.6621200510277105,2021
2010,31,007,Banner,0.5195880273642876,954
2010,31,157,Scotts Bluff,0.5083716564575378,7488
2010,31,165,Sioux,0.5209751522834233,1327
2010,31,039,Cuming,0.7807618426274132,13403
2010,31,129,Nuckolls,0.7678117643819342,8222
2010,31,101,Keith,0.6267306311377447,9731
2010,31,137,Phelps,0.7980633105814252,14747
2010,31,181,Webster,0.7354741190130055,5822
2010,31,015,Boyd,0.7204123448049461,2551
2010,31,171,Thomas,0.6620204387309823,35
2010,31,089,Holt,0.7588279734783293,15796
2010,31,017,Brown,0.6924281928733964,3244
2010,31,103,Keya Paha,0.6910616914179196,1282
2010,31,077,Greeley,0.7420252642028236,6240
2010,31,095,Jefferson,0.7958598662847244,8099
2010,31,151,Saline,0.8074871940144758,11215
2010,31,057,Dundy,0.6834334419438035,9885
2010,31,131,Otoe,0.7898684214048464,10286
2010,31,087,Hitchcock,0.6337291380797584,5489
2010,31,105,Kimball,0.49607775222224326,1203
2010,31,127,Nemaha,0.7696286207769879,6187
2010,31,041,Custer,0.7295880499543494,20524
2010,31,143,Polk,0.7821992133066051,10815
2010,31,045,Dawes,0.545285392029562,281
2010,31,179,Wayne,0.7693683007144353,10279
2010,31,071,Garfield,0.6931685456957529,984
2010,31,013,Box Butte,0.5389539955044719,4411
2010,31,173,Thurston,0.7764786346186053,7964
2010,31,011,Boone,0.7440568645577551,13177
2010,31,145,Red Willow,0.6796304161601276,7407
2010,31,149,Rock,0.6940009807554216,2213
2010,31,005,Arthur,0.6577952859746077,266
2010,31,085,Hayes,0.6422126037251069,7021
2010,31,097,Johnson,0.7698947475780499,3359
2010,31,003,Antelope,0.7470075552378295,17205
2010,31,163,Sherman,0.7995005740057635,6305
2010,31,161,Sheridan,0.560244094128754,2779
2010,31,133,Pawnee,0.7488027907611361,3096
2010,31,075,Grant,,0
2010,31,021,Burt,0.7801502459828404,11557
2010,31,009,Blaine,0.6062099877636881,259
2010,31,027,Cedar,0.7571264068507096,15139
2010,31,169,Thayer,0.8023417684113344,11192
2010,31,049,Deuel,0.5752382646065219,2068
2010,31,123,Morrill,0.5531472581420434,5704
2010,31,115,Loup,0.6882938477158753,580
2010,31,063,Frontier,0.6948066242179597,8041
2010,31,125,Nance,0.7565465738591598,7041
2010,31,107,Knox,0.7476235679397595,10737
2010,31,135,Perkins,0.6048747707252019,18143
2010,31,037,Colfax,0.7542489632043666,9310
2010,31,023,Butler,0.7830711342285469,12229
2010,31,031,Cherry,0.6521994340176644,1599
2010,31,183,Wheeler,0.699538535593711,3488
2010,31,061,Franklin,0.7554985259090301,6675
2010,31,029,Chase,0.6937163346612902,16007
2010,31,059,Fillmore,0.8270136464690772,16031
2010,31,185,York,0.8307331813294673,17318
2010,31,035,Clay,0.8029791761186934,14994
2010,31,033,Cheyenne,0.5318200192424755,2910
2010,31,069,Garden,0.5998486599654276,2463
2010,31,083,Harlan,0.7432663519972509,7530
2010,31,091,Hooker,0.5139388888888891,6
2010,31,147,Richardson,0.7847020846166247,8404
2010,31,065,Furnas,0.7080908980013483,7996
2010,31,175,Valley,0.7593869542113582,5928
2010,31,141,Platte,0.7678399465479414,16259
2010,31,121,Merrick,0.7788408987847775,11468
2010,31,079,Hall,0.8110573379190938,16022
2010,31,081,Hamilton,0.8305445295442573,16678
2010,31,093,Howard,0.7843853355003427,8684
2010,31,001,Adams,0.769971858543124,14899
2010,31,099,Kearney,0.7586248424673476,13624
2010,31,019,Buffalo,0.810122947121133,16962
2010,31,073,Gosper,0.760195469796652,7064
2010,31,047,Dawson,0.7903919847416713,17086
2010,37,037,Chatham,0.81119012051359,213
2010,37,115,Madison,0.7266555555555555,21
2010,37,087,Haywood,0.7050846153846155,78
2010,37,021,Buncombe,0.6984416913863546,141
2010,37,089,Henderson,0.7350870765234343,366
2010,37,175,Transylvania,0.7814771674685983,74
2010,37,167,Stanly,0.805978025947063,1118
2010,37,109,Lincoln,0.7453976841004459,199
2010,37,159,Rowan,0.7745357061272472,1033
2010,37,025,Cabarrus,0.7947288782856702,395
2010,37,097,Iredell,0.7821712276567574,1448
2010,37,071,Gaston,0.7460674569007882,69
2010,37,179,Union,0.7870401178574089,3047
2010,37,119,Mecklenburg,0.7928676579337859,109
2010,37,045,Cleveland,0.7201278089809152,141
2010,37,005,Alleghany,0.8069624808982792,99
2010,37,173,Swain,0.7107833333333333,4
2010,37,011,Avery,,0
2010,37,033,Caswell,0.7715553939665143,107
2010,37,075,Graham,0.7624533333333334,5
2010,37,007,Anson,0.7847043200117285,685
2010,37,149,Polk,0.8162684684684686,2
2010,37,039,Cherokee,0.7434564093728462,70
2010,37,113,Macon,0.7354555555555556,9
2010,37,009,Ashe,,0
2010,37,123,Montgomery,0.8244040701673193,208
2010,37,043,Clay,0.7273597991313789,37
2010,37,121,Mitchell,0.6465466666666666,10
2010,37,199,Yancey,0.7764416666666666,8
2010,37,189,Watauga,0.7962,2
2010,37,099,Jackson,0.7972555555555556,3
2010,37,161,Rutherford,0.7023458333333334,8
2010,37,193,Wilkes,0.7839607830768945,496
2010,37,125,Moore,0.760070940429392,156
2010,37,153,Richmond,0.7926871755095307,244
2010,37,093,Hoke,0.7365761203348111,549
2010,37,165,Scotland,0.7171559997676605,484
2010,37,155,Robeson,0.7464791740637085,5485
2010,37,001,Alamance,0.7878237103359271,429
2010,37,151,Randolph,0.7864094145699271,732
2010,37,081,Guilford,0.7666413400681258,478
2010,37,157,Rockingham,0.7707935504108265,222
2010,37,171,Surry,0.8055723219815215,842
2010,37,057,Davidson,0.7673927768556433,549
2010,37,169,Stokes,0.7816119541725557,178
2010,37,067,Forsyth,0.7790829021412454,168
2010,37,197,Yadkin,0.8006154417586043,1208
2010,37,059,Davie,0.7929864273262962,634
2010,37,027,Caldwell,0.7847684849991712,80
2010,37,003,Alexander,0.7772232373894842,180
2010,37,035,Catawba,0.7722382290582984,298
2010,37,023,Burke,0.7986939506810249,108
2010,37,111,McDowell,0.7314545454545454,11
2010,37,029,Camden,0.7992981373794021,1438
2010,37,139,Pasquotank,0.7685782781052702,1551
2010,37,143,Perquimans,0.7723263409605966,1357
2010,37,177,Tyrrell,0.835439893838385,2305
2010,37,055,Dare,0.747942114695341,93
2010,37,073,Gates,0.7559730052953751,648
2010,37,053,Currituck,0.7733274660057694,1274
2010,37,019,Brunswick,0.7522735399020936,829
2010,37,031,Carteret,0.8067782143571286,1667
2010,37,137,Pamlico,0.811450813984521,1249
2010,37,049,Craven,0.7890407675084455,1835
2010,37,103,Jones,0.7851828200409601,1344
2010,37,085,Harnett,0.6712478431893982,359
2010,37,063,Durham,0.7592938003864348,40
2010,37,145,Person,0.7683038979281288,205
2010,37,135,Orange,0.7945208178296481,244
2010,37,181,Vance,0.7157862745098039,17
2010,37,077,Granville,0.7480537347727046,199
2010,37,069,Franklin,0.752145488147605,129
2010,37,101,Johnston,0.6956137250347226,1096
2010,37,183,Wake,0.698622873769024,89
2010,37,105,Lee,0.7732523863209316,102
2010,37,131,Northampton,0.6919794118726742,576
2010,37,083,Halifax,0.7190100883745776,581
2010,37,127,Nash,0.6824547388465892,418
2010,37,065,Edgecombe,0.7166701190670688,1304
2010,37,195,Wilson,0.7154048510752311,1117
2010,37,163,Sampson,0.7272644573957487,4456
2010,37,185,Warren,0.7243040000000002,25
2010,37,187,Washington,0.8069750177047501,2935
2010,37,061,Duplin,0.7604695341852116,4846
2010,37,091,Hertford,0.7230088436734092,1000
2010,37,017,Bladen,0.758752664909988,3004
2010,37,095,Hyde,0.8224305439715822,3090
2010,37,015,Bertie,0.7301834100081701,1453
2010,37,079,Greene,0.7181950339946688,1378
2010,37,041,Chowan,0.719182380279043,483
2010,37,117,Martin,0.7291973351275438,675
2010,37,047,Columbus,0.7611250948247851,3861
2010,37,191,Wayne,0.7098413208626749,2954
2010,37,133,Onslow,0.7455039573625555,1235
2010,37,107,Lenoir,0.7407705998772947,2661
2010,37,129,New Hanover,0.770126058156506,94
2010,37,141,Pender,0.798723337810502,1650
2010,37,051,Cumberland,0.736742621724947,1125
2010,37,147,Pitt,0.718985607519386,2524
2010,37,013,Beaufort,0.7836217851591188,4166
2011,17,121,Marion,0.685124461517478,6188
2011,17,005,Bond,0.6889433031338273,5659
2011,17,083,Jersey,0.8189343986656042,6464
2011,17,163,St. Clair,0.6741909945594217,8101
2011,17,027,Clinton,0.6504335395878589,7920
2011,17,013,Calhoun,0.8190776771198351,2199
2011,17,119,Madison,0.7031613287261598,9491
2011,17,133,Monroe,0.66183661784908,5006
2011,17,117,Macoupin,0.7681683429332568,18719
2011,17,171,Scott,0.7854983230921546,5321
2011,17,137,Morgan,0.812593527413407,14056
2011,17,107,Logan,0.8187977205579311,19654
2011,17,129,Menard,0.8144223648509601,7823
2011,17,167,Sangamon,0.8190427780409256,23691
2011,17,021,Christian,0.7562627498076187,20001
2011,17,127,Massac,0.7540862392333103,2141
2011,17,057,Fulton,0.7803563958376745,14123
2011,17,175,Stark,0.7587784738395938,9208
2011,17,203,Woodford,0.753484975366383,13520
2011,17,179,Tazewell,0.7698831564697812,15495
2011,17,123,Marshall,0.7518520281272099,10685
2011,17,143,Peoria,0.7560053138520354,10731
2011,17,001,Adams,0.7895310834144771,14346
2011,17,177,Stephenson,0.7339573918805302,17663
2011,17,141,Ogle,0.7325682764642688,24983
2011,17,201,Winnebago,0.724301441067271,10291
2011,17,007,Boone,0.7078635166607706,8193
2011,17,025,Clay,0.7065487995971852,6808
2011,17,185,Wabash,0.7255269650827206,4451
2011,17,009,Brown,0.7919954133575658,3815
2011,17,151,Pope,0.7439486648502687,542
2011,17,033,Crawford,0.7024498137532835,7031
2011,17,135,Montgomery,0.724056177359396,15812
2011,17,055,Franklin,0.702897151758351,3518
2011,17,023,Clark,0.6994420593600373,7556
2011,17,059,Gallatin,0.7428595804219594,5398
2011,17,075,Iroquois,0.7016289626255137,32836
2011,17,041,Douglas,0.746984366067049,11147
2011,17,189,Washington,0.6387755377161761,8989
2011,17,159,Richland,0.7097419352894158,6143
2011,17,065,Hamilton,0.6909866519834477,5639
2011,17,193,White,0.7167328497529366,7668
2011,17,169,Schuyler,0.8015543085269069,5958
2011,17,181,Union,0.7077017854290557,1341
2011,17,085,Jo Daviess,0.751498626544379,10407
2011,17,125,Mason,0.7756201030562199,12821
2011,17,191,Wayne,0.6901588760183778,9497
2011,17,069,Hardin,0.7645616495453015,280
2011,17,061,Greene,0.837862170195966,11630
2011,17,157,Randolph,0.6341555064656931,5486
2011,17,149,Pike,0.8253298699228786,15595
2011,17,145,Perry,0.6411575243917202,4690
2011,17,087,Johnson,0.78510118629649,573
2011,17,173,Shelby,0.7399768815130165,16282
2011,17,051,Fayette,0.7220957286196172,9624
2011,17,139,Moultrie,0.7713505500965155,8874
2011,17,017,Cass,0.8143646023416994,8606
2011,17,015,Carroll,0.7534387175751398,14099
2011,17,047,Edwards,0.6969706071714037,3735
2011,17,079,Jasper,0.698358481038519,9054
2011,17,187,Warren,0.7909448392045841,15558
2011,17,153,Pulaski,0.7602337817603599,1539
2011,17,165,Saline,0.6930079639985478,4195
2011,17,101,Lawrence,0.6873961126080248,6395
2011,17,045,Edgar,0.7502205585922067,14563
2011,17,071,Henderson,0.7774814168565369,9467
2011,17,199,Williamson,0.7364703539647092,1464
2011,17,077,Jackson,0.6655216441872602,3655
2011,17,147,Piatt,0.7497101873146487,12784
2011,17,053,Ford,0.701600789173634,14086
2011,17,019,Champaign,0.7326358785075543,26683
2011,17,029,Coles,0.7635371384600537,11229
2011,17,035,Cumberland,0.7138940679885544,6083
2011,17,183,Vermilion,0.72305321615607,20953
2011,17,115,Macon,0.7894143725215663,15576
2011,17,049,Effingham,0.7355374271259405,7301
2011,17,067,Hancock,0.7703308276753849,15466
2011,17,095,Knox,0.7661440340743824,16447
2011,17,109,McDonough,0.7962030208999896,14026
2011,17,081,Jefferson,0.6770677110375299,4667
2011,17,113,McLean,0.7676142822367827,32597
2011,17,039,De Witt,0.79939551823957,10493
2011,17,105,Livingston,0.7187320891741981,29245
2011,17,003,Alexander,0.6242976169464891,712
2011,17,093,Kendall,0.7003365231940933,8383
2011,17,031,Cook,0.6106901079516517,435
2011,17,037,DeKalb,0.7101918606437487,22334
2011,17,089,Kane,0.7124614398622265,8648
2011,17,063,Grundy,0.7331977314079453,10512
2011,17,111,McHenry,0.7072376839291002,10069
2011,17,197,Will,0.6659754237133766,10006
2011,17,043,DuPage,0.6883901476465664,249
2011,17,097,Lake,0.6635025436634329,1127
2011,17,091,Kankakee,0.6957367412869855,19058
2011,17,011,Bureau,0.7591028631132792,29116
2011,17,155,Putnam,0.7418420154568628,3904
2011,17,099,LaSalle,0.7477178874972555,31293
2011,17,131,Mercer,0.7619123843653294,14222
2011,17,161,Rock Island,0.7464234775978781,7358
2011,17,073,Henry,0.7405542229990136,24199
2011,17,103,Lee,0.7321257567297947,26788
2011,17,195,Whiteside,0.7303921319392339,24454
2011,19,149,Plymouth,0.7563824827564422,20754
2011,19,193,Woodbury,0.7265792575481534,19369
2011,19,027,Carroll,0.782236224056771,16825
2011,19,061,Dubuque,0.7447829684510318,12421
2011,19,101,Jefferson,0.7410056082018327,6671
2011,19,187,Webster,0.8156838448448333,18698
2011,19,111,Lee,0.7421513763325005,6872
2011,19,127,Marshall,0.7814044623407842,13789
2011,19,195,Worth,0.7878561795366607,10778
2011,19,033,Cerro Gordo,0.8002579342831266,16097
2011,19,051,Davis,0.7366192499746419,4481
2011,19,179,Wapello,0.7648462761860932,5418
2011,19,041,Clay,0.7183454791520114,14219
2011,19,059,Dickinson,0.7160819073455617,8574
2011,19,021,Buena Vista,0.7705306726428877,15193
2011,19,013,Black Hawk,0.75098490224534,13907
2011,19,075,Grundy,0.7775088670124438,14168
2011,19,017,Bremer,0.8016545737810786,11369
2011,19,085,Harrison,0.7320169695615796,16291
2011,19,129,Mills,0.7416044381773114,9290
2011,19,155,Pottawattamie,0.7438872944513668,21687
2011,19,123,Mahaska,0.768413562988926,11493
2011,19,125,Marion,0.7492508060838767,7142
2011,19,053,Decatur,0.742371666301693,3902
2011,19,031,Cedar,0.7367796753800222,15052
2011,19,151,Pocahontas,0.7870929518533242,16148
2011,19,109,Kossuth,0.7732630403190344,28116
2011,19,089,Howard,0.7838762894901211,11838
2011,19,147,Palo Alto,0.7327456025742551,15989
2011,19,159,Ringgold,0.7517693648521817,5964
2011,19,025,Calhoun,0.8079961084980242,16067
2011,19,039,Clarke,0.7042176865828101,4087
2011,19,065,Fayette,0.7742252318596773,17522
2011,19,001,Adair,0.7469396251920071,11095
2011,19,037,Chickasaw,0.7955490290739065,12996
2011,19,081,Hancock,0.798864634270912,17563
2011,19,157,Poweshiek,0.7772206434216254,12987
2011,19,165,Shelby,0.7573121823257924,15882
2011,19,185,Wayne,0.7457438326426569,5767
2011,19,097,Jackson,0.7354120003797484,9254
2011,19,043,Clayton,0.7694276846265815,13809
2011,19,007,Appanoose,0.7457123848132939,3637
2011,19,177,Van Buren,0.7331653305657433,4531
2011,19,197,Wright,0.8086522279285415,16136
2011,19,137,Montgomery,0.782051847633403,8577
2011,19,175,Union,0.7269073775220443,5852
2011,19,107,Keokuk,0.7586337339191999,10125
2011,19,131,Mitchell,0.8022817463568235,13666
2011,19,191,Winneshiek,0.767175952266622,13970
2011,19,161,Sac,0.7808425619180481,15766
2011,19,055,Delaware,0.7867236311718222,18578
2011,19,067,Floyd,0.7956453804820453,13143
2011,19,009,Audubon,0.7625757540000794,11064
2011,19,079,Hamilton,0.8108483709432921,18058
2011,19,069,Franklin,0.8037834297028635,18025
2011,19,141,O'Brien,0.750379723289088,15186
2011,19,167,Sioux,0.7791547341174564,22784
2011,19,005,Allamakee,0.7606521744051795,6885
2011,19,189,Winnebago,0.7777423328251271,11300
2011,19,093,Ida,0.7562065912431669,11531
2011,19,029,Cass,0.7653293611086227,12850
2011,19,083,Hardin,0.8100662803030394,16707
2011,19,173,Taylor,0.7831505091528589,8300
2011,19,145,Page,0.7966088845234839,9732
2011,19,035,Cherokee,0.7797423047334847,13498
2011,19,071,Fremont,0.7119975831431627,10069
2011,19,095,Iowa,0.7764913089119161,11009
2011,19,023,Butler,0.7980210499164975,15742
2011,19,063,Emmet,0.7240334168028625,10212
2011,19,047,Crawford,0.7652651028662614,18658
2011,19,019,Buchanan,0.7849178896223482,18092
2011,19,143,Osceola,0.7683258168342388,10817
2011,19,073,Greene,0.8136261902998223,16067
2011,19,087,Henry,0.7435791626067577,7444
2011,19,119,Lyon,0.7600885019917194,15828
2011,19,003,Adams,0.7647824510972991,6956
2011,19,133,Monona,0.6961160371249101,16460
2011,19,091,Humboldt,0.8096051070180809,12287
2011,19,115,Louisa,0.7459526627856997,7545
2011,19,171,Tama,0.7709440893485086,15661
2011,19,135,Monroe,0.7507048032302932,3022
2011,19,117,Lucas,0.7098029731785762,3232
2011,19,057,Des Moines,0.7505426920565507,6767
2011,19,011,Benton,0.765543141766539,17881
2011,19,113,Linn,0.7582822318974813,14593
2011,19,105,Jones,0.7500254912613761,14443
2011,19,103,Johnson,0.7491407509739175,10526
2011,19,183,Washington,0.7328183908564517,10857
2011,19,045,Clinton,0.7308596808310179,17944
2011,19,163,Scott,0.7328600740588616,10178
2011,19,139,Muscatine,0.7523297638667485,8473
2011,19,169,Story,0.779610154610129,15064
