year,period,state_fips,county_fips,county_name,precip_sum_mm,tmean_c,tmax_c,tmin_c
2011,jul,19,193,Woodbury,49.36178817611335,25.715693419197816,31.080375880436193,20.352015855795266
2011,jul,19,27,Carroll,90.43895807154296,25.091673257465125,30.1754079672751,20.00895738898952
2011,jul,19,61,Dubuque,261.31494099325863,24.590424700427207,30.081234207750235,19.100627475087457
2011,jul,19,101,Jefferson,17.353570920995775,27.48791609503874,33.20332152441887,21.773527702221088
2011,jul,19,187,Webster,86.03689135343194,24.833877624956163,29.95201439227877,19.716722670310336
2011,jul,19,111,Lee,39.250570137652225,27.43967370925617,32.59122335908769,22.28913149588553
2011,jul,19,127,Marshall,73.95451214971285,25.28848559366836,30.595940732265163,19.982041659274156
2011,jul,19,195,Worth,159.96600983728803,24.06990549550938,29.147696056836796,18.993105289480695
2011,jul,19,33,Cerro Gordo,92.60624129350327,24.30860429514978,29.613475964435356,19.00470885130517
2011,jul,19,51,Davis,18.64767365329466,27.207140653557783,32.62535666674161,21.789928936026723
2011,jul,19,179,Wapello,26.82168552311776,27.183900813380063,32.52330760867943,21.84547054430551
2011,jul,19,41,Clay,145.56721348220222,25.140005991596947,30.623305563603463,19.657708997593392
2011,jul,19,59,Dickinson,202.3530462383984,25.328223443139706,30.97128381400842,19.686161611110624
2011,jul,19,21,Buena Vista,70.42256767416909,25.067952196392085,30.344677652096287,19.79222781665032
2011,jul,19,13,Black Hawk,131.65848083128313,24.88493611511056,30.341182787152867,19.429692101967177
2011,jul,19,75,Grundy,103.55054984187495,24.922327833912387,30.356726916352923,19.488917574025702
2011,jul,19,17,Bremer,144.83547737343326,24.639348263113096,30.12830303642614,19.15137724601988
2011,jul,19,85,Harrison,84.42947667930638,26.08766242031727,31.2528389672428,20.92348999549909
2011,jul,19,129,Mills,32.399600733066514,27.027849549765993,32.003890166195106,22.05280945716899
2011,jul,19,155,Pottawattamie,64.6588581388593,26.536099939800263,31.703196030813363,21.36999561198405
2011,jul,19,123,Mahaska,42.87171897251963,26.845703170743096,32.174362561097645,21.518019420613648
2011,jul,19,125,Marion,38.07870921088996,27.59338049851978,32.50542451837762,22.682308966615903
2011,jul,19,53,Decatur,52.86567824782875,26.57350562521164,31.874826494608183,21.273141753025964
2011,jul,19,31,Cedar,116.68000354505288,25.53275206693826,30.95984866305531,20.106642157594536
2011,jul,19,151,Pocahontas,89.19830982490781,24.926915379797244,30.23876520828608,19.61605968952649
2011,jul,19,109,Kossuth,102.72850911273318,24.4591809634374,29.68850578519325,19.230871701618025
2011,jul,19,89,Howard,91.88168199396912,23.63949682979336,29.319389776927473,17.960577165198142
2011,jul,19,147,Palo Alto,108.67166780838518,24.798524656649334,30.193049573815255,19.404996992788902
2011,jul,19,159,Ringgold,60.89304868957065,26.59938397614852,31.708817157599015,21.49093970940241
2011,jul,19,25,Calhoun,66.34976124426363,24.94972566290459,30.018785300285828,19.881654892342276
2011,jul,19,39,Clarke,34.19727317633767,26.59416806340931,31.80586084317323,21.383493198438995
2011,jul,19,65,Fayette,178.6452550319004,24.269273326478583,30.00913385828279,18.530401522330223
2011,jul,19,1,Adair,45.74933243810241,26.111368065982116,31.382872412173185,20.840859606316627
2011,jul,19,37,Chickasaw,112.17626063249612,24.056701221413892,29.64998684376279,18.464383187179948
2011,jul,19,81,Hancock,68.08918637473933,24.359283867589944,29.51787497533529,19.20171281409904
2011,jul,19,157,Poweshiek,64.13900085298559,26.11846916103475,31.442487121391043,20.795420377548744
2011,jul,19,165,Shelby,95.00443977993616,25.364072354433485,30.481718678713268,20.247426454574462
2011,jul,19,185,Wayne,45.76532495660041,26.576698129301484,31.89953796197639,21.254858296265457
2011,jul,19,97,Jackson,193.62069410943977,24.969512622848047,30.60881019241763,19.331205532592627
2011,jul,19,43,Clayton,168.0263149031694,24.44578574639789,30.093664584785856,18.798902843916387
2011,jul,19,7,Appanoose,32.937972704897156,26.960956521336488,32.22185209961887,21.701083638402253
2011,jul,19,177,Van Buren,17.942366324998183,27.568514223121596,33.19718076696799,21.940843770262074
2011,jul,19,197,Wright,71.48734941211319,24.572869133168098,29.87529507378321,19.271439278140715
2011,jul,19,137,Montgomery,49.881387064764546,26.61891155738335,31.87284220063515,21.36598905438197
2011,jul,19,175,Union,27.579660602627698,26.21377927427813,31.29298499814004,21.13559793835452
2011,jul,19,107,Keokuk,45.74767499897238,26.66882796947013,32.04029129202555,21.29835065802937
2011,jul,19,131,Mitchell,133.46395274286985,24.027041174817164,29.25068289616695,18.80439483825347
2011,jul,19,191,Winneshiek,83.92894484854651,24.09651308691504,29.78878667358001,18.40522914921044
2011,jul,19,161,Sac,49.24621033552108,24.909354785639135,30.056287520619435,19.76342007383067
2011,jul,19,55,Delaware,197.9580760350403,24.23249095734983,30.096863912788308,18.369096475539372
2011,jul,19,67,Floyd,99.75849275455003,24.527384944744338,29.88938431566929,19.16638130366825
2011,jul,19,9,Audubon,68.69247353845962,25.092324646490894,30.21283018926714,19.97278399231523
2011,jul,19,79,Hamilton,82.94244494676882,24.89625428499395,30.25334103053763,19.54014414154308
2011,jul,19,69,Franklin,91.48788047141925,24.625110259629174,30.0320629358204,19.219141494442223
2011,jul,19,141,O'Brien,92.58961831405068,25.09358389989716,30.699516123779706,19.488638803576144
2011,jul,19,167,Sioux,50.71513862113528,25.162750324817008,30.903104400756938,19.423406985223075
2011,jul,19,5,Allamakee,65.01134732341073,24.51588697315057,29.836276748775074,19.196492929266036
2011,jul,19,189,Winnebago,120.66454359091853,24.415651806555857,29.534683127021772,19.297614733681193
2011,jul,19,93,Ida,50.66388449084007,25.13513893930867,30.447919044763477,19.823352827954633
2011,jul,19,29,Cass,70.11651518189211,26.044533267289744,31.408179962635803,20.681901804052103
2011,jul,19,83,Hardin,107.96052218480204,24.863314199522005,30.30634173484004,19.42128261310261
2011,jul,19,173,Taylor,78.07640172910943,26.756643465887404,31.891629515264523,21.622652826994024
2011,jul,19,145,Page,74.64588425625632,26.786397187286756,31.875218374233953,21.698554689388985
2011,jul,19,35,Cherokee,57.08288632913985,25.30150221458089,30.684842685460637,19.919158458783723
2011,jul,19,71,Fremont,57.98399313191717,27.04643625942242,32.16626488956304,21.927602378069142
2011,jul,19,95,Iowa,84.6637890894869,25.75364132191098,31.094669306834415,20.41360588157471
2011,jul,19,23,Butler,101.03792584385845,24.97136671697118,30.370525947905964,19.573213975860252
2011,jul,19,63,Emmet,123.5659513403666,24.51206994939733,29.896148855262087,19.12900102542724
2011,jul,19,47,Crawford,79.18727073172151,25.138264965811153,30.16053576168079,20.11700172839631
2011,jul,19,19,Buchanan,183.12661422806244,24.46612543803315,30.200406229396133,18.732847631291303
2011,jul,19,143,Osceola,165.65969422204898,24.890514044232994,30.582456297052676,19.1995541856684
2011,jul,19,73,Greene,86.74168459692858,25.10885794589091,30.29665536996101,19.9220448858691
2011,jul,19,87,Henry,28.90909867290256,26.895809613722815,32.15553964143972,21.637085398185445
2011,jul,19,119,Lyon,107.5464457631544,25.00407411538981,30.84678669205713,19.16238308172496
2011,jul,19,3,Adams,31.419358653990663,26.32776206874456,31.495037613790075,21.16149681601477
2011,jul,19,133,Monona,71.39609859274094,25.765298306257435,31.121839313061145,20.409753106675065
2011,jul,19,91,Humboldt,82.3803881365645,24.635617759318777,29.763971062009528,19.5082562499383
2011,jul,19,115,Louisa,42.99721116862136,26.85705658808825,32.386751757477306,21.32835905027684
2011,jul,19,171,Tama,79.46759142160421,25.16310978598821,30.662990612597007,19.66425282207958
2011,jul,19,135,Monroe,26.240717995409906,27.14801283280071,32.42685237401196,21.870167131396855
2011,jul,19,117,Lucas,38.03052141436204,26.946605722221378,32.191950007602244,21.70223775423711
2011,jul,19,57,Des Moines,40.66559141904707,26.732582986944177,31.89358725021043,21.57258207327345
2011,jul,19,11,Benton,88.08903929963006,25.05012388574198,30.51949846099027,19.581762780301727
2011,jul,19,113,Linn,124.56782544938912,25.05640967894787,30.594184763953788,19.519638955928787
2011,jul,19,105,Jones,143.70204031568008,24.859716604838997,30.566165275869455,19.154255946314617
2011,jul,19,103,Johnson,99.60638939525283,25.991065329187585,31.18093599286872,20.802170233697872
2011,jul,19,183,Washington,55.23503248593581,26.845974412291003,32.31152864798973,21.38143499984512
2011,jul,19,45,Clinton,137.06456422695803,25.440699634470366,30.92286402799701,19.95951673949059
2011,jul,19,163,Scott,82.65348734980824,25.95869719367638,31.196978592523184,20.721408638057436
2011,jul,19,139,Muscatine,68.10372950088413,26.5477610808749,31.914387454885738,21.182137211554895
2011,jul,19,169,Story,78.96932547912185,25.16954428932992,30.357345105653778,19.982739353036308
2011,jul,19,15,Boone,75.28405632873644,25.271730963616506,30.44477001255445,20.09967584031551
2011,jul,19,121,Madison,35.05423605877053,26.234053119031365,31.318131333299107,21.150949716652917
2011,jul,19,181,Warren,40.43836636556977,27.09789929026875,31.974949680979663,22.22188041813741
2011,jul,19,49,Dallas,53.904594708323984,26.03487232422609,31.287505313764125,20.783245651838396
2011,jul,19,153,Polk,48.4102136763131,26.773720540829693,31.905766291597416,21.64267449672151
2011,jul,19,77,Guthrie,54.68120273026613,25.62092859243779,30.951710687738437,20.29112309200744
2011,jul,19,99,Jasper,56.873515034525234,26.51093566998837,31.63381568686922,21.389044845643067
2011,jul,31,43,Dakota,37.39140553217721,26.16813356349034,31.591269898523013,20.74601474143694
2011,jul,31,51,Dixon,46.23436957439052,25.77160264926469,31.241667413509447,20.30253506791718
2011,jul,31,53,Dodge,71.11196893529367,26.20673554481073,31.306122570037846,21.10835778903004
2011,jul,31,25,Cass,49.27652154437656,27.00169644107996,31.925483902450523,22.078919164096952
2011,jul,31,55,Douglas,79.2782617058898,27.090207522463427,31.886775411218142,22.29464816863091
2011,jul,31,153,Sarpy,44.40989891389464,27.082951744165364,31.945079927828797,22.2217986048939
2011,jul,31,155,Saunders,96.62799847925687,26.300140065141736,31.65041778624832,20.950858242564657
2011,jul,31,177,Washington,78.97328452500618,26.707797664867083,31.556246313423195,21.860342350759176
2011,jul,31,67,Gage,91.58061191365834,27.180953513790556,33.05224055295167,21.310660847630015
2011,jul,31,109,Lancaster,94.02290009169572,26.675488487510965,31.992009652699107,21.35997873782243
2011,jul,31,159,Seward,95.93883424527166,26.269563057370664,31.67506089563365,20.865076424201856
2011,jul,31,139,Pierce,63.58896225397,25.786179026962824,31.231489690232408,20.341845570651664
2011,jul,31,119,Madison,71.89732965847378,25.510046983328923,30.74600891206471,20.275099257447827
2011,jul,31,167,Stanton,77.09010941104751,25.60687935830204,30.748307696309688,20.466417190717817
2011,jul,31,117,McPherson,121.00446589632324,24.672659905490814,31.536460136790613,17.809847326910457
2011,jul,31,111,Lincoln,98.69409934069374,24.848577927823403,31.73753288500696,17.96062126077418
2011,jul,31,113,Logan,94.4326708167623,24.661116268656983,31.446927959051912,17.87629644758768
2011,jul,31,7,Banner,56.249437350218805,23.645971948045556,32.011986673397125,15.280942582867878
2011,jul,31,157,Scotts Bluff,56.41732763784932,24.290040424395308,32.42414928609986,16.156919877209464
2011,jul,31,165,Sioux,48.23881313919975,23.154013067493167,31.352934313444074,14.956091865396866
2011,jul,31,39,Cuming,77.96564545098806,25.754536246720992,30.850526670961983,20.659530848731123
2011,jul,31,129,Nuckolls,104.2557840933163,26.60810351810928,32.808453338817905,20.408736374802533
2011,jul,31,101,Keith,108.11703197033572,25.13864880607759,32.268840579953284,18.009447988129686
2011,jul,31,137,Phelps,94.19576802991004,25.277765998863828,31.156389258572517,19.40014560444176
2011,jul,31,181,Webster,111.6887028370428,26.436816066778608,32.65285701289325,20.22179722925304
2011,jul,31,15,Boyd,70.79427396968626,25.765915856531993,32.033621478124324,19.49920085448452
2011,jul,31,171,Thomas,134.7257429354322,24.938371528531484,31.541770187197255,18.335950805693468
2011,jul,31,89,Holt,83.80552277662544,25.482036562278807,31.557020626903768,19.408046623780468
2011,jul,31,17,Brown,90.99154475532188,25.020834412237605,31.30838989611508,18.734269031732467
2011,jul,31,103,Keya Paha,77.71770764408771,25.2334609868568,31.735859359927645,18.73204682197587
2011,jul,31,77,Greeley,106.85055443509196,25.24313618835923,30.8652485567252,19.622029099846483
2011,jul,31,95,Jefferson,102.5791791846833,26.993864041112488,33.049393882051255,20.93931994451554
2011,jul,31,151,Saline,75.11258927974824,26.495275762254973,32.095610556470405,20.895945384691423
2011,jul,31,57,Dundy,103.57838311657852,25.894050837688237,33.615229606111335,18.173852643605283
2011,jul,31,131,Otoe,108.03975379571489,27.066298465565005,32.3911289629751,21.742455823908568
2011,jul,31,87,Hitchcock,111.96676241189832,26.497303576016613,34.25643783188475,18.739160384806617
2011,jul,31,105,Kimball,90.360525118161,22.959251136988236,31.26292742444941,14.65655412894289
2011,jul,31,127,Nemaha,113.50345349370856,27.3333528505569,32.91215280784126,21.75559747407725
2011,jul,31,41,Custer,104.95616773288651,24.71004716791831,30.817956057379703,18.603125158770236
2011,jul,31,143,Polk,130.1979017760499,25.658921127773695,30.736137932426793,20.58269955264754
2011,jul,31,45,Dawes,50.08185788428143,24.337887753766093,32.129094567980715,16.547685897428476
2011,jul,31,179,Wayne,45.33817413654175,25.697444496609553,30.929231267910964,20.46667459780433
2011,jul,31,71,Garfield,79.03975897904103,25.105462700757837,31.16576107908763,19.046162493145403
2011,jul,31,13,Box Butte,70.64085109640848,23.85044731962705,31.56788007379271,16.134015098242195
2011,jul,31,173,Thurston,48.52764103163667,26.259420852712836,31.9353728327763,20.58445877004537
2011,jul,31,11,Boone,94.9899340787486,25.314617966235097,30.63860040286653,19.99163394618922
2011,jul,31,145,Red Willow,100.5314991587468,26.36596807769924,33.718368147424776,19.01456376806328
2011,jul,31,149,Rock,84.22898519905497,25.092739706735472,31.204654094179947,18.981809163920488
2011,jul,31,5,Arthur,140.4852568067622,24.57758996444361,31.64678733737359,17.509378547423633
2011,jul,31,85,Hayes,111.551904248034,25.524842409943176,32.86748393940407,18.183193548586903
2011,jul,31,97,Johnson,55.50184911172099,27.182880430756825,33.018715544304634,21.348069069539424
2011,jul,31,3,Antelope,69.05853649147252,25.428974224038747,30.812775271240973,20.04615688226153
2011,jul,31,163,Sherman,99.99029934521415,25.221937469684107,30.922483435973604,19.52239079934417
2011,jul,31,161,Sheridan,82.01724686336101,23.729681334564457,30.92720411828816,16.53315677857579
2011,jul,31,133,Pawnee,93.0571004952612,27.492808967097368,33.50678316184745,21.47978304032704
2011,jul,31,75,Grant,141.60682013639752,23.996465085104813,30.91105160916864,17.082872157064703
2011,jul,31,21,Burt,91.78896075211324,26.108486492761624,31.268463327114898,20.94949120246475
2011,jul,31,9,Blaine,107.59319662743528,25.141704461140726,31.435764367419974,18.84865971098169
2011,jul,31,27,Cedar,61.264359822426165,25.831466820085197,31.38350431726663,20.280411708074126
2011,jul,31,169,Thayer,121.29038462962993,26.973251560227784,33.09853163794491,20.848989891758748
2011,jul,31,49,Deuel,123.6103637245658,24.985889219551257,32.46774661044096,17.505031854299617
2011,jul,31,123,Morrill,92.77701209195712,24.58954361483756,32.42863270642863,16.75143378540866
2011,jul,31,115,Loup,70.64817229675172,25.17630386954246,31.292736068449287,19.060881634150256
2011,jul,31,63,Frontier,95.21124835987403,25.58517241001839,32.45800658955102,18.71334703692139
2011,jul,31,125,Nance,140.55828426812408,25.59676389583971,30.851858702438808,20.34265796022592
2011,jul,31,107,Knox,65.77798978780127,25.963359597442977,31.904609342691614,20.023114250020743
2011,jul,31,135,Perkins,122.61225443432392,25.19414506921523,32.545539136843125,17.843764233345087
2011,jul,31,37,Colfax,78.55392397041336,25.833038037427517,31.075894530340328,20.591166201892147
2011,jul,31,23,Butler,91.95634918482838,26.0462555484719,31.426435633237347,20.667087098986784
2011,jul,31,31,Cherry,111.7718091297006,24.205545153079168,30.98637930715849,17.42570732377738
2011,jul,31,183,Wheeler,94.29699608034268,25.210741377772713,30.944156345271544,19.4783582173578
2011,jul,31,61,Franklin,127.00985886131392,26.35490602256389,32.63344255953318,20.07736984953637
2011,jul,31,29,Chase,99.470492744297,25.342887331853127,32.65242058640618,18.03435637376347
2011,jul,31,59,Fillmore,106.87886724967908,26.20181461037813,31.770938502310447,20.633681643806053
2011,jul,31,185,York,117.49173695347424,26.09441658013993,31.52935508010888,20.660476389820165
2011,jul,31,35,Clay,119.3929444221112,26.16578649371027,31.6994156380357,20.63317452661524
2011,jul,31,33,Cheyenne,113.3966213969749,24.24151906602211,32.08718929639729,16.396849953290392
2011,jul,31,69,Garden,116.18969019775476,24.456545515682492,31.73884085492556,17.17526149617952
2011,jul,31,83,Harlan,115.82089167584743,26.376357788469686,32.882362553924516,19.871328181526636
2011,jul,31,91,Hooker,156.2764753751745,24.478407708853084,31.05056274612084,17.907252006946646
2011,jul,31,147,Richardson,131.68396745128118,27.572632008873327,33.16575187768581,21.980515779720186
2011,jul,31,65,Furnas,120.2064556563125,26.345637995463857,33.49589677766244,19.196356416023196
2011,jul,31,175,Valley,71.0171487300034,25.213881136854784,31.01877842101623,19.409971120424725
2011,jul,31,141,Platte,99.21161937294872,25.626066738821045,30.849259419975184,20.403858663861755
2011,jul,31,121,Merrick,150.2023415557164,25.90650998305796,31.12934714925018,20.68467870147724
2011,jul,31,79,Hall,116.25559581141358,25.939943526765106,31.272361964443053,20.608512674511378
2011,jul,31,81,Hamilton,124.22209172883376,25.815555344806818,30.90533945867188,20.72675386786982
2011,jul,31,93,Howard,145.0395680878607,25.649964580078088,31.03429259940641,20.26664470889232
2011,jul,31,1,Adams,110.42071331394052,26.182822712192785,31.739941373687184,20.62669086741334
2011,jul,31,99,Kearney,104.7250978532456,25.95502455564968,31.841734625336898,20.06930854499033
2011,jul,31,19,Buffalo,122.06639256961228,25.385557021678153,31.007019938526327,19.76508572090046
2011,jul,31,73,Gosper,90.14822948743289,25.30597859899798,31.528764948918223,19.08420616662285
2011,jul,31,47,Dawson,134.0219302883812,24.942270725052367,30.92501335706706,18.960523289867623
2011,jul,37,37,Chatham,83.67570820308065,27.700684395145423,33.89915056182075,21.503221010770257
2011,jul,37,115,Madison,98.47019281820177,23.331577012547392,29.29587646590661,17.368272352338654
2011,jul,37,87,Haywood,131.8242080884451,21.655413354827097,27.09521113124179,16.21659286351086
2011,jul,37,21,Buncombe,95.35660972874494,23.336018111921003,28.881356453716023,17.791681436937846
2011,jul,37,89,Henderson,115.3531370711581,23.949020476223616,29.538025757996508,18.360989713628612
2011,jul,37,175,Transylvania,201.0845670828592,22.483403614985487,27.738871033210252,17.228907956606378
2011,jul,37,167,Stanly,147.8135178149131,27.856660186189544,33.86236558670268,21.85195187976944
2011,jul,37,109,Lincoln,122.17482860763874,26.592134938577676,32.55660220139086,20.628656288292504
2011,jul,37,159,Rowan,131.51378679338382,26.930275374002548,32.86453050527497,20.99700933007196
2011,jul,37,25,Cabarrus,107.11839688841869,27.72743695925133,33.70926921940639,21.746580402729876
2011,jul,37,97,Iredell,126.62542119719066,26.33394850354867,32.1815849345768,20.487287595798172
2011,jul,37,71,Gaston,75.86125971957703,27.14650749521157,33.079264725981616,21.214745942238412
2011,jul,37,179,Union,121.07811859238232,27.92940268124407,33.850097662157836,22.00969050015867
2011,jul,37,119,Mecklenburg,94.70037613841096,27.65540018982516,33.47172306279259,21.840055634758844
2011,jul,37,45,Cleveland,81.30918771895979,26.498105969208556,32.55654460648639,20.4406680529476
2011,jul,37,5,Alleghany,129.96342638357496,22.373655662460862,28.013109330406618,16.7351966765115
2011,jul,37,173,Swain,146.49598869550834,22.567803305747823,28.486699742317423,16.649899363908958
2011,jul,37,11,Avery,113.61137407954853,21.31502295003865,26.10755763406199,16.52346118910422
2011,jul,37,33,Caswell,71.12006638869151,27.115442710010512,33.451311620898416,20.780547705749775
2011,jul,37,75,Graham,133.83147934389328,23.52446047581571,29.275817123366117,17.77409807995016
2011,jul,37,7,Anson,155.76369357987502,28.310060343520043,34.47925096074098,22.141873423014367
2011,jul,37,149,Polk,48.93707442774226,26.38390273492158,32.354432587354424,20.41441794220055
2011,jul,37,39,Cherokee,102.7220888840119,24.76474248394221,30.598454837370458,18.93202435436064
2011,jul,37,113,Macon,89.51297374181857,22.70317590382538,27.968697599593813,17.438641898400277
2011,jul,37,9,Ashe,107.38898889767124,21.923239847416927,27.33382141571163,16.513655940003808
2011,jul,37,123,Montgomery,105.6733802368943,27.72090058593485,33.91085415155116,21.53196123790869
2011,jul,37,43,Clay,86.38260637390309,23.73068166720496,29.065763687496652,18.39658171063468
2011,jul,37,121,Mitchell,98.7818869790951,21.71222163179044,27.009146770163497,16.416282887985453
2011,jul,37,199,Yancey,111.1781009008038,21.068999816279472,26.101517683335867,16.037476188572278
2011,jul,37,189,Watauga,94.12368024388296,21.753648215518965,26.68965989551388,16.8185815893575
2011,jul,37,99,Jackson,109.97720482744248,21.89489792745038,27.160020542133378,16.630756594546362
2011,jul,37,161,Rutherford,63.78612416672624,26.247457019213986,32.3800838818407,20.115822359372565
2011,jul,37,193,Wilkes,112.2332765313492,25.28489085578062,31.006655617462545,19.564126757420663
2011,jul,37,125,Moore,92.19031790814898,27.907746820748915,34.088924133567154,21.727589930591
2011,jul,37,153,Richmond,119.3619513470473,28.38759088726468,34.666341819890505,22.109836436432037
2011,jul,37,93,Hoke,110.29870096104828,28.26166764518361,34.19152457926398,22.33278265513196
2011,jul,37,165,Scotland,117.31489713477976,28.313395300969574,34.498369437978674,22.129412289005863
2011,jul,37,155,Robeson,98.3137508921896,28.249392120152184,34.16037767192311,22.339387335106647
2011,jul,37,1,Alamance,102.14841667720458,27.48735177680324,33.479166741350355,21.496529306727066
2011,jul,37,151,Randolph,115.5238619138154,27.26366810523952,33.088090879541845,21.440241531098284
2011,jul,37,81,Guilford,95.28315047090602,27.199710892701553,32.82260349172581,21.577803012336943
2011,jul,37,157,Rockingham,90.862946097626,26.792091813879505,32.838684289447336,20.74649423974248
2011,jul,37,171,Surry,95.25235441999564,25.404553796413772,31.497962251390227,19.312146675312786
2011,jul,37,57,Davidson,142.31442743316458,27.041471002588175,32.96373166982842,21.120202332432836
2011,jul,37,169,Stokes,74.81525187549065,26.05267238250521,32.28075954757754,19.825600369869036
2011,jul,37,67,Forsyth,106.44267760615976,26.600701602230053,32.357449195158054,20.844957771447515
2011,jul,37,197,Yadkin,108.995176234934,25.94780206848441,31.97593774458696,19.920661532649405
2011,jul,37,59,Davie,116.1952792907592,26.580157216446064,32.6048281899166,20.556477701080276
2011,jul,37,27,Caldwell,94.48033773238538,25.454161758287498,31.04064426256071,19.868674474172323
2011,jul,37,3,Alexander,145.73555459719975,25.959508182035755,31.462980420921134,20.457007650954825
2011,jul,37,35,Catawba,123.89558848879425,26.381745236979476,32.07851276676012,20.68596164411372
2011,jul,37,23,Burke,84.71328266735559,25.39922833989867,31.183794867520348,19.615643750853295
2011,jul,37,111,McDowell,99.05260779232432,24.67052061758819,30.601875862138424,18.74018669835778
2011,jul,37,29,Camden,106.15564103181714,27.43968532692517,32.653981430684304,22.226369633226035
2011,jul,37,139,Pasquotank,110.81534241245744,27.663097611631542,32.80801796705686,22.519184266551942
2011,jul,37,143,Perquimans,127.55279350517314,27.71845144447304,33.06021927128914,22.377674883494393
2011,jul,37,177,Tyrrell,133.48985432867337,27.602932598924056,32.41701568331618,22.789836900460152
2011,jul,37,55,Dare,109.7813224932297,27.386760411282367,30.384432241826925,24.390090568885064
2011,jul,37,73,Gates,98.35343485004071,27.45843191288713,34.25265945410679,20.66518241977041
2011,jul,37,53,Currituck,106.87113998565218,27.404380279765014,31.33578298584662,23.473938119339795
2011,jul,37,19,Brunswick,155.69810879854575,27.600030948629943,32.362087649048036,22.838961794823284
2011,jul,37,31,Carteret,64.6308349716302,27.91285386615827,30.985406012872986,24.841277156151396
2011,jul,37,137,Pamlico,54.31319240401661,28.159129063134586,32.53890467782288,23.78034600989748
2011,jul,37,49,Craven,73.59157799396337,28.253706988651498,33.685823903907924,22.822589704492337
2011,jul,37,103,Jones,80.64009495918809,27.93508648914227,33.79411732001536,22.077068500411965
2011,jul,37,85,Harnett,71.46095680882178,28.375306172589703,34.47079846915983,22.28081415848207
2011,jul,37,63,Durham,114.35847687742752,27.700846306290956,34.09700855136919,21.30566881058597
2011,jul,37,145,Person,110.94299531278917,26.775374249504424,33.08244798792753,20.46931663542093
2011,jul,37,135,Orange,96.8851746351734,27.384340638104923,33.6434449556306,21.126256063820772
2011,jul,37,181,Vance,101.00552171875432,27.461443008826,33.90618868623141,21.01770023093291
2011,jul,37,77,Granville,102.84238944155165,27.4964910826888,33.7976342883257,21.19633959985397
2011,jul,37,69,Franklin,113.47785545203156,27.735872413006057,34.19809258407384,21.274613199077912
2011,jul,37,101,Johnston,81.41996899759903,28.015444661914213,34.34358480006623,21.68828958210987
2011,jul,37,183,Wake,78.56218270008145,27.93787145481521,34.317683263768295,21.55905615173313
2011,jul,37,105,Lee,100.5310027584645,27.883866220150352,34.136463182696595,21.63230371228529
2011,jul,37,131,Northampton,113.76327514536328,27.4350399876412,33.778700569898206,21.09239370766777
2011,jul,37,83,Halifax,123.58275190697393,27.579826204441854,33.906500173678765,21.254149974097498
2011,jul,37,127,Nash,90.55015569147966,27.747089162587656,33.97196531149616,21.523197567220897
2011,jul,37,65,Edgecombe,122.0645155165442,27.868327155554905,33.92216091810764,21.815493360855346
2011,jul,37,195,Wilson,105.84907321069151,27.987947979083984,34.14212750408229,21.834768824358648
2011,jul,37,163,Sampson,86.30222317030481,28.304747274994316,34.49799917218477,22.112484024205752
2011,jul,37,185,Warren,151.05011971314238,27.64746201855436,34.01645980895298,21.27946064602092
2011,jul,37,187,Washington,138.6606692563551,28.147270326146806,33.53912899447855,22.756452127257276
2011,jul,37,61,Duplin,88.37391642976692,27.891410915899357,34.33362241246806,21.450168134153163
2011,jul,37,91,Hertford,72.57324288723132,27.36660485996173,33.66647291567996,21.067743638328647
2011,jul,37,17,Bladen,91.7197404647097,28.12223274669852,34.27943635166145,21.966051015549272
2011,jul,37,95,Hyde,84.07867761926707,27.771949543550164,31.75040820833773,23.794484922632527
2011,jul,37,15,Bertie,127.57076881186384,27.835060051874255,33.9989962184556,21.67213233974332
2011,jul,37,79,Greene,151.40348262046,28.21365954678377,34.36863310320895,22.059663592732015
2011,jul,37,41,Chowan,150.60726247889684,27.86211445479724,33.25121043116648,22.474052913812844
2011,jul,37,117,Martin,96.01349355665708,27.948150595594292,33.837496883011276,22.059818817532015
2011,jul,37,47,Columbus,143.76932060069473,27.85987303887475,33.6797209781255,22.041034725388055
2011,jul,37,191,Wayne,119.53845844029244,28.15951287337714,34.28953717085842,22.030502320346145
2011,jul,37,133,Onslow,70.78423479054374,27.58880909530682,32.55362881157563,22.62499335477902
2011,jul,37,107,Lenoir,61.58100285453506,28.128310779306013,34.36410816628668,21.893529397243935
2011,jul,37,129,New Hanover,111.36178759672784,27.63933920062195,32.139579432211626,23.140124977701813
2011,jul,37,141,Pender,85.86376070631238,27.787334842830745,33.61348708412399,21.962169418432023
2011,jul,37,51,Cumberland,63.09969236305426,28.79865393459545,34.624180456957404,22.974100206126813
2011,jul,37,147,Pitt,98.03643896883516,28.084636895373848,34.02462476199823,22.145647417468577
2011,jul,37,13,Beaufort,59.9493766704775,28.376629749868773,33.93780225397192,22.816471831829418
2012,jul,17,121,Marion,22.86523969260503,28.887593827203514,35.932934446293395,21.843234170499606
2012,jul,17,5,Bond,20.588885175477948,28.98452200403123,35.98860072091847,21.981413095087227
2012,jul,17,83,Jersey,4.999314351889159,28.975316686017273,35.57425871802969,22.377362135434307
2012,jul,17,163,St. Clair,27.04337004529727,29.466945028203224,36.1372178740028,22.79769343784234
2012,jul,17,27,Clinton,13.01696127313714,29.240614807147903,35.996207161326765,22.48601595507939
2012,jul,17,13,Calhoun,9.86287868966025,28.750514739984173,35.58352399918582,21.918487540622568
