year,county_fips,county_name,precip_sum_mm,tmean_c,tmax_c,tmin_c
2010,119,Lyon,495.9781088024195,22.257594607337495,28.248722093871184,16.267465798782162
2010,003,Adams,514.4541570469088,23.46051473454514,28.942869567045573,17.979175429188366
2010,133,Monona,548.0590884927954,23.163158404719542,29.207779733884323,17.119540465425718
2010,091,Humboldt,632.2479520183804,22.991481326775865,28.50227003354909,17.48167365987952
2010,115,Louisa,552.1427507625873,24.540109182517476,29.88573482490105,19.195484618469077
2010,171,Tama,493.37131653442253,22.840649288579286,28.261290641351216,17.42100020923567
2010,135,Monroe,763.2237350722803,23.823478738266456,29.048797498677693,18.599138307832153
2010,117,Lucas,697.5390777822822,23.931765342781986,29.342465183935218,18.522057462507277
2010,057,Des Moines,531.1941690259086,24.599185100237424,29.69854326789549,19.5008145498002
2010,011,Benton,489.52667389543774,22.894440045286807,28.271598458698193,17.518287810062983
2010,113,Linn,534.8453622786681,22.789789588330645,28.11885028302212,17.461714677632983
2010,105,Jones,528.8684756528701,22.53212890465316,27.983878706525463,17.081378297436142
2010,103,Johnson,541.064599665513,23.60083988937766,28.712691801953945,18.489980555564046
2010,183,Washington,666.7557434361163,24.042787465984027,29.508337575711522,18.57823809943933
2010,045,Clinton,478.161459812907,23.131394377885872,28.462295533246884,17.801501491343338
2010,163,Scott,477.9968524770922,23.688345330511744,28.761622970694937,18.616061062043677
2010,139,Muscatine,583.2742986747262,24.136373566824897,29.3395888650839,18.93415098178672
2010,169,Story,692.4198715392298,22.93927805023978,28.256886864402677,17.62265548852073
2010,015,Boone,686.4420369192297,23.061064573854544,28.45927576323134,17.663835674481653
2010,121,Madison,642.2694171203832,23.490226703672832,28.934523540618493,18.046921938253455
2010,181,Warren,703.5482409848299,24.06316499293495,29.314255999920203,18.813067989872962
2010,049,Dallas,693.7985277204448,23.41214640466772,28.897694540839044,17.927585775897935
2010,153,Polk,793.630520101739,24.01002925434037,29.364304980985203,18.65675355403226
2010,077,Guthrie,666.8671954442806,23.079772053194937,28.661607362408944,17.498922572057467
2010,099,Jasper,793.3437496948602,23.637657684944482,28.964977838417788,18.31133171736511
2011,149,Plymouth,273.618533333318,22.739869727466903,28.59655749016534,16.884179615358693
2011,193,Woodbury,220.2761737257812,23.00850965878463,28.720395223160875,17.297624985094238
2011,027,Carroll,272.7404778958191,22.681399751563237,28.079454008751142,17.284346845356808
2011,061,Dubuque,456.20212733179113,22.24918018021607,27.75326080952337,16.746102733661797
2011,101,Jefferson,286.9104950574358,24.554487946741485,30.374792560075928,18.73518721619047
2011,187,Webster,227.11948935411982,22.447310911727744,27.826923719844455,17.068687081074238
2011,111,Lee,358.1299568333041,24.775040389835027,30.134793603318446,19.416283799269006
2011,127,Marshall,239.57676026590505,22.739027607198878,28.137897706890392,17.34115340058383
2011,195,Worth,298.1152424464209,21.850401510847433,27.241818169155575,16.459977927276086
2011,033,Cerro Gordo,256.7703592122029,22.05594319395645,27.69393812300347,16.418949014372668
2011,051,Davis,422.06830852238755,24.53118577797058,30.11493848284489,18.948442107999725
2011,179,Wapello,342.30128051277455,24.39708980434387,29.88151855754114,18.913665721585858
2011,041,Clay,325.7902637900064,22.46752256987374,28.16836390811465,16.76767321129848
2011,059,Dickinson,401.6485017724523,22.479802115176707,28.25811672644275,16.702494450073836
2011,021,Buena Vista,256.43429543062103,22.41651017986887,27.89360910531463,16.940403858793562
2011,013,Black Hawk,325.04568576750853,22.52578727800936,28.143822952048904,16.908747264156105
2011,075,Grundy,289.36093305919906,22.561443950394207,28.154390018751858,16.969493387162323
2011,017,Bremer,317.37908628093845,22.307664124741375,27.954739110353433,16.66158556313797
2011,085,Harrison,393.24268717451645,23.53595728150678,29.04248932547547,18.030425126289586
2011,129,Mills,413.1854190407012,24.39363442304076,29.714420471596448,19.073854216725472
2011,155,Pottawattamie,347.63363538482963,24.049184868789233,29.463978891645763,18.635379843672975
2011,123,Mahaska,325.79713296749026,24.10001535892969,29.586072238800618,18.614949450213214
2011,125,Marion,365.2276088625801,24.63182110328528,29.768234261477346,19.49640900475115
2011,053,Decatur,376.4253695418245,23.83822231909689,29.312412770728926,18.365025026622554
2011,031,Cedar,334.99591622809874,23.007160622930247,28.565933812649725,17.44938328252793
2011,151,Pocahontas,280.21022144435693,22.534248777932284,28.05669949451105,17.012784005090992
2011,109,Kossuth,293.5888906005614,22.19819085771634,27.728363118525028,16.669028805534538
2011,089,Howard,234.36657363764115,21.440932163389984,27.37942931756137,15.50342550534289
2011,147,Palo Alto,325.2591950768825,22.40078026900156,27.977971874383222,16.82459172789627
2011,159,Ringgold,341.57004211884896,23.89535533531039,29.273106920416303,18.518592424904902
2011,025,Calhoun,226.50223881585293,22.54430956223895,27.856369396458287,17.23325582746866
2011,039,Clarke,367.7776843938746,23.830994196027618,29.243305425327602,18.41968097971083
2011,065,Fayette,351.8483291214652,21.964664667681667,27.781826470373623,16.14850938797644
2011,001,Adair,358.91027766155776,23.5308884834471,29.086062679287735,17.976708550861783
2011,037,Chickasaw,266.8175682771664,21.817963709125195,27.550946767311604,16.085963473728384
2011,081,Hancock,255.15297823241156,22.082893103533713,27.640215179527463,16.5265631044141
2011,157,Poweshiek,251.60386151031287,23.391139312785366,29.01149971229377,17.771756364348594
2011,165,Shelby,431.7228880770257,22.981777446150847,28.422303152232256,17.542254020876257
2011,185,Wayne,336.0772363758223,23.890006455328322,29.313970219748636,18.46705364472087
2011,097,Jackson,369.7623830499957,22.529107908924686,28.198233675234118,16.860978868552593
2011,043,Clayton,328.9914170952614,22.1777355285357,27.898000400253444,16.458476062768852
2011,007,Appanoose,388.4064728292777,24.284942457010743,29.6383120750531,18.932573080130332
2011,177,Van Buren,422.3471846824974,24.83040613522967,30.678166411872823,18.9836383540985
2011,197,Wright,261.4784487336386,22.188363783210804,27.818361465982072,16.55935818991394
2011,137,Montgomery,399.988803345007,23.97418377502113,29.596304043302446,18.353060875783136
2011,175,Union,376.7364565410333,23.534861511900353,28.92631786272292,18.14441369217123
2011,107,Keokuk,303.5477841177539,23.89085790093661,29.506999068798276,18.275706504141265
2011,131,Mitchell,279.5758499584062,21.834956039416696,27.314149791139464,16.35676729796198
2011,191,Winneshiek,227.21276735541812,21.869573437237435,27.691676761829143,16.048460270961534
2011,161,Sac,230.97426690832492,22.364898971800667,27.769597820835354,16.96119831013921
2011,055,Delaware,399.9750097104134,21.849332217679432,27.77006263872275,15.929586645523354
2011,067,Floyd,281.2069185908176,22.262271130876577,27.860994317375287,16.664542435295143
2011,009,Audubon,361.8586683627072,22.839662261707673,28.260019534834345,17.420297046949596
2011,079,Hamilton,220.94202488960178,22.46340016647357,28.023004569214294,16.904786717750664
2011,069,Franklin,293.98763379172556,22.309728266805415,28.036260612612317,16.58419551148596
2011,141,O'Brien,295.86776422407456,22.30244287085517,28.1549619951932,16.45090536536006
2011,167,Sioux,228.7406790712222,22.407431452338795,28.383477402850378,16.432393179975225
2011,005,Allamakee,226.44541761384264,22.225926219002382,27.71459834544771,16.738256194367803
2011,189,Winnebago,282.66327345739023,22.083446991467405,27.55702003949518,16.610887034881504
2011,093,Ida,231.18149692466824,22.492183490534913,28.074344774739643,16.91102644665719
2011,029,Cass,358.24650120670066,23.595861419110175,29.279974979723995,17.912754677226047
2011,083,Hardin,297.1219572956048,22.505882047394316,28.1286048694557,16.8841517658799
2011,173,Taylor,388.3433997150517,24.036909358932604,29.53996413524685,18.534846069318142
2011,145,Page,417.4672591193435,24.120418756503344,29.630958435394426,18.610866009451172
2011,035,Cherokee,262.3037537589314,22.57023324915219,28.231156686965832,16.91031454442528
2011,071,Fremont,383.10280068687035,24.428794986513907,29.965337083986345,18.893252516607216
2011,095,Iowa,269.01424233782063,23.10431636608263,28.755053078468883,17.454572888557056
2011,023,Butler,278.91032911903545,22.628802269767537,28.27845118102157,16.980146719433595
2011,063,Emmet,328.41848884955465,22.09570859689501,27.64181280476054,16.55058717404297
2011,047,Crawford,314.305767602697,22.624811649811814,27.981725929431153,17.26889261248831
2011,019,Buchanan,380.71122011904015,22.126559503847698,27.92941232007201,16.324711244605872
2011,143,Osceola,338.855038444559,22.078104627171665,27.966227589595704,16.19095679466339
2011,073,Greene,243.98113757296065,22.76992753321603,28.234996492498347,17.30584723266118
2011,087,Henry,300.45163185348156,24.13379734146269,29.597018990624257,18.671571818615448
2011,119,Lyon,264.02309180249875,22.107116134150242,28.108962806142408,16.106275712887225
2011,003,Adams,381.0327445513456,23.621717133859466,29.156625277220606,18.08781491981082
2011,133,Monona,294.52523452995337,23.178855418914445,28.957542811191114,17.401168523116407
2011,091,Humboldt,269.7027195633547,22.364326629852,27.83655516376122,16.893106132168494
2011,115,Louisa,250.8868654432573,24.182322143665825,29.84505980532616,18.520580275125003
2011,171,Tama,231.87755037246083,22.629506539509926,28.30003092356101,16.95998817331511
2011,135,Monroe,348.728642815661,24.34826676488089,29.706448394059368,18.99108182436472
2011,117,Lucas,394.46695788949535,24.065458874929153,29.43874236314573,18.693161570944163
2011,057,Des Moines,304.77318229232276,24.13191662003797,29.47158087661476,18.793240119847596
2011,011,Benton,271.1372418943001,22.606005342900495,28.282114850464644,16.930894131906985
2011,113,Linn,334.56471574699833,22.592454105829297,28.25429972125422,16.931599918104933
2011,105,Jones,346.93974830117986,22.40275491823891,28.203835369553683,16.602650320629742
2011,103,Johnson,284.3325246874522,23.39419038582661,28.779122095212863,18.010231776867748
2011,183,Washington,278.2788243731196,24.075841438018244,29.751806258003533,18.400880425036586
2011,045,Clinton,325.4528937612172,22.942706425563603,28.499373439083705,17.38702722822111
2011,163,Scott,257.94856965826636,23.419730973808885,28.75301210282552,18.087447397789756
2011,139,Muscatine,233.58121558461278,23.89946515322603,29.40579294822913,18.39413902473527
2011,169,Story,284.8735138077833,22.720743561066286,28.01152706194115,17.43095239093265
2011,015,Boone,264.01841840622484,22.82804288131453,28.150958846879785,17.50612658552582
2011,121,Madison,343.5595570572014,23.540817807533994,28.877410264993273,18.205216632662076
2011,181,Warren,380.5332308537589,24.261745315328753,29.33483897487112,19.189662059606654
2011,049,Dallas,327.76447238915625,23.462839954090338,28.897273568635452,18.029423583714618
2011,153,Polk,335.77162154188795,24.151287027685655,29.42638331659555,18.877189817205224
2011,077,Guthrie,314.80065674745055,23.17093986398486,28.77571623480805,17.56714536009003
2011,099,Jasper,299.22191788002664,23.8388743289572,29.14230840147121,18.536435039796064
2012,149,Plymouth,106.95227832516477,23.8348171278567,30.81968614083839,16.850941257740107
2012,193,Woodbury,149.86374860122731,23.842143179859573,30.85026999685355,16.835013502061525
2012,027,Carroll,176.78905810744214,23.288468689985883,30.08402013361915,16.493911529430598
2012,061,Dubuque,149.79924041713673,22.750925650661554,29.44762150740423,16.05521873752126
2012,101,Jefferson,181.50834149577642,24.27864692955473,31.49457518161265,17.06372311472164
2012,187,Webster,140.97393496285525,23.230530459855505,29.96758582281029,16.494476037282446
2012,111,Lee,143.59269068758596,24.82812965919205,31.525469337377455,18.131803815939854
2012,127,Marshall,160.08648976163903,23.098167599957648,29.889644365294846,16.307683445083153
2012,195,Worth,143.17234624228144,22.250620146776587,28.666022576951203,15.836204562470112
2012,033,Cerro Gordo,119.72426999899486,22.56235736319112,29.30003031322059,15.825690530782337
2012,051,Davis,161.12523625396003,24.52061237164069,31.71005851397811,17.332160991732188
2012,179,Wapello,185.19354128696529,24.298334961998343,31.307890278454398,17.289785029796352
2012,041,Clay,171.42675261345968,23.161508409811223,29.755529186610502,16.568479338550674
2012,059,Dickinson,192.36848303435255,23.227384715421955,29.803608801974498,16.652154882926133
2012,021,Buena Vista,185.79021966519977,23.02670678293278,29.445708405492542,16.608699794277122
2012,013,Black Hawk,151.851462439826,22.923944138381803,29.729492395512928,16.11940507031415
2012,075,Grundy,141.62911484671946,22.998158181912704,29.75627709025254,16.241034953789924
2012,017,Bremer,158.52059433993367,22.797802214016638,29.555339127037094,16.04126643263481
2012,085,Harrison,195.82660028983506,24.093661002875724,31.158990827537707,17.029331232413668
2012,129,Mills,191.45921258635082,24.990451093936358,31.883267470314347,18.098634630439204
2012,155,Pottawattamie,200.59918422600913,24.24720955325466,31.10297038148663,17.392444664871768
2012,123,Mahaska,187.87479232249436,24.06369470224101,31.137319825536924,16.991071947242894
2012,125,Marion,184.76385105244873,24.70903139712716,31.42120698514882,17.997842835891564
2012,053,Decatur,256.3873017153458,24.12578486223878,31.490568937258793,16.76200580459384
2012,031,Cedar,197.0004175726767,23.346669529176328,30.05431625852712,16.640027917643764
2012,151,Pocahontas,188.24827164552022,23.14403068309809,29.762736937475516,16.526335725336317
2012,109,Kossuth,165.69415259362927,22.802950085793803,29.191096136027053,16.41579610689467
2012,089,Howard,173.56658183307613,21.941457232272743,28.785650743103993,15.098253358219118
2012,147,Palo Alto,174.64959182473615,23.071039548647516,29.55759564689451,16.585493026072772
2012,159,Ringgold,247.99146652420083,24.27357326302688,31.349682273441985,17.198456074746368
2012,025,Calhoun,159.96873420432433,23.258343978307447,29.882182313717276,16.63550276879134
2012,039,Clarke,203.54206096124415,24.14477572378525,31.417130628836826,16.873417878164098
2012,065,Fayette,160.40082861291916,22.306657341344483,29.187354320301274,15.426955821075673
2012,001,Adair,178.94994198013208,24.139327524981667,31.139548084483646,17.14008831391214
2012,037,Chickasaw,154.81615364535367,22.441458200734452,29.145321502519657,15.738591128565561
2012,081,Hancock,115.55185357220049,22.46306088824923,29.112302474240778,15.814797603645804
2012,157,Poweshiek,193.47745812431305,23.42970428108999,30.555217060437666,16.30518720662255
2012,165,Shelby,218.95917050959676,23.204382592375772,30.13420586202168,16.275566344669603
2012,185,Wayne,213.96584487688273,24.121139151399557,31.41807263145724,16.825203702533646
2012,097,Jackson,142.67371473635956,22.84439428821281,29.70044987237196,15.989345349758027
2012,043,Clayton,139.5379471255739,22.51850339940665,29.38441775631741,15.653573589334338
2012,007,Appanoose,163.47656586122946,24.40487241043368,31.49525725483963,17.315478659310315
2012,177,Van Buren,182.67781409170658,24.698323786597655,32.00597905898587,17.39167555111392
2012,197,Wright,125.8572218190606,22.859943656210667,29.69708529568135,16.023802285750637
2012,137,Montgomery,297.8515159124419,24.393936470364846,31.469426141482703,17.319447234323878
2012,175,Union,203.92131427743337,24.048381434382534,31.086690450969485,17.011066325800822
2012,107,Keokuk,212.83436718631043,23.859529424308008,31.00275368330925,16.71729343878335
2012,131,Mitchell,147.91850712484708,22.379894115653652,28.874238885091668,15.886558003356587
2012,191,Winneshiek,169.61112269157857,22.31576546957667,28.96481356971361,15.667703397713929
2012,161,Sac,224.4193836245528,23.04327377966684,29.57062147954358,16.516915391067712
2012,055,Delaware,159.57340450985387,22.2536352822469,29.515366096039507,14.992887182225973
2012,067,Floyd,149.30763889759672,22.87960439602486,29.507781792138136,16.2524283365655
2012,009,Audubon,191.6092220677542,23.284235565863632,30.29141766145427,16.27804414917025
2012,079,Hamilton,157.60648179485915,23.063529307851173,29.937558503572657,16.1905004904459
2012,069,Franklin,152.04542594586235,22.871471092482047,29.709213044331783,16.034718583798774
2012,141,O'Brien,136.57761613184323,23.252084503201953,29.925119122247803,16.58004255184064
2012,167,Sioux,93.62955781631507,23.649734313595886,30.601453873541434,16.6990150030258
2012,005,Allamakee,183.34411298736694,22.767667762150527,29.132573642959354,16.40376210263218
2012,189,Winnebago,131.3399303131464,22.40060346101964,28.814210676553813,15.987990922796422
2012,093,Ida,248.5558584054239,23.101188691219868,29.79940876747244,16.40396129088615
2012,029,Cass,191.43432648639043,23.75368753160574,30.951167618754027,16.557189026350635
2012,083,Hardin,164.98102572603142,22.942848588226365,29.712966075070003,16.17371696138902
2012,173,Taylor,263.06031256096037,24.50447153278652,31.511960155735594,17.497972050289654
2012,145,Page,322.5539151544864,24.700291452316,31.739794156246372,17.66179484232255
2012,035,Cherokee,183.58140502237313,23.29075566765523,29.904210595610678,16.67830762221693
2012,071,Fremont,221.57771190825372,25.410513463477496,32.4199558412701,18.402062824279326
2012,095,Iowa,192.18865195506422,23.224959647372057,30.347608656099347,16.10331963471099
2012,023,Butler,130.27188189458104,23.214803383858413,29.974371753132605,16.456226640115844
2012,063,Emmet,153.78965114707313,22.70253227192761,28.96967478955938,16.43637751048802
2012,047,Crawford,228.1436237613144,23.221440763668053,29.913425207394653,16.530452300973824
2012,019,Buchanan,192.9700600350713,22.299636630918705,29.298466602518232,15.301805182373132
2012,143,Osceola,142.29993893438385,23.012011236699557,29.771284672792603,16.253740521921937
2012,073,Greene,147.81871901950714,23.526080188915344,30.524738263847254,16.528413690100148
2012,087,Henry,177.64940100124372,24.064861583966675,31.012539482470014,17.118183296752235
2012,119,Lyon,111.4895799309258,23.351127481390687,30.38466641326574,16.31857929303322
2012,003,Adams,230.66726756592695,24.073999840448064,31.13207432949757,17.016926916634667
2012,133,Monona,188.25785900627116,24.102310517608775,31.39668281622066,16.808930152796442
2012,091,Humboldt,119.22652957746197,23.14751310067951,29.780704243854213,16.515343276228762
2012,115,Louisa,228.99814508747406,24.143073505444104,30.952903253746904,17.334223766233446
2012,171,Tama,161.40011260475603,22.895290152924872,29.936222981262883,15.85536359849123
2012,135,Monroe,189.38517254130608,24.333655967743134,31.254382749202318,17.413912434084956
2012,117,Lucas,214.45429122043507,24.2751565915027,31.299407559057723,17.25190167902316
2012,057,Des Moines,159.78749004625436,24.109455128070486,30.689088728336035,17.53082696033183
2012,011,Benton,154.07518432419204,22.873923024333134,29.8926602160574,15.856182882222745
2012,113,Linn,174.85366971556292,22.964252713305846,29.90251738227706,16.02697434149594
2012,105,Jones,175.0200692313462,22.820115185523225,29.831255738546687,15.809956121222918
2012,103,Johnson,163.19292538560816,23.71095904208019,30.390147919368136,17.032760517272937
2012,183,Washington,196.58340630083185,23.869504910645897,30.901444845231406,16.838566532556303
2012,045,Clinton,166.36407655029436,23.23615682142097,29.91835121722674,16.554954600790882
2012,163,Scott,173.59285279903327,23.607988435139013,29.919147524868166,17.297804164602496
2012,139,Muscatine,210.54854954817122,23.99781010229444,30.58413830509317,17.412460684727822
2012,169,Story,213.98118580307852,23.174020932022344,29.87012521240364,16.478920872311985
2012,015,Boone,164.1681652513645,23.481681122727935,30.23861354940602,16.72574871923468
2012,121,Madison,136.74774707727096,24.074550468342316,31.200878851163232,16.94921977287245
2012,181,Warren,145.20214321414116,24.6775683299201,31.457897867993474,17.89823007199681
2012,049,Dallas,139.4229928583202,24.135695011039104,31.11886702671422,17.153512186933668
2012,153,Polk,172.2302905635029,24.44846668923161,31.115256877580318,17.782671844534416
2012,077,Guthrie,155.07518992949372,23.761462085207803,30.954102606718155,16.569821797079747
2012,099,Jasper,168.2251741560197,23.87389609962573,30.645590893965892,17.103193943875507
2013,149,Plymouth,200.14179079089826,21.732885136640096,27.560680004344903,15.906079875282828
2013,193,Woodbury,164.37850273773486,21.83350752942708,27.74204296080496,15.925967626466761
2013,027,Carroll,173.29660928364254,21.658691523184974,27.5862335421859,15.732135101509085
2013,061,Dubuque,318.5475459970052,20.933841684209334,26.54922082807595,15.319462202072696
2013,101,Jefferson,165.23134411554895,22.46422668776544,28.306913958943618,16.62253102784615
2013,187,Webster,145.03335418181916,21.70374568921247,27.62747964236091,15.781015880670124
2013,111,Lee,146.12295571805143,23.33821464299515,28.839130893097686,17.838293476070344
2013,127,Marshall,174.77418086751217,21.573560873403824,27.441725213821357,15.706404232992993
2013,195,Worth,415.2948482840971,20.932248277610483,26.4173525068036,15.44813446058964
2013,033,Cerro Gordo,324.12999762298404,21.043520532159967,26.751500160794254,15.336526634674204
2013,051,Davis,167.12483034108698,22.66331667320428,28.519235838615433,16.808402897963127
2013,179,Wapello,166.5220792267996,22.43582863209339,28.19393317481076,16.678724704170243
2013,041,Clay,191.30147514222696,21.598281219603457,27.51174768334128,15.685805873850834
2013,059,Dickinson,183.839065616784,21.516792027138347,27.442482998722625,15.59209989133555
2013,021,Buena Vista,165.19431195202125,21.622317931769242,27.340143304091065,15.905503295134528
2013,013,Black Hawk,270.5351187196456,21.50558934759047,27.27954525595692,15.732615351072686
2013,075,Grundy,256.2599946198322,21.44931428024416,27.290979994430472,15.6086325089849
2013,017,Bremer,286.88161303329474,21.20834191401261,26.973016878720685,15.444664544670703
2013,085,Harrison,202.09877925833544,22.244397144525042,28.237698212687295,16.252082495760998
2013,129,Mills,193.39510651921867,22.82140215646779,28.584735752221558,17.059064619334514
2013,155,Pottawattamie,222.30531368128868,22.352484587639175,28.167884606553645,16.53807585403541
2013,123,Mahaska,151.3832194790494,22.079412982606062,27.965268263802372,16.194555653208308
2013,125,Marion,157.66496961114618,22.55471840765657,28.135721968749728,16.97471725949862
2013,053,Decatur,192.51152091930916,22.368958841353585,28.111979638602605,16.62692554743193
2013,031,Cedar,217.48691734580595,21.71048450608651,27.555536421804163,15.866428631742732
2013,151,Pocahontas,188.42994740359077,21.76781107836384,27.621218922040878,15.915395813186477
2013,109,Kossuth,223.84625494231966,21.449736811704245,27.144541625472684,15.75592884036801
2013,089,Howard,352.17381637799247,20.334683602777055,26.24389347923447,14.426475409352772
2013,147,Palo Alto,227.21708955959315,21.576227352849926,27.4342445765422,15.719199736992135
2013,159,Ringgold,184.18579089991718,22.24410413821741,27.90054599752208,16.588666260468074
2013,025,Calhoun,136.5452192758622,21.716838401994337,27.50006047149132,15.93460415994722
2013,039,Clarke,171.4639223776415,22.332217208432017,28.193080150727194,16.47233624725011
