year,state_fips,state_alpha,county_fips,county_name,yield_bu_acre,ndvi_mar,ndvi_apr,precip_sum_mar,precip_sum_apr,tmean_mar,tmean_apr,tmax_mar,tmax_apr,tmin_mar,tmin_apr,soil_moisture_mar,soil_moisture_apr,soil_organic_carbon,soil_ph,soil_clay_pct,soil_sand_pct,soil_water_content_33kpa,elevation_m,slope_deg,pct_continuous,edd_29c_mar,edd_29c_apr,gdd_10_30c_mar,gdd_10_30c_apr,days_above_30c_mar,days_above_30c_apr,days_above_35c_mar,days_above_35c_apr,dry_days_mar,dry_days_apr,heavy_rain_days_mar,heavy_rain_days_apr
2013,17,IL,091,KANKAKEE,69.7,0.3314947172588204,0.5403739297016431,41.76706667971249,171.419513081933,-0.1658280891557202,8.455107273747966,4.064011527243416,14.338219311111642,-4.395731232374913,2.5729332060746257,0.3127034955559933,0.3106466794567702,4.161752693729512,63.511627958165526,22.857714565241945,34.55118707106259,23.00478670957526,198.44025905412488,1.9843409740207405,0.0069463739927757,0.0,0.0,5.170275212061539,74.6115388353081,0.0,0.0,0.0,0.0,24.483757024351064,19.226251003478712,0.0,3.643510837570242
2011,17,IL,105,LIVINGSTON,76.8,0.3335287349846139,0.5069416200473114,44.24705112383437,156.04664975381476,4.172457186583889,10.102426100589526,9.5967807309777,15.760031837165371,-1.2511612275375286,4.445818585370382,0.3828677904158279,0.3844361595657157,4.770108823181307,63.56301469013758,26.91398679235341,21.76447693108642,23.37993649985729,209.0325817551304,1.7515446079985737,0.0021788167743258,0.0,0.3223125554872585,33.57919320933785,87.31916772822306,0.0,0.0,0.0,0.0,23.37393420522786,13.644396589456726,0.0792583644098954,0.7725895967925485
2016,17,IL,105,LIVINGSTON,76.8,0.4610323921437725,0.5721353215393835,76.7273592684833,45.03981189509084,7.250373789748906,10.365815963707046,12.9153476441226,16.877348059455162,1.5861234707332226,3.855270895280139,0.3770248585844496,0.3668761244400857,4.770108823181307,63.56301469013758,26.91398679235341,21.76447693108642,23.37993649985729,209.0325817551304,1.7515446079985737,0.0051381766525282,0.0,0.0692365914413628,63.91056392814672,110.34792012200914,0.0,0.0,0.0,0.0,20.448290351384017,22.123605931684097,0.0,0.0
2021,17,IL,105,LIVINGSTON,87.1,0.4177439795233788,0.6205559905784209,64.0254472340341,66.40378916420185,6.786078571394581,11.073261146713048,12.606337912145245,17.351878851487783,0.7164730817667488,4.535671613879975,0.3771312225102411,0.357791335059991,4.770108823181307,63.56301469013758,26.91398679235341,21.76447693108642,23.37993649985729,209.0325817551304,1.7515446079985737,0.0,0.0,0.6458361541669504,57.48809601100701,118.1668041844093,0.0,0.0513157203634644,0.0,0.0,23.083407742003256,21.50832501707023,0.0,0.5717212038447396
2023,17,IL,105,LIVINGSTON,85.7,0.3498035304375278,0.5499023176717301,80.37230318168609,30.84358180223527,3.749207956708233,11.12277577275966,9.026303898986171,18.689028114615247,-1.5277978320047214,3.556658993415674,0.3929653770866598,0.3523382846607568,4.770108823181307,63.56301469013758,26.91398679235341,21.76447693108642,23.37993649985729,209.0325817551304,1.7515446079985737,0.0,0.0,0.0017597631535981,21.46677446429639,134.25233704367113,0.0,0.0,0.0,0.0,21.517464152529023,22.35964774060263,0.1996603463067038,0.0
2011,17,IL,111,MCHENRY,78.6,0.3083757387729574,0.4699296447226107,88.14214484329348,117.54957090847522,1.34319579103056,7.623485874200922,6.080591511467495,12.526778952931034,-3.3940011199149307,2.721193484825697,0.3844634627728707,0.3850521589188035,5.666506837809817,63.69185417306232,19.204798109393263,36.86733814866509,22.060988050485545,266.56714345559817,2.5876714925180258,0.0184754493881365,0.0,0.0,10.108055793304338,52.84932107279528,0.0,0.0,0.0,0.0,22.98006848713672,15.06289694734685,1.199198056604326,0.0848772207100418
2013,17,IL,111,MCHENRY,69.1,0.1744843966472978,0.4308579988363042,54.77824350634393,190.6113246546111,-1.7787251089413825,6.959029767728688,2.641370384980709,12.07751684788675,-6.199175219723258,1.841456858527096,0.390687126138903,0.383020055843089,5.666506837809817,63.69185417306232,19.204798109393263,36.86733814866509,22.060988050485545,266.56714345559817,2.5876714925180258,0.0166806580683143,0.0,0.0,2.560081870540457,52.40462735026728,0.0,0.0,0.0,0.0,22.547633681622617,16.562472561243307,0.0,1.2218514941317649
2011,17,IL,189,WASHINGTON,64.4,0.496828877783401,0.7090907720774285,106.31755370881729,298.3110558759566,7.203757759458245,14.632838416701412,11.981559409793478,20.326758129385656,2.4269107013308857,8.939900224435934,0.4636937022915187,0.4619739447549805,2.2398797253253275,60.43446413120936,17.97841993970489,13.846546467358651,23.485892412689218,148.17314967964143,2.1442075909962672,0.0,0.0,1.179816321530594,64.84783822507097,169.46876676951698,0.0,0.5188488724335241,0.0,0.0,20.797475597441935,12.619185459441264,1.0857623695725345,3.374688657017839
2015,17,IL,189,WASHINGTON,68.4,0.4115573555183232,0.6200665395651594,96.72260269260154,89.78669409930903,5.562315695697474,14.22116016476534,11.262381479821196,20.048473997189912,-0.1370919653285123,8.394835238230424,0.4687277838231795,0.4637866948347007,2.2398797253253275,60.43446413120936,17.97841993970489,13.846546467358651,23.485892412689218,148.17314967964143,2.1442075909962672,0.001538758614031,0.0,0.0,54.813012353373225,161.45960574132428,0.0,0.0,0.0,0.0,21.281016492763374,18.829956243688994,0.2655671491080444,0.4575227196230226
2010,31,NE,007,BANNER,29.7,0.2455268559652003,0.3530090397201514,21.00429949389715,86.35002882141016,3.22856860218757,7.657706854001676,9.867493000533267,15.148485490638036,-3.40982750866484,0.1679298600638904,0.3248876824676792,0.2913958145313681,2.09551057686044,75.53688339496466,17.252384324819083,49.73242936820248,21.21216122049514,1416.5098163670818,3.5471758827237627,0.1424786449189007,0.0,0.0,38.73321975443311,77.96664478183413,0.0,0.0,0.0,0.0,24.755643929290237,19.579451490094335,0.0,1.021363272630277
2011,31,NE,007,BANNER,37.5,0.2515583344551038,0.3734322069708212,23.891094127282894,60.78057548026614,3.5810143432017285,6.474362685130635,10.852239135338507,13.472873938309409,-3.6894954511863127,-0.5231893315884746,0.2711118035274471,0.2896270325412274,2.09551057686044,75.53688339496466,17.252384324819083,49.73242936820248,21.21216122049514,1416.5098163670818,3.5471758827237627,0.1021417681964743,0.0,0.0067468464798028,42.552268043903695,60.058284123025565,0.0,0.0,0.0,0.0,23.38495113848542,18.815490191323747,0.0,0.0154950411018695
2012,31,NE,007,BANNER,26.1,0.2902750709934926,0.3878653237824289,0.1524893183333067,24.6715720583019,8.018795937212285,10.333615493802164,17.62370033988452,18.758513485611505,-1.5853349094799725,1.9096926812355064,0.1836363918103702,0.1789944081738814,2.09551057686044,75.53688339496466,17.252384324819083,49.73242936820248,21.21216122049514,1416.5098163670818,3.5471758827237627,0.138643908843665,0.0,2.8387366333041117,127.64756720011556,129.55871776330912,0.0,1.07279516962099,0.0,0.0,29.94335459152744,22.305924003976823,0.0,0.0
2013,31,NE,007,BANNER,23.2,0.2207404061420033,0.2157771485853628,5.774778594329236,55.14203834944776,2.03032233852134,3.587342037059953,10.19625450951441,10.78997955018396,-6.135357464078748,-3.614935142818924,0.2470027250589798,0.2884425762579615,2.09551057686044,75.53688339496466,17.252384324819083,49.73242936820248,21.21216122049514,1416.5098163670818,3.5471758827237627,0.1757764462701797,0.0,0.0,42.99279126469062,65.90560503293199,0.0,0.0,0.0,0.0,27.59307936661897,21.11501248817867,0.0,0.2085889570552147
2014,31,NE,007,BANNER,43.1,0.2752834645485722,0.3858194708924325,21.078843769737865,25.442829554126423,2.494414068828767,7.537719141578736,9.868662522597026,15.75269010845797,-4.879288952075249,-0.6763873443639086,0.3246911091693696,0.2578951305504401,2.09551057686044,75.53688339496466,17.252384324819083,49.73242936820248,21.21216122049514,1416.5098163670818,3.5471758827237627,0.2265586876808751,0.0,0.0,46.1657219069893,95.76900952140824,0.0,0.0,0.0,0.0,22.367879919493685,24.496108053056577,0.0,0.0
2015,31,NE,007,BANNER,34.5,0.2968068050710049,0.4196820067724391,1.7728523757776933,104.014667592621,5.661885251163837,7.777416101768482,14.946235917455668,15.766771376169098,-3.6217925853695023,-0.2109653608418969,0.2200720503677308,0.2784383593106436,2.09551057686044,75.53688339496466,17.252384324819083,49.73242936820248,21.21216122049514,1416.5098163670818,3.5471758827237627,0.1649817287090396,0.0052583137086142,0.0,97.94546521674611,89.94496209139433,0.0,0.0,0.0,0.0,29.41594122068911,20.152986250879025,0.0,0.8105434176386431
2016,31,NE,007,BANNER,34.1,0.3388749496915166,0.4846470641767603,41.932994162706024,86.61949345868574,4.281359413164501,7.657145823189144,12.868570153299686,14.966712925551422,-4.305233583408924,0.348572096417212,0.2763467536904895,0.3216521792665905,2.09551057686044,75.53688339496466,17.252384324819083,49.73242936820248,21.21216122049514,1416.5098163670818,3.5471758827237627,0.1713880184833327,0.0,0.0,69.2831799563267,88.98915485896484,0.0,0.0,0.0,0.0,24.09500715342273,20.12408157326802,0.0,0.3045660661024759
2018,31,NE,007,BANNER,41.1,0.3043577902524205,0.4119846252676951,23.159659695302174,32.10923717622593,3.5042346866965826,5.464182961209385,12.404098550865006,13.876670879814585,-5.395051245956608,-2.947664459258301,0.263079912151187,0.3013211143349838,2.09551057686044,75.53688339496466,17.252384324819083,49.73242936820248,21.21216122049514,1416.5098163670818,3.5471758827237627,0.0862749353985827,0.0,0.0,52.47702144701751,79.89101943024124,0.0,0.0,0.0,0.0,26.38999490773297,20.708940565969115,0.0,0.0
2019,31,NE,007,BANNER,47.2,0.1146677737871195,0.3236394335256657,79.71647783389118,53.7806448144871,-1.0537967883712958,7.83638487472928,5.537060406278631,15.733483676267044,-7.644727446006786,-0.0606343368378217,0.3402235420847188,0.2961582218944199,2.09551057686044,75.53688339496466,17.252384324819083,49.73242936820248,21.21216122049514,1416.5098163670818,3.5471758827237627,0.0534818949859692,0.0,8.622960411365377e-05,17.73045543212629,102.62387152697964,0.0,0.0,0.0,0.0,20.029656393220005,21.489197119231797,0.2235747714542059,0.2164698465045224
2020,31,NE,007,BANNER,35.4,0.24405335813165,0.3018174594544821,47.388623005385135,24.590492577646213,3.509590167703722,5.09928228538371,10.613384367657138,14.55578132912821,-3.5941452848804047,-4.357165873919343,0.2666617891444767,0.2515451258482819,2.09551057686044,75.53688339496466,17.252384324819083,49.73242936820248,21.21216122049514,1416.5098163670818,3.5471758827237627,0.0758050101909431,0.0,0.0,43.469513951218794,96.18497658367892,0.0,0.0,0.0,0.0,23.35752564320183,23.383884187298435,0.0,0.0
2021,31,NE,007,BANNER,32.4,0.2346318251292227,0.3280329510756007,81.99794551280733,25.08384682560258,2.339531438933269,5.361264151778051,9.53848580424447,13.465456923295156,-4.956934921164328,-2.5950785613539273,0.3137691809408999,0.2763972160354801,2.09551057686044,75.53688339496466,17.252384324819083,49.73242936820248,21.21216122049514,1416.5098163670818,3.5471758827237627,0.0762649894350558,0.0,0.0003613578107985,42.24459604721052,83.18146690628213,0.0,0.0,0.0,0.0,24.390940614466885,24.686219355464488,1.3309973568709237,0.0
2022,31,NE,007,BANNER,20.1,0.2603449860909195,0.3176033434558552,32.62654744108583,8.92104449313025,2.251413378452694,5.633926734819325,10.028317043380577,14.770153627423614,-5.525435419421891,-3.502202416834182,0.2293291215277507,0.205064748729055,2.09551057686044,75.53688339496466,17.252384324819083,49.73242936820248,21.21216122049514,1416.5098163670818,3.5471758827237627,0.1315603730384416,0.0,1.405221972110191,59.29213773065607,80.78881571256393,0.0,0.6599820558209463,0.0,0.0,22.45161133878125,25.46916753558524,0.0,0.0
2025,31,NE,007,BANNER,35.5,0.2792815185565093,0.3639148287650871,18.389618106958036,11.062886526936596,5.6357870424183165,6.987234514065274,14.234917195172413,15.27798104885724,-2.9633431008803353,-1.3035121014541915,0.2004470313078528,0.2119464194371166,2.09551057686044,75.53688339496466,17.252384324819083,49.73242936820248,21.21216122049514,1416.5098163670818,3.5471758827237627,0.1039834626701452,0.0,0.0038723922607759,82.5281050078329,92.34457162943636,0.0,0.0,0.0,0.0,24.86212080797303,24.903319673124955,0.0,0.0
2010,31,NE,013,BOX BUTTE,38.1,0.2577761031995987,0.380845397728579,13.685142663264608,76.45668052883754,3.3506353385149037,7.826847960828359,9.89496520592878,14.97828366099832,-3.193231840325205,0.6764176154897961,0.3248923146464773,0.2983571581211158,2.143896200800481,75.73100031254847,17.934320168858193,49.29910033177488,21.805051728533417,1271.7792775976031,2.1440850404317073,0.1058728311412869,0.0,0.0,39.8260123693852,78.0785914476955,0.0,0.0,0.0,0.0,26.262844105450736,19.94306126867287,0.0,0.1083984212366979
2011,31,NE,013,BOX BUTTE,49.9,0.3094250694816504,0.4747725650273123,19.64565536032887,64.10254585146858,2.512385135153809,6.394650578945527,9.316451087240903,12.982991876658868,-4.291176779410292,-0.1928421785832991,0.2883578025634509,0.3016931759248023,2.143896200800481,75.73100031254847,17.934320168858193,49.29910033177488,21.805051728533417,1271.7792775976031,2.1440850404317073,0.1179205528365948,0.0,0.0,32.00802779554644,55.12666113827234,0.0,0.0,0.0,0.0,25.02837777074625,18.404749612803307,0.0,0.0332905890385864
2012,31,NE,013,BOX BUTTE,44.0,0.3287298424358917,0.4771877406044333,0.0001908505043647,51.5202751628607,8.353645089405322,9.945621731045154,17.591671829487904,17.713523532587207,-0.8835727138336589,2.178732521842041,0.1777127116677321,0.1719767348985305,2.143896200800481,75.73100031254847,17.934320168858193,49.29910033177488,21.805051728533417,1271.7792775976031,2.1440850404317073,0.1790005876299172,0.0,2.3142161035084285,126.54144717310244,114.216480527299,0.0,0.9915066531217214,0.0,0.0,30.0,22.64779256249272,0.0,0.454960281113128
2013,31,NE,013,BOX BUTTE,51.2,0.2473635183955446,0.2504395635993786,2.676999851376412,42.97734166182789,1.8404609910780347,3.26599711470277,9.652284511366874,10.290926179681463,-5.971104984412728,-3.758618005708126,0.2177752418557927,0.2539888659404281,2.143896200800481,75.73100031254847,17.934320168858193,49.29910033177488,21.805051728533417,1271.7792775976031,2.1440850404317073,0.1727607882448424,0.0,0.0,40.283221867153316,63.92652988683189,0.0,0.0,0.0,0.0,28.930920778723348,22.890402518027553,0.0,0.0
2014,31,NE,013,BOX BUTTE,61.5,0.3015969100538466,0.4316569878969579,8.777617083087403,38.2224605248133,1.7760778668580055,7.13041621337519,9.030938300204651,14.619941245809349,-5.4784562137678146,-0.3583525776362936,0.2892349939960836,0.2406234599745638,2.143896200800481,75.73100031254847,17.934320168858193,49.29910033177488,21.805051728533417,1271.7792775976031,2.1440850404317073,0.1225732295022867,0.0,0.0,46.67267332523792,88.19562200268516,0.0,0.0,0.0,0.0,26.70306593168685,22.58489183472947,0.0,0.1671190900461305
2015,31,NE,013,BOX BUTTE,44.8,0.2999938454360852,0.4713188002741502,2.74182157455271,73.38506873309649,5.560977092092515,7.560213173744249,14.514243826619262,15.49739425845064,-3.391640080102035,-0.3760341882593606,0.2097658342064485,0.2424044731601149,2.143896200800481,75.73100031254847,17.934320168858193,49.29910033177488,21.805051728533417,1271.7792775976031,2.1440850404317073,0.0931013852455243,0.0,0.0,95.58153979588144,83.14060277430774,0.0,0.0,0.0,0.0,28.744749945875743,22.23613169683748,0.0,1.0
2016,31,NE,013,BOX BUTTE,43.3,0.4631277007878344,0.5574216969701257,40.29367381604428,84.33723756218545,4.502193829688763,7.694045343730507,12.82323279055135,14.796669659563817,-3.818219513492659,0.5924243415114667,0.228511597115501,0.2852963487479904,2.143896200800481,75.73100031254847,17.934320168858193,49.29910033177488,21.805051728533417,1271.7792775976031,2.1440850404317073,0.0844637052375192,0.0,0.0,69.37877621736381,88.353215707157,0.0,0.0,0.0,0.0,25.31478675037887,21.09087881159759,0.0,0.2890735590454145
2017,31,NE,013,BOX BUTTE,47.2,0.3723583591123275,0.5327095828609048,40.89065522099296,49.51105238117116,5.470619103484764,7.8586945268679695,13.17340822162832,15.332080925652685,-2.231468787967075,0.3863029528507513,0.2575628644225074,0.2672956567110768,2.143896200800481,75.73100031254847,17.934320168858193,49.29910033177488,21.805051728533417,1271.7792775976031,2.1440850404317073,0.0702672430988875,0.0,0.0,67.68107494679863,87.97166341983825,0.0,0.0,0.0,0.0,25.555831265508687,21.233050776891428,0.0,0.0
2018,31,NE,013,BOX BUTTE,53.4,0.2988808031440423,0.3962763454955655,18.295428873685207,53.188582226836886,2.7217691081893243,4.417668578185864,10.673524964391168,12.11046842555411,-5.229557503255826,-3.274580245609854,0.2674900552396863,0.3124635988757171,2.143896200800481,75.73100031254847,17.934320168858193,49.29910033177488,21.805051728533417,1271.7792775976031,2.1440850404317073,0.0466232183071801,0.0,0.0,41.500905507672634,64.45752219861421,0.0,0.0,0.0,0.0,25.52367312272054,19.10346894932303,0.0,0.0
2020,31,NE,013,BOX BUTTE,48.3,0.2624367664291195,0.3421460944965353,31.15241069251492,18.455685175868553,2.9894876729849056,4.735891723461285,9.802268326668637,13.704347448618831,-3.823247557208766,-4.23250381212452,0.2667479203508855,0.2417243470253223,2.143896200800481,75.73100031254847,17.934320168858193,49.29910033177488,21.805051728533417,1271.7792775976031,2.1440850404317073,0.0369691015211943,0.0,0.0,38.93963534951872,86.02532586366553,0.0,0.0,0.0,0.0,26.124285975985476,24.13139707229337,0.0,0.0
2021,31,NE,013,BOX BUTTE,39.0,0.2694310946920438,0.3953931776187583,59.91295126338433,22.74731019785669,2.825723268254099,5.448896381383192,9.74952468257114,13.084268763978288,-4.211700264856888,-2.478421193464615,0.3004085127492683,0.2615758673765806,2.143896200800481,75.73100031254847,17.934320168858193,49.29910033177488,21.805051728533417,1271.7792775976031,2.1440850404317073,0.0269594808898894,0.0,0.0,43.19075464009185,76.30239086191463,0.0,0.0,0.0,0.0,24.0,24.334054990257627,0.3837660499275568,0.0
2022,31,NE,013,BOX BUTTE,33.0,0.305267848742844,0.4062058631595663,14.81132404794524,35.42134846651365,1.7214761537654033,5.3215740851356,9.852225295391197,13.787951859375353,-6.409220044892054,-3.1447136939184377,0.2218467960895788,0.2048768966444435,2.143896200800481,75.73100031254847,17.934320168858193,49.29910033177488,21.805051728533417,1271.7792775976031,2.1440850404317073,0.0331334702854944,0.0,0.5423257720617934,56.63992733165009,72.73627616538572,0.0,0.2297200526254434,0.0,0.0,25.27225340150216,24.06957882991656,0.0,0.0
2025,31,NE,013,BOX BUTTE,51.2,0.3083982773059958,0.4392064567567371,22.961829103493557,15.684098637405407,4.9068282576908215,6.950147863514135,13.173729728861872,14.968670808550488,-3.3600732118284897,-1.068375074527626,0.1958127045613138,0.1964483253039983,2.143896200800481,75.73100031254847,17.934320168858193,49.29910033177488,21.805051728533417,1271.7792775976031,2.1440850404317073,0.0393181306343138,0.0,0.0,74.91605603263515,87.91439072037208,0.0,0.0,0.0,0.0,25.59683248122305,23.965193931420387,0.0,0.0
2010,31,NE,029,CHASE,53.8,0.2684341988811929,0.4434199949255947,47.14273068332334,82.54421939658904,3.963747664235653,9.81771486358564,11.416921276968024,17.391589605026553,-3.4887020530466155,2.244821288243669,0.3455691709230255,0.2984760804671292,2.0304079756183593,74.43870939171146,16.902756235986022,52.45446521397185,18.733205431716502,1018.9116130557009,2.640737807058928,0.1006112744212284,0.0655555792323878,1.27012954750999,51.74791344693446,107.86646948710806,0.0,0.782479508196721,0.0,0.0,24.114077868852455,22.356618852458983,0.9993442622950818,0.5106557377049179
2011,31,NE,029,CHASE,43.9,0.3455911037334077,0.5326649858369891,19.18220680491692,75.98325236331105,3.659581543148539,8.591579871763946,11.174574326687162,16.18887052383578,-3.8549193686930834,0.9952771876202736,0.2286261043180606,0.2981832505779339,2.0304079756183593,74.43870939171146,16.902756235986022,52.45446521397185,18.733205431716502,1018.9116130557009,2.640737807058928,0.0982334630751031,0.0,0.8780230352526801,58.52629863791781,95.9221233793164,0.0,0.0385860655737704,0.0,0.0,23.066393442622935,18.772499999999983,0.0,0.763340163934426
2012,31,NE,029,CHASE,53.9,0.438938769589825,0.5806736956455435,8.345640167239692,98.98994784177286,9.311593175950591,11.739624579382708,19.17258141478553,19.30073996145216,-0.5485421968727432,4.17949955321726,0.1874311553688036,0.2240120005162792,2.0304079756183593,74.43870939171146,16.902756235986022,52.45446521397185,18.733205431716502,1018.9116130557009,2.640737807058928,0.0647512419651673,0.8319512316828863,6.727220662890883,144.50142268313732,135.62335664693444,0.3812909836065573,2.0,0.0,0.0,28.178688524590125,17.38061475409835,0.0,0.882295081967213
2013,31,NE,029,CHASE,38.3,0.2746131556010186,0.3335786152865681,23.206087113502463,26.53515365074078,2.455520203179511,5.999593446000675,10.26101258936475,13.434492949442784,-5.349546323741069,-1.434722098607996,0.2737099761913782,0.2678900738736637,2.0304079756183593,74.43870939171146,16.902756235986022,52.45446521397185,18.733205431716502,1018.9116130557009,2.640737807058928,0.0559641296099164,0.0,0.2844329327442605,43.041497968259385,87.49509093210335,0.0,0.0151229508196721,0.0,0.0,25.30313524590161,22.810553278688513,0.0,0.1113524590163934
2014,31,NE,029,CHASE,71.5,0.3042318706410881,0.4765557676032121,7.518402431599585,24.74104179532165,3.432513955152425,9.104786506344054,11.526221242322285,17.592514500539806,-4.660555063876948,0.6179394993845556,0.2447370035406995,0.2045864489846082,2.0304079756183593,74.43870939171146,16.902756235986022,52.45446521397185,18.733205431716502,1018.9116130557009,2.640737807058928,0.0833833972829444,0.0,0.1769324453932339,65.24409891450013,120.97340667536996,0.0,0.0151229508196721,0.0,0.0,27.57928278688518,24.91559426229507,0.0,0.0
2015,31,NE,029,CHASE,56.5,0.3164047169917434,0.4671529959955899,2.5448585235445575,61.89502808725789,6.735605112050398,9.53127640647966,16.463763641842068,17.426440626285107,-2.9918818039630266,1.6371316194680865,0.1821288339052681,0.2521568575715455,2.0304079756183593,74.43870939171146,16.902756235986022,52.45446521397185,18.733205431716502,1018.9116130557009,2.640737807058928,0.0677669573479013,1.6132266516763638,0.0,117.82841526984176,110.00739396337602,0.8405942622950817,0.0,0.0,0.0,29.165553278688513,20.453688524590152,0.0,0.0
