year,county_fips,county_name,yield_bu_acre,ndvi_corn_mean,corn_pixel_count,precip_sum_mm,tmean_c,tmax_c,tmin_c
2023,011,BENTON,199.7,0.8029097120265871,17233,176.22562984128822,22.28811523910107,29.054364090377614,15.522007622751332
2010,013,BLACK HAWK,170.4,0.8106328857352854,12748,616.6346883204603,22.657893568610067,27.98031968599187,17.336462823150278
2011,013,BLACK HAWK,186.1,0.7924947146361235,13907,325.04568576750853,22.52578727800936,28.143822952048904,16.908747264156105
2012,013,BLACK HAWK,126.4,0.749310529450978,13088,151.851462439826,22.923944138381803,29.729492395512928,16.11940507031415
2013,013,BLACK HAWK,166.1,0.7477317699603581,12752,270.5351187196456,21.50558934759047,27.27954525595692,15.732615351072686
2014,013,BLACK HAWK,165.2,0.7996852687738946,12755,389.56648119667824,21.061078564698157,26.5076482919747,15.615518109286924
2015,013,BLACK HAWK,192.9,0.8254197589479589,12809,357.5796976636601,20.867295033904224,26.33021064323176,15.40538215308016
2016,013,BLACK HAWK,206.4,0.8360744446571784,13536,495.14026799318015,22.162985681734945,27.675097265895083,16.651870453154174
2017,013,BLACK HAWK,209.2,0.8049774024244448,13499,263.6836193053739,21.278068359023383,27.38771636706181,15.169412628603496
2018,013,BLACK HAWK,206.2,0.8207700671713579,13288,506.0373263878235,22.09976063491759,27.724304542881956,16.47620735419947
2019,013,BLACK HAWK,205.1,0.7978861760772309,14204,255.38903744541045,21.934645863304752,27.62519843288369,16.244193112794214
2020,013,BLACK HAWK,169.8,0.7698298742195545,14783,378.3335248225017,22.93069738964649,29.03107285021356,16.83042090663559
2021,013,BLACK HAWK,193.6,0.7995859764892558,13175,291.2835069732133,23.114919125568537,29.290312289346428,16.924663012310297
2022,013,BLACK HAWK,202.4,0.8015279721982421,12506,382.9724782164296,22.33641212553061,28.1275396041284,16.54542557717289
2010,015,BOONE,162.5,0.8003678375094795,14632,686.4420369192297,23.061064573854544,28.45927576323134,17.663835674481653
2011,015,BOONE,182.5,0.8148046201994914,14670,264.01841840622484,22.82804288131453,28.150958846879785,17.50612658552582
2012,015,BOONE,147.1,0.7703796644463519,15168,164.1681652513645,23.481681122727935,30.23861354940602,16.72574871923468
2013,015,BOONE,154.2,0.7447240562643522,14489,142.54473375820317,21.89146229057253,27.875677782121016,15.908262770016494
2014,015,BOONE,180.9,0.8344659733418263,14579,450.0344064765271,21.023999682140197,26.24997219471317,15.799014177218572
2015,015,BOONE,192.3,0.8281061435602262,14345,566.4706723410417,21.17645478119561,26.44451084629374,15.909407361388023
2016,015,BOONE,208.4,0.8442738511387007,15081,370.7075989700995,22.732521125117135,28.442553521507826,17.02348152908159
2017,015,BOONE,192.4,0.7968883544743866,14079,195.5029271089411,22.198037186855476,28.46222962042777,15.934845511939256
2018,015,BOONE,193.7,0.788089551770423,13867,531.7778075183372,22.706074382609945,28.33843784806888,17.0746936186439
2019,015,BOONE,194.8,0.8265988272464313,14844,303.2931720671231,21.895011646217363,27.480082930628665,16.310042510025237
2020,015,BOONE,160.7,0.7842914401887578,14883,150.97423251348405,23.286821390214268,29.50103207886312,17.072710844428507
2021,015,BOONE,208.4,0.8135771896303875,13023,256.0110907446869,23.21092726563592,29.456904078612613,16.95596623588313
2022,015,BOONE,202.4,0.8006839059691817,13749,345.7442596395476,22.87545219973124,28.79648650945068,16.954559374878976
2023,015,BOONE,226.5,0.8571931728582707,13452,302.0443967588076,22.224550671614537,28.151974923592153,16.297267835151352
2010,017,BREMER,174.6,0.820062281533151,10976,588.5089584601731,22.332443013069437,27.751249493343945,16.914636068655536
2011,017,BREMER,196.5,0.8263208936096534,11369,317.37908628093845,22.307664124741375,27.954739110353433,16.66158556313797
2012,017,BREMER,133.3,0.7870455887355581,11218,158.52059433993367,22.79780221401664,29.555339127037097,16.04126643263481
2013,017,BREMER,175.1,0.767705435165607,10820,286.88161303329474,21.20834191401261,26.973016878720685,15.444664544670704
2014,017,BREMER,159.0,0.7874383795006242,10683,373.1450935469462,20.83262024772156,26.366180510571823,15.300047466564523
2015,017,BREMER,203.1,0.8333896469153071,10593,339.28497475283757,20.699376814426287,26.276691196421933,15.123043735706416
2016,017,BREMER,210.6,0.8461519142480343,11332,452.2426356505096,21.982356731921705,27.52224207147981,16.44347808764199
2017,017,BREMER,212.7,0.8145056332250618,10900,420.05657369108854,21.119208438782643,27.119757322135037,15.119645271068483
2018,017,BREMER,212.4,0.8261161902556676,11292,610.174747039572,21.984380884229125,27.529345701244168,16.440406516806203
2019,017,BREMER,212.5,0.8155764531082926,12194,298.79745082328856,21.57426997931537,27.254533622321127,15.89410751050166
2020,017,BREMER,187.6,0.7773596170730422,12540,335.1785995601627,22.652960705441117,28.756947020670385,16.549076152009725
2021,017,BREMER,200.1,0.8154884485817967,11267,343.6694008922821,22.83754748994389,28.9859466895755,16.667087833433524
2022,017,BREMER,210.8,0.8073415450034818,10635,441.64346700307254,21.842995673369877,27.63138865746228,16.054744878633873
2023,017,BREMER,199.9,0.8156431258790551,11039,259.6997182003683,21.692355238269784,28.19131975585576,15.193534389653715
2010,019,BUCHANAN,167.5,0.8166291395549788,16690,621.9067577231453,22.28297903924336,27.726771709054994,16.8401710622629
2011,019,BUCHANAN,187.0,0.8130480676835429,18092,380.71122011904015,22.126559503847695,27.92941232007201,16.324711244605872
2012,019,BUCHANAN,140.4,0.773787145643472,17264,192.9700600350713,22.299636630918705,29.298466602518232,15.301805182373132
2013,019,BUCHANAN,168.8,0.7478405656689606,16711,377.91083445572025,21.080555116584954,27.037605017120153,15.12450100298824
2014,019,BUCHANAN,169.3,0.8110472300774655,16888,338.5932815780354,20.73653414282607,26.45459764930982,15.019465357498598
2015,019,BUCHANAN,191.6,0.8186535385095357,17037,339.4396682126387,20.36126659443083,26.082776511331332,14.640757095133305
2016,019,BUCHANAN,205.6,0.848679590321257,17645,425.09221039539574,21.77655629678408,27.465598309128787,16.088524894238002
2017,019,BUCHANAN,221.3,0.8299028725818997,17229,319.1218770798701,20.80433778255287,27.085475605293585,14.524181129367186
2018,019,BUCHANAN,207.1,0.8141786266320679,17243,546.4286569171328,21.829167541450683,27.531231241128488,16.128099288794317
2019,019,BUCHANAN,218.9,0.8096113646115796,18937,268.875723521895,21.49394365622551,27.40764174335002,15.58034916284599
2020,019,BUCHANAN,188.3,0.780538091021025,19366,365.7368596817037,22.36416965667912,28.805652260672677,15.922788002585062
2021,019,BUCHANAN,209.0,0.8227919562229763,17208,365.2442137756544,22.486127647827782,28.87437190706014,16.09158915521288
2022,019,BUCHANAN,209.7,0.8098454876438763,16380,478.792611635096,21.60859990027129,27.54757775031792,15.66976570292374
2023,019,BUCHANAN,190.7,0.801134321824593,17555,230.5807072177778,21.414968547025747,28.10704692036012,14.723033568408662
2010,021,BUENA VISTA,178.3,0.8175067910160597,14784,640.1852963219169,22.51447489243264,28.16409826238862,16.865824084966444
2011,021,BUENA VISTA,180.2,0.8122424802629804,15193,256.43429543062103,22.41651017986887,27.89360910531463,16.940403858793562
2012,021,BUENA VISTA,148.2,0.7492860943204371,15408,185.79021966519977,23.02670678293278,29.445708405492542,16.608699794277122
2013,021,BUENA VISTA,160.5,0.7372315090888141,15017,165.19431195202125,21.62231793176924,27.340143304091065,15.905503295134528
2014,021,BUENA VISTA,172.1,0.8172117212804713,14631,488.5768586762879,20.479596262574912,25.69702014264087,15.263175876212346
2015,021,BUENA VISTA,202.7,0.8212601724809114,14219,445.8155375506617,20.989607820089333,26.44014833738169,15.540060236199652
2016,021,BUENA VISTA,201.1,0.8298652247669435,14888,317.761992454227,22.283983627057857,28.03634105397883,16.532615605159936
2017,021,BUENA VISTA,187.9,0.7996161846411157,14569,228.91229430654215,21.6524937788493,27.784849427346593,15.521143110836276
2018,021,BUENA VISTA,193.1,0.8195745913176864,14480,461.14600523962014,22.137555616395822,27.521597397250353,16.754504712507256
2019,021,BUENA VISTA,190.8,0.8086737036359576,15347,264.0317725472404,21.3894823588155,26.833425266683925,15.945638926856873
2020,021,BUENA VISTA,183.9,0.7884367785320643,15165,195.27934281673544,23.132843966562103,29.38047131778484,16.88531858371115
2021,021,BUENA VISTA,203.9,0.8146584399219184,14615,287.38584507594027,22.63043789437472,28.927965454986055,16.315580560316707
2022,021,BUENA VISTA,196.9,0.8084528371734325,14738,196.9966325788243,22.305495649084833,28.5424059481097,16.06872775924943
2023,021,BUENA VISTA,212.0,0.8207660617833482,14749,289.4205625269519,21.7998573107703,28.02716406116853,15.572693536945984
2010,023,BUTLER,180.5,0.8306014955146127,14651,558.648649493395,22.832287941143896,28.401601750569807,17.26396271698699
2011,023,BUTLER,186.7,0.8243964947119601,15742,278.91032911903545,22.628802269767537,28.27845118102157,16.980146719433595
2012,023,BUTLER,122.0,0.7468719133448903,15155,130.27188189458104,23.214803383858413,29.974371753132605,16.456226640115844
2013,023,BUTLER,179.2,0.7643183241773056,14902,351.8596132345359,21.51805391817704,27.271441577911254,15.76565677056018
2014,023,BUTLER,167.7,0.8024831720944481,14561,421.3954983895975,21.01607588725351,26.36795374300599,15.66518957707501
2015,023,BUTLER,193.3,0.8277887405505031,14418,422.2569411253576,20.84053993096465,26.310569711496157,15.371504124089205
2016,023,BUTLER,207.3,0.8517611183390527,15702,463.77066739356343,22.10485782151439,27.678594476327905,16.53212120255184
2017,023,BUTLER,211.4,0.8081463862129655,15046,335.45313855673203,21.28748960329234,27.31808661976026,15.257882334680897
2018,023,BUTLER,211.3,0.8231179469517158,14962,554.527951983838,22.079277183930543,27.73035070920341,16.429190534966644
2019,023,BUTLER,209.5,0.8089272350988282,16477,241.17702012262117,21.56861483359708,27.245903016598472,15.891428134073092
2020,023,BUTLER,192.8,0.7760428319836524,16930,314.42817405455236,22.83191609528074,28.98368090407422,16.680250836743053
2021,023,BUTLER,204.5,0.8117281498516188,14927,297.69025754842147,23.02140477206413,29.24886510774217,16.786925042889916
2022,023,BUTLER,212.4,0.8033527847511875,14672,351.8274156868816,22.135545924535677,28.006835978136632,16.26439807456011
2023,023,BUTLER,183.1,0.8147689454473035,14499,202.20502627792217,21.995196804234787,28.34553473525131,15.644999893674711
2010,025,CALHOUN,173.3,0.8071233249239487,16656,664.4977097793314,22.635358314862433,28.012027656811377,17.259670275637603
2011,025,CALHOUN,181.9,0.8260605449229408,16067,226.50223881585293,22.54430956223895,27.856369396458287,17.23325582746866
2012,025,CALHOUN,134.8,0.733737082759738,16831,159.9687342043243,23.258343978307447,29.882182313717276,16.63550276879134
2013,025,CALHOUN,132.6,0.7266783668431003,16086,136.5452192758622,21.716838401994337,27.50006047149132,15.93460415994722
2014,025,CALHOUN,189.6,0.8434454739690894,15968,467.8323955102331,20.6327517047532,25.726734103412262,15.539769151498229
2015,025,CALHOUN,194.7,0.8186000261489549,15517,422.7868970203049,21.102419128353567,26.365557568797236,15.84026066895543
2016,025,CALHOUN,207.3,0.8398368518684465,16361,333.6199776764535,22.44424670138558,28.117318573327232,16.77219142050312
2017,025,CALHOUN,195.1,0.7943028821002909,15812,204.9791240716674,21.86598088170005,28.052412640815863,15.68053186867105
2018,025,CALHOUN,193.3,0.8241566056861336,15419,564.6857638926044,22.38278142370661,27.716486262106315,17.050082684696292
2019,025,CALHOUN,198.8,0.8231521550674139,16342,278.53103773803264,21.632277086593326,27.04765747612033,16.216997042723214
2020,025,CALHOUN,159.6,0.7872659255161542,16664,134.3716889511487,23.24864612733681,29.52317168338112,16.974219030472803
2021,025,CALHOUN,217.8,0.8220925221604894,14851,305.1670712044257,22.859526690213077,29.035111589453248,16.690322540234547
2022,025,CALHOUN,202.3,0.8240110679855107,16000,211.02180115989216,22.42374344275199,28.514416424675908,16.333213795418143
2023,025,CALHOUN,201.6,0.8392410892927887,15110,252.82092960243693,21.94607535602452,28.02597607583509,15.866317274869838
2010,027,CARROLL,182.0,0.8272973664396042,16247,594.7771824917717,22.607702880854113,28.083463768131324,17.13293419369465
2011,027,CARROLL,180.2,0.8197080682014074,16825,272.7404778958191,22.681399751563237,28.079454008751146,17.284346845356808
2012,027,CARROLL,105.3,0.7081782309022857,17590,176.78905810744214,23.288468689985883,30.08402013361915,16.493911529430598
2013,027,CARROLL,136.5,0.7418853967485702,17209,173.29660928364254,21.658691523184977,27.5862335421859,15.732135101509083
2014,027,CARROLL,188.6,0.8450790477024858,16592,520.7784768442227,20.7783671111071,26.00106853594931,15.556652195736495
2015,027,CARROLL,195.4,0.8208919450747066,16193,526.3155743343702,21.080582435543135,26.48343873752216,15.678716630894735
2016,027,CARROLL,203.1,0.8321721335675821,17197,350.4794340673423,22.600321760422897,28.389732334489143,16.811908904884934
2017,027,CARROLL,211.3,0.8007355002642542,15880,274.16799841217215,22.05879987654114,28.38260453279363,15.73599627663223
2018,027,CARROLL,208.4,0.8220691582070575,16235,523.8711007937162,22.446545950530854,28.09425336006556,16.799836908970647
2019,027,CARROLL,219.7,0.8438569644723014,17018,304.4969006074953,21.799099610244035,27.366869586791495,16.231430926032687
2020,027,CARROLL,150.6,0.7707170970091417,17232,147.4466206925525,23.3610099395009,29.81128828855898,16.910833181360488
2021,027,CARROLL,218.3,0.8151852425382552,15740,275.9661023884313,22.948292984841014,29.375111243938505,16.517932298088503
2022,027,CARROLL,195.7,0.8209159491548748,16109,236.6175991460429,22.650266138728483,28.914218999744897,16.386455120013647
2023,027,CARROLL,196.7,0.8206672835372233,15780,232.90756579624363,22.131387629368096,28.50324025597325,15.759677561463008
2010,029,CASS,155.1,0.8060820318138514,12369,632.4354259120814,23.2528498681922,29.00801168753288,17.498679409771352
2011,029,CASS,175.2,0.8071197673038115,12850,358.24650120670066,23.595861419110175,29.279974979723995,17.912754677226047
2012,029,CASS,120.4,0.7119747092014824,12880,191.43432648639043,23.75368753160574,30.951167618754027,16.557189026350635
2013,029,CASS,159.5,0.7595651042356546,12588,193.67734492697176,21.864728477875456,28.0013870448972,15.729060691148623
2014,029,CASS,173.7,0.8161662712309254,11866,572.3491823512464,21.46643108617964,26.90786549196715,16.02598990548953
2015,029,CASS,193.7,0.8028972728467415,12243,412.1086007325621,21.51028843198556,27.119403131020213,15.902175990701249
2016,029,CASS,195.9,0.8245762500984718,12413,350.6028797041119,22.91735718243705,28.81109129795161,17.02461516666956
2017,029,CASS,197.4,0.7987728643254505,12412,321.1660253924644,22.289697890966966,28.718430885248452,15.8619704676093
2018,029,CASS,169.5,0.7948079250799085,12009,487.74085847360914,22.76814578993634,28.738656076025652,16.798627256942282
2019,029,CASS,200.3,0.8197864326330766,12721,347.7707074730747,22.162991987900423,27.764526668010124,16.561555202853448
2020,029,CASS,177.5,0.7731621134899318,12169,140.57453977775634,23.46328061577327,29.92760187054822,16.999059359191843
2021,029,CASS,212.4,0.8145045842537889,12028,337.6392881082953,22.99415778050533,29.391485991801513,16.660168832427082
2022,029,CASS,179.2,0.7820774441609661,11546,194.86095212739968,23.098241393934437,29.506508030087563,16.690115810716186
2010,031,CEDAR,174.4,0.7911393159635836,14924,519.34323506831,23.190886983850508,28.529202064293923,17.85357566779912
2011,031,CEDAR,184.9,0.7952068798049079,15052,334.99591622809874,23.007160622930247,28.565933812649725,17.44938328252793
2012,031,CEDAR,158.9,0.7830943046565567,14016,197.0004175726767,23.346669529176328,30.05431625852712,16.640027917643764
2013,031,CEDAR,169.7,0.7675159264019005,13446,217.48691734580595,21.71048450608651,27.555536421804163,15.866428631742732
2014,031,CEDAR,184.1,0.8197179307078496,13047,450.5176514101105,21.34416668671995,26.69227115692122,15.99705308377936
2015,031,CEDAR,188.8,0.8186651562872619,13624,374.0404664141932,21.212971538988537,26.710755440294843,15.716182846534828
2016,031,CEDAR,215.3,0.8404509909004303,13603,491.67740279812904,22.74053517009343,28.252925641532062,17.229140298230295
2017,031,CEDAR,222.3,0.8265473536328085,13152,297.92166255014314,21.56710231387154,27.70014806317647,15.435062442674615
2018,031,CEDAR,222.3,0.807687092921216,13337,355.4303898150563,22.61655148949084,28.290271095376667,16.94381441222733
2019,031,CEDAR,193.7,0.7506326690519232,14280,275.06093715286755,22.373795349030445,28.01809937775215,16.729592055326673
2020,031,CEDAR,153.3,0.7796348577383854,14352,261.8789805642249,22.976589711157025,28.8685876024798,17.084692591941604
2021,031,CEDAR,207.1,0.8190168704429515,13590,253.6495617543135,23.16126431634249,28.94102200012735,17.39112771610411
2022,031,CEDAR,221.4,0.8399964424270737,13569,388.5231531243467,22.399783850608753,28.1922992232309,16.607411179011866
2023,031,CEDAR,205.7,0.8203593986446452,13941,216.67462985438988,22.39800287389927,28.889818529966007,15.906329844590363
2010,033,CERRO GORDO,173.0,0.8197291794886398,15857,422.5824078152132,22.057107949170675,27.597568200015264,16.517640320528276
2011,033,CERRO GORDO,169.3,0.8154798206893993,16097,256.7703592122029,22.05594319395645,27.69393812300347,16.418949014372668
2012,033,CERRO GORDO,124.8,0.7473060212561213,15607,119.72426999899486,22.56235736319112,29.30003031322059,15.825690530782335
2013,033,CERRO GORDO,163.1,0.7458320135402111,13332,324.12999762298404,21.043520532159967,26.751500160794254,15.336526634674204
2014,033,CERRO GORDO,168.3,0.8052092508784792,16045,383.25842742704384,20.560200025976577,25.97460888526818,15.146794959140598
2015,033,CERRO GORDO,196.9,0.8174033826790216,14434,409.4100124420869,20.62996549176304,26.067725347427025,15.19319950506014
2016,033,CERRO GORDO,193.6,0.8436010520131844,15962,478.8638465118863,21.6009686729369,27.13033783908502,16.072595890282244
2017,033,CERRO GORDO,208.9,0.8031143816131864,14501,254.29260851941729,20.907157927186937,26.888126998542024,14.92719067883814
2018,033,CERRO GORDO,184.4,0.7947441728372429,14423,563.8151557418785,21.669328566906447,27.128608660228267,16.211032084792095
2019,033,CERRO GORDO,191.8,0.8204431071744509,16005,232.69070373411907,20.92285063897708,26.56349618655147,15.2823052952013
2020,033,CERRO GORDO,182.5,0.8134027153890914,16510,316.9460336834668,22.194652429693804,28.35149862359752,16.037906006829164
2021,033,CERRO GORDO,200.0,0.815697118349799,14911,343.53888732416164,22.399201755798952,28.569473952744843,16.228684363990155
2022,033,CERRO GORDO,216.9,0.8054950316971772,15156,407.5523813324218,21.50162610923101,27.335666302635182,15.667728892583153
2010,035,CHEROKEE,186.9,0.8184135271272415,13531,617.4581578714198,22.547112535682174,28.27520740065128,16.820017065449672
2011,035,CHEROKEE,176.7,0.8191128199883089,13498,262.3037537589314,22.57023324915219,28.231156686965832,16.91031454442528
2012,035,CHEROKEE,158.7,0.7888375507629396,13417,183.58140502237313,23.29075566765523,29.90421059561068,16.67830762221693
2013,035,CHEROKEE,185.1,0.7551988428382632,13091,167.1103210256428,21.68306518252988,27.44268329666658,15.924440344777834
2014,035,CHEROKEE,183.6,0.8275762965392528,13043,498.0017935749151,20.50869146026697,25.88932932594301,15.129046440509333
2015,035,CHEROKEE,209.6,0.8297363720484732,13039,565.1963954051685,20.884205371577128,26.511225228262703,15.258181065329287
2016,035,CHEROKEE,219.7,0.8191250286281394,13589,277.48685831069315,22.303993881660844,28.30319844185612,16.305772499772175
2017,035,CHEROKEE,203.7,0.7982981288459157,13124,244.8171542244951,21.60366263074182,27.952411695836098,15.255922027675744
2018,035,CHEROKEE,213.3,0.8306226609894728,13342,423.18894274078536,22.10615406012103,27.70102850492504,16.51226129397765
2019,035,CHEROKEE,208.9,0.8240185043205812,13917,332.62901532103945,21.35882735797789,26.935401838651728,15.782350491880942
2020,035,CHEROKEE,185.7,0.7957523172461263,13859,168.8086987787415,23.100456468744543,29.495919147350193,16.705096406525477
2022,035,CHEROKEE,198.7,0.7979598075396274,13538,184.4423256819321,22.405459930751928,28.7847340439316,16.02632870493416
2023,035,CHEROKEE,211.7,0.827187381083427,13581,264.5882345425051,21.788789146753217,27.979446024417687,15.598275479344744
2010,037,CHICKASAW,182.0,0.836716657196542,12850,451.2054302682644,21.723558796884443,27.201800042753295,16.24631308726645
2011,037,CHICKASAW,188.8,0.8186024825262125,12996,266.8175682771664,21.817963709125195,27.550946767311604,16.085963473728384
2012,037,CHICKASAW,125.8,0.773092702716592,12972,154.8161536453537,22.441458200734452,29.145321502519657,15.73859112856556
2013,037,CHICKASAW,171.8,0.7524977437574893,11989,274.66599845914794,20.86256459803319,26.6419611688231,15.084161596444703
2014,037,CHICKASAW,157.6,0.7823609670818522,13165,445.6513798592952,20.512733659010458,26.055423246457103,14.971040684636533
2015,037,CHICKASAW,202.8,0.8215226153842934,12664,294.93369836418316,20.15999162100957,25.80693297403896,14.514047507794244
2016,037,CHICKASAW,206.6,0.8408363930598919,13716,604.6193333083108,21.36386779000651,26.93485243982525,15.79389969613765
2017,037,CHICKASAW,194.4,0.8027297311641187,12884,462.65892288273926,20.60409632516441,26.54493655343706,14.66424570195996
2018,037,CHICKASAW,192.9,0.807296313004118,12979,564.2905088679839,21.510413205982328,26.931126726520688,16.090697827626474
2019,037,CHICKASAW,212.1,0.7986744467148628,14320,342.90540123551887,20.880490741046103,26.54932422133577,15.211756067589716
2020,037,CHICKASAW,185.7,0.7687340630039525,14633,340.01997721497645,21.90560354339948,28.005587522165964,15.805717040288911
2021,037,CHICKASAW,208.2,0.821439880238558,13577,536.6785847004584,22.12003907711181,28.179489669136245,16.083057832507187
2022,037,CHICKASAW,214.6,0.7897305466019772,13461,403.168949466413,21.134138133788905,26.913913341243155,15.354506648472302
2023,037,CHICKASAW,198.9,0.8064647565163423,13567,209.44265174459295,21.088221487243423,27.62371401978449,14.55287246546237
2010,039,CLARKE,84.5,0.7544584707877994,2739,572.4472372263162,23.842781946897738,29.39431497438822,18.29225415977322
2011,039,CLARKE,107.7,0.7540999745138427,4087,367.7776843938746,23.830994196027618,29.2433054253276,18.41968097971083
2012,039,CLARKE,76.7,0.7176468093293386,3629,203.54206096124415,24.14477572378525,31.417130628836823,16.873417878164098
2013,039,CLARKE,126.5,0.734998582500119,3817,171.4639223776415,22.332217208432017,28.19308015072719,16.47233624725011
2014,039,CLARKE,162.2,0.7988252561252083,3759,534.3862742338023,21.86784918934907,27.152177700425533,16.584523835597114
2015,039,CLARKE,152.4,0.7894988761815095,3428,486.83978653867126,22.160915886039017,27.55366567306399,16.769172648287583
2016,039,CLARKE,163.9,0.7963910343405495,3636,323.75491258456356,23.342704588346177,28.965711452036825,17.720697099683477
2018,039,CLARKE,161.8,0.7710468059130995,3199,385.9807729019563,23.72864354445016,29.62673908722407,17.83153323452452
2020,039,CLARKE,155.2,0.7612317875525351,2800,220.9801454390263,23.768173206757194,29.732818562609715,17.803629291605862
2010,041,CLAY,177.6,0.8106900697728203,14541,600.4748592036252,22.323750112038777,28.01877114148416,16.62971302738512
2011,041,CLAY,185.4,0.7854694632749037,14219,325.7902637900064,22.46752256987374,28.16836390811465,16.76767321129848
2012,041,CLAY,170.1,0.795647413504925,14135,171.42675261345968,23.161508409811223,29.755529186610502,16.568479338550674
2013,041,CLAY,167.2,0.7529385903403647,14420,191.30147514222696,21.598281219603457,27.51174768334128,15.685805873850834
2014,041,CLAY,166.3,0.794538643765633,13833,497.9376856270581,20.539527874226064,25.912741200955416,15.16732369809846
2015,041,CLAY,202.8,0.825546753179441,13797,353.00835819716826,21.02205315206151,26.82910129002163,15.216004111175405
2016,041,CLAY,202.0,0.808412061378936,14231,294.79693402705624,22.21162292812765,28.131647299978376,16.292591997687786
2017,041,CLAY,197.3,0.8011903239922812,14025,293.982037856295,21.527383994314302,27.75701265079561,15.29876523221594
2018,041,CLAY,158.5,0.794499247905001,13776,494.811682753938,22.24842552856717,27.78473381443308,16.713105058829004
2019,041,CLAY,185.5,0.7972165745012226,13879,247.17486468793825,21.42665459041405,27.02528509932958,15.828125517579387
2020,041,CLAY,168.1,0.7812235200257981,13971,167.8546920573075,23.152213689794895,29.62915689436825,16.675368905258793
2021,041,CLAY,203.3,0.8045221451871162,13465,279.3573234912481,22.67013374465912,29.18517800739834,16.143592304794232
2022,041,CLAY,191.4,0.7987880531750534,13832,209.48197768560567,22.35701347642628,28.633783135683185,16.080386486652824
2023,041,CLAY,203.9,0.831054741517086,13206,262.85309646013314,21.783970700647956,28.079182088632663,15.488902595723497
2010,043,CLAYTON,176.9,0.8077979433968775,12409,487.16157404774515,22.212031408920964,27.550193349973913,16.874862975770284
2011,043,CLAYTON,186.8,0.8032712137611584,13809,328.9914170952614,22.1777355285357,27.898000400253444,16.458476062768852
2012,043,CLAYTON,152.9,0.7755031770202335,11953,139.5379471255739,22.51850339940665,29.38441775631741,15.653573589334338
2013,043,CLAYTON,181.2,0.7714558491135871,11341,338.0028236914285,20.872897586060112,26.69253706036704,15.054254210532594
2014,043,CLAYTON,176.7,0.795087099757957,11769,364.7450482967699,20.713272385853134,26.345124193806814,15.08242520361406
2015,043,CLAYTON,193.2,0.8133150047492587,12346,296.81825044106677,20.183774231316978,25.92799798375431,14.440548831712936
2016,043,CLAYTON,210.3,0.8393669768256397,11941,467.52435482356174,21.63167699216478,27.2122886635176,16.05204737708816
2017,043,CLAYTON,213.6,0.8146436067859797,12302,446.0015319031006,20.64231788806344,26.69009428133997,14.59554588678919
2018,043,CLAYTON,201.5,0.8068870694427379,11922,438.3985760109748,21.70597269182788,27.218974330870164,16.193968502699676
2019,043,CLAYTON,197.5,0.7854393957326253,13525,332.8605678594972,21.01765175385652,26.765222905321504,15.270180498612952
2020,043,CLAYTON,191.1,0.780182111174872,13335,335.71770995382764,22.038478710749473,28.260226811202,15.816832301258202
2021,043,CLAYTON,195.3,0.8138955155597503,12652,305.802425472056,22.22690297820821,28.474157004298533,15.997665322972551
2022,043,CLAYTON,215.4,0.8005532015286416,11448,397.54218529458126,21.27230087623649,27.14150392799484,15.403242077995424
2023,043,CLAYTON,201.1,0.8060306699048918,12042,192.31251970751893,21.15533217104881,27.91590788477425,14.39489924206014
2010,045,CLINTON,171.2,0.7991185558856493,18129,478.161459812907,23.131394377885872,28.462295533246884,17.801501491343338
2011,045,CLINTON,180.0,0.7929754646357771,17944,325.4528937612172,22.942706425563603,28.499373439083705,17.38702722822111
2012,045,CLINTON,139.6,0.7711603364537672,16823,166.36407655029436,23.23615682142097,29.91835121722674,16.554954600790882
2013,045,CLINTON,185.6,0.7819108297243236,16350,200.39785823069192,21.520084974744886,27.31797095304209,15.723200751633652
2014,045,CLINTON,197.0,0.8159974473458438,16301,387.1361924401933,21.36497998106423,26.729576965395772,16.001376768103036
2015,045,CLINTON,188.2,0.8101327600777088,16760,448.11525697873174,21.087247235288626,26.572846698158497,15.60264306200092
2016,045,CLINTON,213.8,0.8586329912263848,16829,494.0873605679492,22.728091213643392,28.204971034147345,17.252211264833207
2017,045,CLINTON,213.3,0.8097427543016449,17175,350.5718562892716,21.524865336055687,27.420850901392825,15.629874926806709
2018,045,CLINTON,210.9,0.8038613004748699,16597,420.2394207628507,22.55997002666536,28.09637019506461,17.02455570291106
2019,045,CLINTON,196.1,0.7565370893207644,17424,259.8874365892705,22.40235036275089,27.887868767530968,16.916933617476214
2020,045,CLINTON,178.4,0.7880052246371836,18045,229.11124550271177,23.124990794477423,28.964066914489813,17.28601549049247
2021,045,CLINTON,206.5,0.8203823183080007,17146,224.2699514862529,23.057777587959812,28.63736427853057,17.483314420434976
2022,045,CLINTON,225.2,0.8388920344032763,16604,385.3606811761411,22.29862226438007,27.896993680813654,16.700393317283616
2023,045,CLINTON,198.0,0.7991101484346196,17130,195.79488680893292,22.217448173872388,28.502397752813923,15.932642895528696
2010,047,CRAWFORD,185.8,0.8422861609397672,17992,599.6785671225775,22.476312451153163,27.990284531752906,16.96331995550048
2011,047,CRAWFORD,181.8,0.8169580844638017,18658,314.305767602697,22.624811649811814,27.981725929431153,17.26889261248831
2012,047,CRAWFORD,131.3,0.7533040122114709,19061,228.1436237613144,23.221440763668053,29.913425207394653,16.530452300973824
